PlayerID,Name,Team,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsDraftKings,salary,def_rk,h/a,surface,year
19326,Cole Hikutini,SF,9,ARI,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,17,away,grass,2017
722,Jason Witten,DAL,10,ATL,7,7,100.0,59,0,21,8.4,8.4,0,0,0.0,0,0,0,12.9,3100,13,home,turf,2017
1181,Martellus Bennett,NE,10,DEN,3,3,100.0,38,0,27,12.7,12.7,0,0,0.0,0,0,0,6.8,2500,29,away,grass,2017
1545,Anthony Fasano,MIA,10,CAR,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,3000,6,home,grass,2017
3061,Marcedes Lewis,JAX,10,LAC,5,2,40.0,29,0,21,5.8,14.5,0,0,0.0,0,0,0,4.9,2500,8,away,grass,2017
5084,Vernon Davis,WAS,10,MIN,11,7,63.6,76,0,16,6.9,10.9,0,0,0.0,0,0,0,14.6,2500,1,home,grass,2017
7175,Delanie Walker,TEN,10,CIN,9,6,66.7,63,0,20,7.0,10.5,0,0,0.0,0,0,0,12.3,2500,23,home,grass,2017
7884,Antonio Gates,LAC,10,JAX,2,1,50.0,3,0,3,1.5,3.0,0,0,0.0,0,0,0,1.3,null,11,away,grass,2017
10974,Rob Gronkowski,NE,10,DEN,7,4,57.1,74,0,26,10.6,18.5,0,0,0.0,0,0,0,11.4,2500,29,away,grass,2017
11026,Jermaine Gresham,ARI,10,SEA,7,5,71.4,64,1,20,9.1,12.8,0,0,0.0,0,0,0,17.4,null,9,home,grass,2017
11345,Logan Paulsen,SF,10,NYG,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,31,away,turf,2017
11488,Jimmy Graham,SEA,10,ARI,9,6,66.7,27,2,6,3.0,4.5,0,0,0.0,0,0,0,20.7,4100,17,home,turf,2017
11535,Michael Hoomanawanui,NO,10,BUF,1,1,100.0,4,0,4,4.0,4.0,0,0,0.0,0,0,0,1.4,4800,25,away,turf,2017
12153,Ed Dickson,CAR,10,MIA,5,3,60.0,33,1,20,6.6,11.0,0,0,0.0,0,0,0,12.3,2500,32,home,grass,2017
12751,Charles Clay,BUF,10,NO,3,2,66.7,13,0,9,4.3,6.5,0,0,0.0,0,0,0,3.3,2600,2,home,turf,2017
13016,Virgil Green,DEN,10,NE,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,10,home,grass,2017
13027,Julius Thomas,MIA,10,CAR,5,2,40.0,8,1,6,1.6,4.0,0,0,0.0,0,0,0,8.8,2500,6,home,grass,2017
13275,Kyle Rudolph,MIN,10,WAS,7,5,71.4,37,0,12,5.3,7.4,0,0,0.0,0,0,0,8.7,null,28,home,turf,2017
13370,Luke Stocker,TB,10,NYJ,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,null,22,away,turf,2017
13386,Lance Kendricks,GB,10,CHI,2,1,50.0,9,0,9,4.5,9.0,0,0,0.0,0,0,0,1.9,2800,12,away,grass,2017
13987,Dwayne Allen,NE,10,DEN,2,1,50.0,11,1,11,5.5,11.0,0,0,0.0,0,0,0,8.1,null,29,away,grass,2017
13997,Coby Fleener,NO,10,BUF,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,null,25,away,turf,2017
14152,James Hanna,DAL,10,ATL,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2800,13,home,turf,2017
14445,Rhett Ellison,NYG,10,SF,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2900,15,away,grass,2017
14496,Garrett Celek,SF,10,NYG,6,4,66.7,67,1,47,11.2,16.8,0,0,0.0,0,0,0,16.7,2500,31,away,turf,2017
14820,Sean McGrath,LAC,10,JAX,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,11,away,grass,2017
15239,Vance McDonald,PIT,10,IND,2,2,100.0,16,1,9,8.0,8.0,0,0,0.0,0,0,0,9.6,2500,18,home,grass,2017
15247,Darren Fells,DET,10,CLE,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,30,home,turf,2017
15263,Luke Willson,SEA,10,ARI,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,3600,17,home,turf,2017
15371,MarQueis Gray,MIA,10,CAR,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,6,home,grass,2017
15378,Levine Toilolo,ATL,10,DAL,1,1,100.0,10,0,10,10.0,10.0,0,0,0.0,0,0,0,2.0,null,21,home,turf,2017
15561,Brandon Williams,IND,10,PIT,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,4,home,turf,2017
15602,Jack Doyle,IND,10,PIT,5,2,40.0,9,0,6,1.8,4.5,0,0,0.0,0,0,0,2.9,2500,4,home,turf,2017
15866,Josh Hill,NO,10,BUF,1,1,100.0,-2,0,-2,-2.0,-2.0,0,0,0.0,0,1,1,-0.2,2500,25,away,turf,2017
15937,Phillip Supernaw,TEN,10,CIN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,23,home,grass,2017
16111,Ryan Hewitt,CIN,10,TEN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,4600,19,home,turf,2017
16200,CJ Fiedorowicz,HOU,10,LAR,6,2,33.3,10,0,7,1.7,5.0,0,0,0.0,0,0,0,3.0,3200,20,home,turf,2017
16395,Xavier Grimble,PIT,10,IND,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,18,home,grass,2017
16451,Eric Ebron,DET,10,CLE,3,2,66.7,39,1,29,13.0,19.5,0,0,0.0,0,0,0,11.9,4400,30,home,turf,2017
16491,Richard Rodgers,GB,10,CHI,1,1,100.0,8,0,8,8.0,8.0,0,0,0.0,0,0,0,1.8,2600,12,away,grass,2017
16593,Cameron Brate,TB,10,NYJ,3,1,33.3,10,0,10,3.3,10.0,0,0,0.0,0,0,0,2.0,4100,22,away,turf,2017
16608,Austin Seferian-Jenkins,NYJ,10,TB,9,6,66.7,67,0,28,7.4,11.2,0,0,0.0,0,0,0,12.7,2500,3,away,grass,2017
16648,Troy Niklas,ARI,10,SEA,2,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,4900,9,home,grass,2017
16656,Logan Thomas,BUF,10,NO,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,4200,2,home,turf,2017
16846,Tyler Kroft,CIN,10,TEN,6,1,16.7,4,0,4,0.7,4.0,0,0,0.0,0,0,0,1.4,2500,19,home,turf,2017
16853,Jeff Heuerman,DEN,10,NE,3,1,33.3,4,0,4,1.3,4.0,0,0,0.0,0,0,0,1.4,null,10,home,grass,2017
16878,Blake Bell,MIN,10,WAS,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,5000,28,home,turf,2017
16917,CJ Uzomah,CIN,10,TEN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,19,home,turf,2017
16920,Jesse James,PIT,10,IND,2,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2700,18,home,grass,2017
16933,James O'Shaughnessy,JAX,10,LAC,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,3100,8,away,grass,2017
16954,Nick O'Leary,BUF,10,NO,2,1,50.0,7,1,7,3.5,7.0,0,0,0.0,0,0,0,7.7,4100,2,home,turf,2017
16958,Randall Telfer,CLE,10,DET,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,16,home,grass,2017
16962,AJ Derby,DEN,10,NE,1,1,100.0,2,0,2,2.0,2.0,0,0,0.0,0,0,0,1.2,2500,10,home,grass,2017
16988,Ben Koyack,JAX,10,LAC,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2700,8,away,grass,2017
17223,Eric Tomlinson,NYJ,10,TB,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2600,3,away,grass,2017
17762,Chris Manhertz,CAR,10,MIA,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,32,home,grass,2017
17963,Austin Hooper,ATL,10,DAL,6,6,100.0,49,1,14,8.2,8.2,0,0,0.0,0,0,0,16.9,2500,21,home,turf,2017
17975,Hunter Henry,LAC,10,JAX,2,1,50.0,7,0,7,3.5,7.0,0,0,0.0,0,0,0,1.7,2700,11,away,grass,2017
18019,Nick Vannett,SEA,10,ARI,2,2,100.0,22,0,16,11.0,11.0,0,0,0.0,0,0,0,4.2,2500,17,home,turf,2017
18032,Tyler Higbee,LAR,10,HOU,4,2,50.0,22,0,15,5.5,11.0,0,0,0.0,0,0,0,4.2,2500,27,away,turf,2017
18057,Seth DeValve,CLE,10,DET,6,4,66.7,70,0,35,11.7,17.5,0,0,0.0,0,1,1,10.0,2500,16,home,grass,2017
18101,Jerell Adams,NYG,10,SF,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,6800,15,away,grass,2017
18105,David Morgan,MIN,10,WAS,1,1,100.0,1,1,1,1.0,1.0,0,0,0.0,0,0,0,7.1,null,28,home,turf,2017
18229,Ben Braunecker,CHI,10,GB,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,null,5,home,grass,2017
18262,Stephen Anderson,HOU,10,LAR,3,2,66.7,30,0,17,10.0,15.0,0,0,0.0,0,0,0,5.0,3000,20,home,turf,2017
18876,David Njoku,CLE,10,DET,6,1,16.7,3,0,3,0.5,3.0,0,0,0.0,0,0,0,1.3,6700,16,home,grass,2017
18901,OJ Howard,TB,10,NYJ,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,null,22,away,turf,2017
18912,Evan Engram,NYG,10,SF,9,6,66.7,31,1,9,3.4,5.2,0,0,0.0,0,0,0,15.1,2500,15,away,grass,2017
18931,Adam Shaheen,CHI,10,GB,2,2,100.0,39,0,31,19.5,19.5,0,0,0.0,0,0,0,5.9,4800,5,home,grass,2017
18935,Gerald Everett,LAR,10,HOU,2,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,27,away,turf,2017
18990,Jonnu Smith,TEN,10,CIN,5,2,40.0,20,0,12,4.0,10.0,0,0,0.0,0,0,0,4.0,2500,23,home,grass,2017
19010,Michael Roberts,DET,10,CLE,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,30,home,turf,2017
19035,Eric Saubert,ATL,10,DAL,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,21,home,turf,2017
19067,Jeremy Sprinkle,WAS,10,MIN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,1,home,grass,2017
19165,Johnny Mundt,LAR,10,HOU,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,27,away,turf,2017
19176,Darrell Daniels,IND,10,PIT,2,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,4300,4,home,turf,2017
19219,Cethan Carter,CIN,10,TEN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,19,home,turf,2017
19281,Jacob Hollister,NE,10,DEN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,29,away,grass,2017
19457,Blake Jarwin,DAL,10,ATL,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,13,home,turf,2017
722,Jason Witten,DAL,11,PHI,1,1,100.0,7,0,7,7.0,7.0,0,0,0.0,0,0,0,1.7,2500,14,home,turf,2017
1181,Martellus Bennett,NE,11,OAK,3,3,100.0,15,0,6,5.0,5.0,0,0,0.0,0,0,0,4.5,2500,26,away,grass,2017
1545,Anthony Fasano,MIA,11,TB,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,3000,3,home,grass,2017
3061,Marcedes Lewis,JAX,11,CLE,2,2,100.0,26,1,16,13.0,13.0,0,0,0.0,0,0,0,10.6,2500,30,away,grass,2017
5084,Vernon Davis,WAS,11,NO,6,3,50.0,67,0,36,11.2,22.3,0,0,0.0,0,0,0,9.7,3100,2,home,grass,2017
5511,Brent Celek,PHI,11,DAL,2,1,50.0,28,0,28,14.0,28.0,0,0,0.0,0,0,0,3.8,2500,21,home,grass,2017
7175,Delanie Walker,TEN,11,PIT,9,6,66.7,92,0,42,10.2,15.3,0,0,0.0,0,0,0,15.2,4500,4,home,grass,2017
7884,Antonio Gates,LAC,11,BUF,2,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,4900,25,away,turf,2017
8534,Jared Cook,OAK,11,NE,5,2,40.0,36,0,26,7.2,18.0,0,0,0.0,0,0,0,5.6,2500,10,home,grass,2017
10974,Rob Gronkowski,NE,11,OAK,3,3,100.0,37,0,14,12.3,12.3,0,0,0.0,0,0,0,6.7,2600,26,away,grass,2017
10992,Jeff Cumberland,LAC,11,BUF,1,1,100.0,2,0,2,2.0,2.0,0,0,0.0,0,0,0,1.2,2500,25,away,turf,2017
11026,Jermaine Gresham,ARI,11,HOU,1,1,100.0,10,0,10,10.0,10.0,0,0,0.0,0,0,0,2.0,2500,27,home,grass,2017
11488,Jimmy Graham,SEA,11,ATL,11,7,63.6,58,1,12,5.3,8.3,0,0,0.0,0,0,0,20.8,3900,13,home,turf,2017
11535,Michael Hoomanawanui,NO,11,WAS,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,28,away,grass,2017
11756,Benjamin Watson,BAL,11,GB,1,1,100.0,33,0,33,33.0,33.0,0,0,0.0,0,0,0,4.3,2500,5,home,grass,2017
12751,Charles Clay,BUF,11,LAC,4,3,75.0,27,0,16,6.8,9.0,0,0,0.0,0,0,0,5.7,2500,8,home,turf,2017
12777,Lee Smith,OAK,11,NE,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,10,home,grass,2017
13016,Virgil Green,DEN,11,CIN,4,2,50.0,13,0,8,3.2,6.5,0,0,0.0,0,0,0,3.3,3100,23,home,grass,2017
13027,Julius Thomas,MIA,11,TB,4,4,100.0,30,0,11,7.5,7.5,0,0,0.0,0,0,0,7.0,2900,3,home,grass,2017
13170,Niles Paul,WAS,11,NO,2,2,100.0,11,0,10,5.5,5.5,1,5,5.0,0,0,0,3.6,2500,2,home,grass,2017
13275,Kyle Rudolph,MIN,11,LAR,7,5,71.4,58,0,28,8.3,11.6,0,0,0.0,0,0,0,10.8,2500,20,home,turf,2017
13386,Lance Kendricks,GB,11,BAL,4,1,25.0,5,0,5,1.2,5.0,0,0,0.0,0,0,0,1.5,2500,24,away,grass,2017
13987,Dwayne Allen,NE,11,OAK,2,2,100.0,24,0,19,12.0,12.0,0,0,0.0,0,0,0,4.4,2500,26,away,grass,2017
13997,Coby Fleener,NO,11,WAS,5,5,100.0,91,0,29,18.2,18.2,0,0,0.0,0,0,0,14.1,2500,28,away,grass,2017
14152,James Hanna,DAL,11,PHI,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,14,home,turf,2017
14445,Rhett Ellison,NYG,11,KC,1,1,100.0,7,0,7,7.0,7.0,0,0,0.0,0,0,0,1.7,2500,7,away,grass,2017
14820,Sean McGrath,LAC,11,BUF,1,1,100.0,10,0,10,10.0,10.0,0,0,0.0,0,0,0,2.0,3700,25,away,turf,2017
14856,Zach Ertz,PHI,11,DAL,5,2,40.0,8,0,6,1.6,4.0,0,0,0.0,0,0,0,2.8,2500,21,home,grass,2017
15048,Travis Kelce,KC,11,NYG,14,8,57.1,109,0,32,7.8,13.6,0,0,0.0,0,0,0,20.9,2800,31,away,turf,2017
15247,Darren Fells,DET,11,CHI,1,1,100.0,9,0,9,9.0,9.0,0,0,0.0,0,0,0,1.9,null,12,home,turf,2017
15263,Luke Willson,SEA,11,ATL,2,2,100.0,-1,0,3,-0.5,-0.5,0,0,0.0,0,0,0,1.9,2500,13,home,turf,2017
15305,Demetrius Harris,KC,11,NYG,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,31,away,turf,2017
15371,MarQueis Gray,MIA,11,TB,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,null,3,home,grass,2017
15378,Levine Toilolo,ATL,11,SEA,2,2,100.0,31,1,25,15.5,15.5,0,0,0.0,0,0,0,11.1,2800,9,home,turf,2017
15866,Josh Hill,NO,11,WAS,1,1,100.0,3,1,3,3.0,3.0,1,-8,-8.0,0,0,0,6.5,null,28,away,grass,2017
15937,Phillip Supernaw,TEN,11,PIT,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2700,4,home,grass,2017
15965,Trey Burton,PHI,11,DAL,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,2.0,5600,21,home,grass,2017
16086,James Hurst,BAL,11,GB,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2600,5,home,grass,2017
16111,Ryan Hewitt,CIN,11,DEN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,3400,29,home,turf,2017
16200,CJ Fiedorowicz,HOU,11,ARI,2,2,100.0,18,0,10,9.0,9.0,0,0,0.0,0,0,0,3.8,2500,17,home,turf,2017
16395,Xavier Grimble,PIT,11,TEN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,19,home,grass,2017
16451,Eric Ebron,DET,11,CHI,7,4,57.1,49,0,26,7.0,12.2,0,0,0.0,0,0,0,8.9,2500,12,home,turf,2017
16491,Richard Rodgers,GB,11,BAL,1,1,100.0,3,0,3,3.0,3.0,0,0,0.0,0,0,0,1.3,2500,24,away,grass,2017
16593,Cameron Brate,TB,11,MIA,3,1,33.3,12,0,12,4.0,12.0,0,0,0.0,0,0,0,2.2,3200,32,away,grass,2017
16648,Troy Niklas,ARI,11,HOU,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,27,home,grass,2017
16816,Maxx Williams,BAL,11,GB,2,2,100.0,6,0,4,3.0,3.0,0,0,0.0,0,0,0,2.6,null,5,home,grass,2017
16829,Clive Walford,OAK,11,NE,2,1,50.0,4,0,4,2.0,4.0,0,0,0.0,0,0,0,1.4,2500,10,home,grass,2017
16846,Tyler Kroft,CIN,11,DEN,3,2,66.7,12,1,11,4.0,6.0,0,0,0.0,0,0,0,9.2,2500,29,home,turf,2017
16878,Blake Bell,MIN,11,LAR,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,20,home,turf,2017
16917,CJ Uzomah,CIN,11,DEN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,4400,29,home,turf,2017
16920,Jesse James,PIT,11,TEN,8,5,62.5,21,1,11,2.6,4.2,0,0,0.0,0,0,0,13.1,3000,19,home,grass,2017
16931,Nick Boyle,BAL,11,GB,2,1,50.0,2,0,2,1.0,2.0,0,0,0.0,0,0,0,1.2,2500,5,home,grass,2017
16933,James O'Shaughnessy,JAX,11,CLE,1,1,100.0,12,0,12,12.0,12.0,0,0,0.0,0,0,0,2.2,4400,30,away,grass,2017
16954,Nick O'Leary,BUF,11,LAC,3,1,33.3,8,0,8,2.7,8.0,0,0,0.0,0,0,0,1.8,2500,8,home,turf,2017
16958,Randall Telfer,CLE,11,JAX,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,4700,11,home,grass,2017
16988,Ben Koyack,JAX,11,CLE,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,5000,30,away,grass,2017
17005,Geoff Swaim,DAL,11,PHI,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2700,14,home,turf,2017
17154,Khari Lee,BUF,11,LAC,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,7600,8,home,turf,2017
17750,Ross Travis,KC,11,NYG,3,1,33.3,11,0,11,3.7,11.0,0,0,0.0,0,0,0,2.1,null,31,away,turf,2017
17963,Austin Hooper,ATL,11,SEA,2,2,100.0,-1,0,1,-0.5,-0.5,0,0,0.0,0,0,0,1.9,2500,9,home,turf,2017
17975,Hunter Henry,LAC,11,BUF,5,2,40.0,25,0,15,5.0,12.5,0,0,0.0,0,0,0,4.5,null,25,away,turf,2017
18019,Nick Vannett,SEA,11,ATL,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,13,home,turf,2017
18032,Tyler Higbee,LAR,11,MIN,5,1,20.0,5,0,5,1.0,5.0,0,0,0.0,0,0,0,1.5,5700,1,away,turf,2017
18057,Seth DeValve,CLE,11,JAX,3,1,33.3,5,0,5,1.7,5.0,0,0,0.0,0,0,0,1.5,2500,11,home,grass,2017
18101,Jerell Adams,NYG,11,KC,1,1,100.0,6,0,6,6.0,6.0,0,0,0.0,0,0,0,1.6,3000,7,away,grass,2017
18105,David Morgan,MIN,11,LAR,1,1,100.0,5,0,5,5.0,5.0,0,0,0.0,0,0,0,1.5,2500,20,home,turf,2017
18229,Ben Braunecker,CHI,11,DET,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,4200,16,home,grass,2017
18262,Stephen Anderson,HOU,11,ARI,3,1,33.3,22,0,22,7.3,22.0,0,0,0.0,0,0,0,3.2,2500,17,home,turf,2017
18700,Austin Traylor,DEN,11,CIN,5,4,80.0,36,0,13,7.2,9.0,0,0,0.0,0,0,0,7.6,2800,23,home,grass,2017
18876,David Njoku,CLE,11,JAX,1,1,100.0,13,0,13,13.0,13.0,0,0,0.0,0,0,0,2.3,2600,11,home,grass,2017
18901,OJ Howard,TB,11,MIA,4,3,75.0,52,1,24,13.0,17.3,0,0,0.0,0,0,0,14.2,4600,32,away,grass,2017
18912,Evan Engram,NYG,11,KC,6,1,16.7,9,0,9,1.5,9.0,0,0,0.0,0,0,0,1.9,2500,7,away,grass,2017
18931,Adam Shaheen,CHI,11,DET,4,4,100.0,41,1,22,10.2,10.2,0,0,0.0,0,0,0,14.1,2500,16,home,grass,2017
18935,Gerald Everett,LAR,11,MIN,2,1,50.0,8,0,8,4.0,8.0,0,0,0.0,0,0,0,1.8,2700,1,away,turf,2017
18990,Jonnu Smith,TEN,11,PIT,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2600,4,home,grass,2017
19010,Michael Roberts,DET,11,CHI,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,12,home,turf,2017
19035,Eric Saubert,ATL,11,SEA,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,9,home,turf,2017
19067,Jeremy Sprinkle,WAS,11,NO,1,1,100.0,7,1,7,7.0,7.0,0,0,0.0,0,0,0,7.7,2500,2,home,grass,2017
19165,Johnny Mundt,LAR,11,MIN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,1,away,turf,2017
19219,Cethan Carter,CIN,11,DEN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,null,29,home,turf,2017
19281,Jacob Hollister,NE,11,OAK,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2600,26,away,grass,2017
19335,Antony Auclair,TB,11,MIA,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,null,32,away,grass,2017
19410,Ricky Seals-Jones,ARI,11,HOU,5,3,60.0,54,2,28,10.8,18.0,0,0,0.0,0,0,0,20.4,2700,27,home,grass,2017
722,Jason Witten,DAL,12,LAC,7,7,100.0,44,0,8,6.3,6.3,0,0,0.0,0,0,0,11.4,null,8,home,turf,2017
1545,Anthony Fasano,MIA,12,NE,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,5100,10,home,grass,2017
1658,Greg Olsen,CAR,12,NYJ,4,1,25.0,10,0,10,2.5,10.0,0,0,0.0,0,0,0,2.0,2500,22,home,grass,2017
3061,Marcedes Lewis,JAX,12,ARI,2,1,50.0,10,0,10,5.0,10.0,0,0,0.0,0,0,0,2.0,2500,17,away,grass,2017
5084,Vernon Davis,WAS,12,NYG,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,31,home,grass,2017
5511,Brent Celek,PHI,12,CHI,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,12,home,grass,2017
7175,Delanie Walker,TEN,12,IND,5,4,80.0,63,1,37,12.6,15.8,0,0,0.0,0,0,0,16.3,2500,18,home,grass,2017
7884,Antonio Gates,LAC,12,DAL,2,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,21,away,turf,2017
8534,Jared Cook,OAK,12,DEN,5,1,20.0,2,0,2,0.4,2.0,0,0,0.0,0,0,0,1.2,5200,29,home,grass,2017
10974,Rob Gronkowski,NE,12,MIA,8,5,62.5,82,2,21,10.2,16.4,0,0,0.0,0,0,0,25.2,2500,32,away,grass,2017
10992,Jeff Cumberland,LAC,12,DAL,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,21,away,turf,2017
11026,Jermaine Gresham,ARI,12,JAX,3,2,66.7,13,0,7,4.3,6.5,0,0,0.0,0,0,0,3.3,2500,11,home,grass,2017
11345,Logan Paulsen,SF,12,SEA,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,9,away,turf,2017
11488,Jimmy Graham,SEA,12,SF,6,3,50.0,34,1,25,5.7,11.3,0,0,0.0,0,0,0,12.4,3400,15,home,turf,2017
11535,Michael Hoomanawanui,NO,12,LAR,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,20,away,grass,2017
11756,Benjamin Watson,BAL,12,HOU,3,3,100.0,29,0,16,9.7,9.7,0,0,0.0,0,0,0,5.9,2500,27,home,grass,2017
12153,Ed Dickson,CAR,12,NYJ,3,1,33.3,15,0,15,5.0,15.0,0,0,0.0,0,0,0,2.5,3100,22,home,grass,2017
12751,Charles Clay,BUF,12,KC,4,4,100.0,60,0,33,15.0,15.0,0,0,0.0,0,0,0,10.0,2500,7,home,turf,2017
12777,Lee Smith,OAK,12,DEN,1,1,100.0,12,0,12,12.0,12.0,0,0,0.0,0,0,0,2.2,4100,29,home,grass,2017
13016,Virgil Green,DEN,12,OAK,3,1,33.3,16,0,16,5.3,16.0,0,0,0.0,0,0,0,2.6,4800,26,home,grass,2017
13027,Julius Thomas,MIA,12,NE,6,5,83.3,52,0,17,8.7,10.4,0,0,0.0,0,0,0,10.2,2500,10,home,grass,2017
13170,Niles Paul,WAS,12,NYG,5,3,60.0,16,0,8,3.2,5.3,0,0,0.0,0,0,0,4.6,2500,31,home,grass,2017
13275,Kyle Rudolph,MIN,12,DET,4,4,100.0,63,2,34,15.8,15.8,0,0,0.0,0,0,0,22.3,null,16,home,turf,2017
13386,Lance Kendricks,GB,12,PIT,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,3600,4,away,grass,2017
