,,Week,games_avg,tar_avg,rec_avg,yds_avg,td_avg,fum_avg,def_rk_avg,games_ma,tar_ma,rec_ma,yds_ma,td_ma,fum_ma,def_rk_ma,games_car,tar_car,rec_car,yds_car,td_car,fum_car,def_rk_car,year,def_rk,h/a_1,surface_0,salary,points
Vernon Davis_reframed,1863,17.0,20.5,4.0,3.0,38.14,0.14,0.0,18.07,20.5,4.0,3.0,38.142857142857146,0.14285714285714285,0.0,18.071428571428573,20.0,3.93,2.87,35.93,0.13,0.0,18.53,2016,20,1.0,1.0,3000,6.9
Vernon Davis_reframed,2869,18.0,21.0,3.93,2.93,38.87,0.13,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,3.88,2.81,36.75,0.12,0.0,18.62,2017,14,1.0,1.0,3000,0.0
Vernon Davis_reframed,2870,2.0,29.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,2.0,1.0,24.5,0.0,0.0,17.0,2017,20,0.0,1.0,2500,2.3
Vernon Davis_reframed,2871,3.0,29.5,1.0,0.5,6.5,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.67,1.0,20.67,0.0,0.0,18.0,2017,26,1.0,1.0,2500,16.8
Vernon Davis_reframed,2872,4.0,30.0,2.33,2.0,23.67,0.33,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,2.5,2.0,30.0,0.25,0.0,20.0,2017,7,0.0,1.0,0,10.9
Vernon Davis_reframed,2873,5.0,30.5,2.5,2.0,40.0,0.25,0.0,16.75,30.5,2.5,2.0,40.0,0.25,0.0,16.75,30.0,2.6,2.0,41.8,0.2,0.0,17.4,2017,15,1.0,1.0,2500,8.5
Vernon Davis_reframed,2874,7.0,31.0,2.8,2.2,45.0,0.2,0.2,16.4,31.0,2.8,2.2,45.0,0.2,0.2,16.4,30.5,2.83,2.17,45.67,0.17,0.17,17.0,2017,14,0.0,1.0,6300,10.7
Vernon Davis_reframed,2875,8.0,31.5,3.0,2.5,48.67,0.17,0.17,16.0,31.5,3.0,2.5,48.666666666666664,0.16666666666666666,0.16666666666666666,16.0,31.0,3.0,2.43,48.71,0.14,0.14,16.57,2017,21,1.0,1.0,2500,4.0
Vernon Davis_reframed,2876,9.0,32.0,3.14,2.43,44.57,0.14,0.14,16.71,32.0,3.142857142857143,2.4285714285714284,44.57142857142857,0.14285714285714285,0.14285714285714285,16.714285714285715,31.5,3.12,2.38,45.12,0.12,0.12,17.12,2017,9,0.0,0.0,2600,13.2
Vernon Davis_reframed,2877,10.0,32.5,3.88,2.88,48.0,0.12,0.12,15.75,32.5,3.875,2.875,48.0,0.125,0.125,15.75,32.0,3.78,2.78,48.11,0.11,0.11,16.22,2017,1,1.0,1.0,2500,14.6
Vernon Davis_reframed,2878,11.0,33.0,4.67,3.33,51.11,0.11,0.11,14.11,33.0,4.666666666666667,3.3333333333333335,51.111111111111114,0.1111111111111111,0.1111111111111111,14.11111111111111,32.5,4.5,3.2,50.9,0.1,0.1,14.7,2017,2,0.0,0.0,3100,9.7
Vernon Davis_reframed,2879,12.0,33.5,4.8,3.3,52.7,0.1,0.1,12.9,33.5,4.8,3.3,52.7,0.1,0.1,12.9,33.0,4.64,3.18,52.36,0.09,0.09,13.55,2017,31,1.0,1.0,2500,0.0
Vernon Davis_reframed,2880,13.0,34.0,4.45,3.0,47.91,0.09,0.09,14.55,34.0,4.454545454545454,3.0,47.90909090909091,0.09090909090909091,0.09090909090909091,14.545454545454545,33.5,4.33,2.92,48.0,0.08,0.08,15.0,2017,21,0.0,0.0,2500,3.5
Vernon Davis_reframed,2881,14.0,34.5,4.25,2.92,45.17,0.08,0.08,15.08,34.5,4.25,2.9166666666666665,45.166666666666664,0.08333333333333333,0.08333333333333333,15.083333333333334,34.0,4.15,2.85,45.46,0.08,0.08,15.46,2017,8,0.0,1.0,2700,10.6
Vernon Davis_reframed,2882,15.0,35.0,4.46,2.85,43.69,0.15,0.08,14.54,35.0,4.461538461538462,2.8461538461538463,43.69230769230769,0.15384615384615385,0.07692307692307693,14.538461538461538,34.5,4.36,2.79,44.07,0.14,0.07,14.93,2017,17,1.0,1.0,2500,2.8
Vernon Davis_reframed,2883,16.0,35.5,4.43,2.79,41.86,0.14,0.14,14.71,35.5,4.428571428571429,2.7857142857142856,41.857142857142854,0.14285714285714285,0.14285714285714285,14.714285714285714,35.0,4.33,2.73,42.33,0.13,0.13,15.07,2017,29,1.0,1.0,0,12.2
Vernon Davis_reframed,2884,17.0,36.0,4.33,2.73,41.87,0.2,0.13,15.67,36.0,4.333333333333333,2.7333333333333334,41.86666666666667,0.2,0.13333333333333333,15.666666666666666,35.5,4.25,2.69,42.31,0.19,0.12,15.94,2017,31,0.0,0.0,2500,4.0
Vernon Davis_reframed,3167,18.0,36.5,4.25,2.69,40.5,0.19,0.12,16.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,4.18,2.65,41.0,0.18,0.12,16.82,2018,19,0.0,1.0,3900,1.9
Vernon Davis_reframed,3168,2.0,45.0,1.0,1.0,9.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,2.0,1.5,14.5,0.0,0.0,25.0,2018,29,1.0,1.0,2900,1.7
Vernon Davis_reframed,3169,3.0,45.5,1.0,1.0,8.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.67,1.33,12.0,0.0,0.0,26.33,2018,21,1.0,1.0,2600,9.0
Virgil Green_reframed,936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,4,1.0,1.0,2500,0.0
Virgil Green_reframed,937,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2015,2,0.0,1.0,3400,9.2
Virgil Green_reframed,938,3.0,1.5,2.0,1.0,6.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,1.0,6.0,0.5,0.0,3.0,2015,27,0.0,0.0,2500,3.6
Virgil Green_reframed,939,4.0,2.0,1.67,1.0,12.67,0.33,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.67,1.0,12.67,0.33,0.0,11.0,2015,14,1.0,1.0,2500,9.1
Virgil Green_reframed,940,9.0,2.5,2.0,1.5,24.75,0.25,0.0,11.75,2.5,2.0,1.5,24.75,0.25,0.0,11.75,2.5,2.0,1.5,24.75,0.25,0.0,11.75,2015,23,0.0,0.0,2500,2.3
Virgil Green_reframed,941,10.0,3.0,1.8,1.4,22.4,0.2,0.0,14.0,3.0,1.8,1.4,22.4,0.2,0.0,14.0,3.0,1.8,1.4,22.4,0.2,0.0,14.0,2015,2,1.0,1.0,2500,1.8
Virgil Green_reframed,942,11.0,3.5,1.67,1.33,20.0,0.17,0.0,12.0,3.5,1.6666666666666667,1.3333333333333333,20.0,0.16666666666666666,0.0,12.0,3.5,1.67,1.33,20.0,0.17,0.0,12.0,2015,13,0.0,1.0,0,1.9
Virgil Green_reframed,943,12.0,4.0,1.57,1.29,18.43,0.14,0.0,12.14,4.0,1.5714285714285714,1.2857142857142858,18.428571428571427,0.14285714285714285,0.0,12.142857142857142,4.0,1.57,1.29,18.43,0.14,0.0,12.14,2015,18,0.0,1.0,2500,3.2
Virgil Green_reframed,944,14.0,4.5,1.5,1.25,18.88,0.12,0.0,12.88,4.5,1.5,1.25,18.875,0.125,0.0,12.875,4.5,1.5,1.25,18.88,0.12,0.0,12.88,2015,30,1.0,1.0,0,0.0
Virgil Green_reframed,945,15.0,5.0,1.44,1.11,16.78,0.11,0.0,14.78,5.0,1.4444444444444444,1.1111111111111112,16.77777777777778,0.1111111111111111,0.0,14.777777777777779,5.0,1.44,1.11,16.78,0.11,0.0,14.78,2015,17,1.0,1.0,2500,1.8
Virgil Green_reframed,946,17.0,5.5,1.4,1.1,15.9,0.1,0.0,15.0,5.5,1.4,1.1,15.9,0.1,0.0,15.0,5.5,1.4,1.1,15.9,0.1,0.0,15.0,2015,18,1.0,1.0,2500,2.4
Virgil Green_reframed,1864,18.0,6.0,1.36,1.09,15.73,0.09,0.0,15.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.36,1.09,15.73,0.09,0.0,15.27,2016,28,1.0,1.0,3000,6.8
Virgil Green_reframed,1865,2.0,12.0,5.0,4.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,3.0,2.5,21.0,0.0,0.0,23.0,2016,23,1.0,1.0,3100,7.6
Virgil Green_reframed,1866,3.0,12.5,4.0,3.5,37.0,0.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,2.67,29.33,0.0,0.0,23.0,2016,12,0.0,1.0,6600,5.1
Virgil Green_reframed,1867,7.0,13.0,4.0,3.33,31.67,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,3.25,2.75,27.25,0.0,0.0,20.25,2016,12,1.0,1.0,3000,9.5
Virgil Green_reframed,1868,9.0,13.5,4.5,3.5,37.5,0.0,0.0,18.75,13.5,4.5,3.5,37.5,0.0,0.0,18.75,13.0,3.8,3.0,32.8,0.0,0.0,18.6,2016,24,0.0,1.0,6500,5.7
Virgil Green_reframed,1869,10.0,14.0,4.4,3.2,37.4,0.0,0.0,19.8,14.0,4.4,3.2,37.4,0.0,0.0,19.8,13.5,3.83,2.83,33.5,0.0,0.0,19.5,2016,13,0.0,0.0,2500,4.4
Virgil Green_reframed,1870,11.0,14.5,4.67,3.0,35.17,0.0,0.0,18.67,14.5,4.666666666666667,3.0,35.166666666666664,0.0,0.0,18.666666666666668,14.0,4.14,2.71,32.14,0.0,0.0,18.57,2016,16,0.0,1.0,2500,0.0
Virgil Green_reframed,1871,14.0,15.0,4.14,2.57,30.14,0.0,0.0,18.29,15.0,4.142857142857143,2.5714285714285716,30.142857142857142,0.0,0.0,18.285714285714285,14.5,3.75,2.38,28.12,0.0,0.0,18.25,2016,15,0.0,1.0,4500,0.0
Virgil Green_reframed,1872,15.0,15.5,3.88,2.25,26.38,0.0,0.0,17.88,15.5,3.875,2.25,26.375,0.0,0.0,17.875,15.0,3.56,2.11,25.0,0.0,0.0,17.89,2016,8,1.0,1.0,2500,1.9
Virgil Green_reframed,1873,16.0,16.0,3.67,2.11,24.44,0.0,0.0,16.78,16.0,3.6666666666666665,2.111111111111111,24.444444444444443,0.0,0.0,16.77777777777778,15.5,3.4,2.0,23.4,0.0,0.0,16.9,2016,24,1.0,1.0,2500,10.7
Virgil Green_reframed,2885,18.0,16.5,3.7,2.2,23.7,0.1,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.45,2.09,22.82,0.09,0.0,17.55,2017,8,1.0,1.0,2500,5.4
Virgil Green_reframed,2886,2.0,22.0,1.0,1.0,44.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,2.5,2.0,30.5,0.5,0.0,16.0,2017,21,1.0,1.0,2500,9.1
Virgil Green_reframed,2887,3.0,22.5,2.0,1.5,27.5,0.5,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.67,2.0,24.0,0.67,0.0,17.67,2017,25,0.0,0.0,0,4.8
Virgil Green_reframed,2888,4.0,23.0,2.33,2.0,24.33,0.33,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,2.75,2.25,22.5,0.5,0.0,19.5,2017,31,1.0,1.0,0,3.4
Virgil Green_reframed,2889,7.0,23.5,2.0,1.75,24.25,0.25,0.0,21.25,23.5,2.0,1.75,24.25,0.25,0.0,21.25,23.0,2.4,2.0,22.8,0.4,0.0,21.8,2017,8,0.0,1.0,2500,1.7
Virgil Green_reframed,2890,8.0,24.0,2.0,1.6,20.8,0.2,0.0,18.6,24.0,2.0,1.6,20.8,0.2,0.0,18.6,23.5,2.33,1.83,20.17,0.33,0.0,19.5,2017,7,0.0,1.0,0,2.6
Virgil Green_reframed,2891,9.0,24.5,2.0,1.5,20.0,0.17,0.0,16.67,24.5,2.0,1.5,20.0,0.16666666666666666,0.0,16.666666666666668,24.0,2.29,1.71,19.57,0.29,0.0,17.71,2017,23,1.0,1.0,3100,3.3
Virgil Green_reframed,2892,12.0,25.0,2.29,1.57,19.0,0.14,0.0,17.57,25.0,2.2857142857142856,1.5714285714285714,19.0,0.14285714285714285,0.0,17.571428571428573,24.5,2.5,1.75,18.75,0.25,0.0,18.38,2017,26,0.0,1.0,4800,2.6
Virgil Green_reframed,2893,13.0,25.5,2.38,1.5,18.62,0.12,0.0,18.62,25.5,2.375,1.5,18.625,0.125,0.0,18.625,25.0,2.56,1.67,18.44,0.22,0.0,19.22,2017,32,0.0,1.0,2500,4.6
Virgil Green_reframed,2894,14.0,26.0,2.22,1.44,20.56,0.11,0.0,20.11,26.0,2.2222222222222223,1.4444444444444444,20.555555555555557,0.1111111111111111,0.0,20.11111111111111,25.5,2.4,1.6,20.2,0.2,0.0,20.5,2017,18,0.0,0.0,2500,0.0
Virgil Green_reframed,2895,16.0,26.5,2.1,1.3,18.5,0.1,0.0,19.9,26.5,2.1,1.3,18.5,0.1,0.0,19.9,26.0,2.27,1.45,18.36,0.18,0.0,20.27,2017,7,1.0,1.0,4000,1.6
Virgil Green_reframed,3170,18.0,27.0,2.0,1.27,17.36,0.09,0.0,18.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,2.17,1.42,17.33,0.17,0.0,19.17,2018,30,1.0,1.0,2800,4.1
Virgil Green_reframed,3171,2.0,33.0,2.0,2.0,21.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,1.5,1.5,13.5,0.0,0.0,18.5,2018,22,0.0,0.0,2500,8.5
Virgil Green_reframed,3172,3.0,33.5,2.5,2.5,38.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,2.0,27.33,0.0,0.0,19.67,2018,23,0.0,1.0,2500,1.6
Virgil Green_reframed,3173,4.0,34.0,2.0,2.0,27.33,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,1.75,1.75,22.0,0.0,0.0,20.5,2018,27,1.0,1.0,2800,2.9
Will Dissly_reframed,3174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,24,0.0,1.0,2500,22.5
Will Dissly_reframed,3175,2.0,1.0,5.0,3.0,105.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,105.0,1.0,0.0,24.0,2018,18,0.0,1.0,2500,13.2
Will Dissly_reframed,3176,3.0,1.5,5.0,3.0,73.5,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.0,3.0,73.5,1.0,0.0,21.0,2018,20,1.0,0.0,0,1.4
Will Dissly_reframed,3177,4.0,2.0,4.33,2.33,50.33,0.67,0.0,20.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.33,2.33,50.33,0.67,0.0,20.67,2018,9,0.0,1.0,2500,1.5
Will Tye_reframed,947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,8,0.0,0.0,3200,0.0
Will Tye_reframed,948,5.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,2015,9,1.0,0.0,2500,8.8
Will Tye_reframed,949,6.0,1.5,2.5,2.0,24.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,2.0,24.0,0.0,0.0,8.5,2015,11,0.0,1.0,2500,4.2
Will Tye_reframed,950,7.0,2.0,2.67,2.0,23.33,0.0,0.0,9.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.67,2.0,23.33,0.0,0.0,9.33,2015,1,1.0,0.0,2500,0.0
Will Tye_reframed,951,8.0,2.5,2.5,1.5,17.5,0.0,0.0,7.25,2.5,2.5,1.5,17.5,0.0,0.0,7.25,2.5,2.5,1.5,17.5,0.0,0.0,7.25,2015,32,0.0,0.0,2500,1.7
Will Tye_reframed,952,9.0,3.0,2.4,1.6,15.4,0.0,0.2,12.2,3.0,2.4,1.6,15.4,0.0,0.2,12.2,3.0,2.4,1.6,15.4,0.0,0.2,12.2,2015,21,0.0,1.0,2800,3.9
Will Tye_reframed,953,10.0,3.5,3.0,1.67,16.0,0.0,0.17,13.67,3.5,3.0,1.6666666666666667,16.0,0.0,0.16666666666666666,13.666666666666666,3.5,3.0,1.67,16.0,0.0,0.17,13.67,2015,5,1.0,0.0,4700,10.6
Will Tye_reframed,954,11.0,4.0,3.57,2.14,21.71,0.0,0.14,12.43,4.0,3.5714285714285716,2.142857142857143,21.714285714285715,0.0,0.14285714285714285,12.428571428571429,4.0,3.57,2.14,21.71,0.0,0.14,12.43,2015,16,0.0,1.0,2500,13.4
Will Tye_reframed,955,13.0,4.5,4.12,2.62,28.25,0.0,0.12,12.88,4.5,4.125,2.625,28.25,0.0,0.125,12.875,4.5,4.12,2.62,28.25,0.0,0.12,12.88,2015,3,1.0,0.0,2500,10.0
Will Tye_reframed,956,14.0,5.0,4.11,2.67,32.89,0.0,0.11,11.78,5.0,4.111111111111111,2.6666666666666665,32.888888888888886,0.0,0.1111111111111111,11.777777777777779,5.0,4.11,2.67,32.89,0.0,0.11,11.78,2015,7,0.0,1.0,2700,14.0
Will Tye_reframed,957,15.0,5.5,4.2,2.9,32.6,0.1,0.1,11.3,5.5,4.2,2.9,32.6,0.1,0.1,11.3,5.5,4.2,2.9,32.6,0.1,0.1,11.3,2015,12,1.0,0.0,2500,15.3
Will Tye_reframed,958,16.0,6.0,4.55,3.09,33.55,0.18,0.09,11.36,6.0,4.545454545454546,3.090909090909091,33.54545454545455,0.18181818181818182,0.09090909090909091,11.363636363636363,6.0,4.55,3.09,33.55,0.18,0.09,11.36,2015,15,0.0,0.0,2500,5.8
Will Tye_reframed,959,17.0,6.5,4.5,3.08,33.08,0.17,0.08,11.67,6.5,4.5,3.0833333333333335,33.083333333333336,0.16666666666666666,0.08333333333333333,11.666666666666666,6.5,4.5,3.08,33.08,0.17,0.08,11.67,2015,11,1.0,0.0,0,17.7
Will Tye_reframed,1874,18.0,7.0,4.77,3.23,35.69,0.23,0.08,11.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.77,3.23,35.69,0.23,0.08,11.62,2016,32,0.0,0.0,2500,4.6
Will Tye_reframed,1875,2.0,14.0,3.0,3.0,16.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,5.5,4.0,41.5,0.5,0.0,21.5,2016,13,1.0,0.0,2500,3.0
Will Tye_reframed,1876,3.0,14.5,3.0,2.5,13.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.67,3.33,31.0,0.33,0.0,18.67,2016,29,1.0,0.0,2700,4.4
Will Tye_reframed,1877,4.0,15.0,3.67,2.67,13.33,0.0,0.0,24.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,4.75,3.25,26.75,0.25,0.0,21.25,2016,11,0.0,0.0,4500,8.3
Will Tye_reframed,1878,5.0,15.5,4.25,3.0,20.75,0.0,0.0,21.25,15.5,4.25,3.0,20.75,0.0,0.0,21.25,15.0,5.0,3.4,30.0,0.2,0.0,19.2,2016,21,0.0,1.0,2500,5.7
Will Tye_reframed,1879,6.0,16.0,4.0,2.8,24.0,0.0,0.0,21.2,16.0,4.0,2.8,24.0,0.0,0.0,21.2,15.5,4.67,3.17,31.17,0.17,0.0,19.5,2016,10,1.0,0.0,2500,3.5
Will Tye_reframed,1880,7.0,16.5,3.67,2.67,22.5,0.0,0.0,19.33,16.5,3.6666666666666665,2.6666666666666665,22.5,0.0,0.0,19.333333333333332,16.0,4.29,3.0,28.86,0.14,0.0,18.14,2016,7,0.0,1.0,2500,3.4
Will Tye_reframed,1881,8.0,17.0,3.57,2.57,21.29,0.0,0.0,17.57,17.0,3.5714285714285716,2.5714285714285716,21.285714285714285,0.0,0.0,17.571428571428573,16.5,4.12,2.88,27.0,0.12,0.0,16.75,2016,2,1.0,0.0,2500,7.3
Will Tye_reframed,1882,10.0,17.5,4.0,2.75,22.75,0.0,0.0,15.62,17.5,4.0,2.75,22.75,0.0,0.0,15.625,17.0,4.44,3.0,27.67,0.11,0.0,15.11,2016,30,1.0,0.0,2700,10.3
Will Tye_reframed,1883,11.0,18.0,4.44,3.0,26.11,0.0,0.0,17.22,18.0,4.444444444444445,3.0,26.11111111111111,0.0,0.0,17.22222222222222,17.5,4.8,3.2,30.2,0.1,0.0,16.6,2016,9,1.0,0.0,0,9.2
Will Tye_reframed,1884,12.0,18.5,4.5,2.9,24.7,0.1,0.0,16.4,18.5,4.5,2.9,24.7,0.1,0.0,16.4,18.0,4.82,3.09,28.55,0.18,0.0,15.91,2016,31,0.0,1.0,2500,3.2
Will Tye_reframed,1885,13.0,19.0,4.27,2.82,23.55,0.09,0.0,17.73,19.0,4.2727272727272725,2.8181818181818183,23.545454545454547,0.09090909090909091,0.0,17.727272727272727,18.5,4.58,3.0,27.17,0.17,0.0,17.17,2016,17,0.0,1.0,3300,4.2
Will Tye_reframed,1886,14.0,19.5,4.25,2.75,23.42,0.08,0.0,17.67,19.5,4.25,2.75,23.416666666666668,0.08333333333333333,0.0,17.666666666666668,19.0,4.54,2.92,26.77,0.15,0.0,17.15,2016,32,1.0,0.0,4000,3.9
Will Tye_reframed,1887,15.0,20.0,4.08,2.69,23.08,0.08,0.0,18.77,20.0,4.076923076923077,2.6923076923076925,23.076923076923077,0.07692307692307693,0.0,18.76923076923077,19.5,4.36,2.86,26.21,0.14,0.0,18.21,2016,27,1.0,0.0,2500,6.5
Will Tye_reframed,1888,16.0,20.5,4.07,2.79,23.21,0.07,0.0,19.36,20.5,4.071428571428571,2.7857142857142856,23.214285714285715,0.07142857142857142,0.0,19.357142857142858,20.0,4.33,2.93,26.13,0.13,0.0,18.8,2016,2,0.0,1.0,2800,7.3
Will Tye_reframed,1889,17.0,21.0,4.33,2.93,23.2,0.07,0.0,18.2,21.0,4.333333333333333,2.933333333333333,23.2,0.06666666666666667,0.0,18.2,20.5,4.56,3.06,25.94,0.12,0.0,17.75,2016,29,0.0,1.0,2900,8.7
Will Tye_reframed,2896,18.0,21.5,4.38,3.0,24.69,0.06,0.0,18.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.59,3.12,27.18,0.12,0.0,18.41,2017,25,0.0,0.0,2500,6.4
Will Tye_reframed,2897,2.0,30.0,3.0,3.0,34.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,4.0,3.5,40.5,0.0,0.0,27.0,2017,26,0.0,1.0,2500,1.4
Xavier Grimble_reframed,1890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,30,1.0,1.0,2900,10.6
Xavier Grimble_reframed,1891,3.0,1.0,4.0,2.0,26.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,26.0,1.0,0.0,30.0,2016,5,1.0,1.0,3000,2.9
Xavier Grimble_reframed,1892,5.0,1.5,3.0,1.5,22.5,0.5,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,1.5,22.5,0.5,0.0,17.5,2016,22,1.0,1.0,2500,3.3
Xavier Grimble_reframed,1893,6.0,2.0,2.67,1.67,19.33,0.33,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.67,1.67,19.33,0.33,0.0,19.0,2016,25,0.0,1.0,4200,2.1
Xavier Grimble_reframed,1894,7.0,2.5,2.75,1.5,17.25,0.25,0.0,20.5,2.5,2.75,1.5,17.25,0.25,0.0,20.5,2.5,2.75,1.5,17.25,0.25,0.0,20.5,2016,8,1.0,1.0,3400,3.4
Xavier Grimble_reframed,1895,8.0,3.0,3.2,1.6,16.6,0.2,0.0,18.0,3.0,3.2,1.6,16.6,0.2,0.0,18.0,3.0,3.2,1.6,16.6,0.2,0.0,18.0,2016,10,0.0,1.0,3500,2.0
Xavier Grimble_reframed,1896,10.0,3.5,2.83,1.5,15.5,0.17,0.0,16.67,3.5,2.8333333333333335,1.5,15.5,0.16666666666666666,0.0,16.666666666666668,3.5,2.83,1.5,15.5,0.17,0.0,16.67,2016,32,1.0,1.0,4600,1.5
Xavier Grimble_reframed,1897,11.0,4.0,2.71,1.43,14.0,0.14,0.0,18.86,4.0,2.7142857142857144,1.4285714285714286,14.0,0.14285714285714285,0.0,18.857142857142858,4.0,2.71,1.43,14.0,0.14,0.0,18.86,2016,10,1.0,1.0,3600,9.0
Xavier Grimble_reframed,2898,17.0,4.5,2.62,1.38,14.75,0.25,0.0,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.62,1.38,14.75,0.25,0.0,17.75,2017,23,1.0,1.0,2500,2.2
Xavier Grimble_reframed,2899,8.0,9.0,1.0,1.0,12.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,1.5,1.0,16.0,0.5,0.0,16.5,2017,5,1.0,1.0,2500,7.1
Xavier Grimble_reframed,2900,13.0,9.5,1.0,1.0,6.5,0.5,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.33,1.0,11.0,0.67,0.0,12.67,2017,23,0.0,0.0,2500,1.9
Xavier Grimble_reframed,2901,14.0,10.0,1.67,1.0,7.33,0.33,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.75,1.0,10.5,0.5,0.0,15.25,2017,24,1.0,1.0,2500,0.0
Xavier Grimble_reframed,2902,15.0,10.5,1.75,0.75,5.5,0.25,0.0,18.75,10.5,1.75,0.75,5.5,0.25,0.0,18.75,10.0,1.8,0.8,8.4,0.4,0.0,17.0,2017,10,1.0,1.0,2500,1.8
Xavier Grimble_reframed,2903,16.0,11.0,1.6,0.8,6.0,0.2,0.0,17.0,11.0,1.6,0.8,6.0,0.2,0.0,17.0,10.5,1.67,0.83,8.33,0.33,0.0,15.83,2017,30,1.0,1.0,2500,1.2
Xavier Grimble_reframed,3178,18.0,11.5,1.5,0.83,5.33,0.17,0.0,19.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.57,0.86,7.43,0.29,0.0,17.86,2018,32,0.0,1.0,3100,0.0
Zach Ertz_reframed,960,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,29,0.0,0.0,3600,7.6
Zach Ertz_reframed,961,2.0,1.0,8.0,3.0,46.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,46.0,0.0,0.0,29.0,2015,1,1.0,1.0,2500,4.7
