year,games,Name,Week,Opponent,Team,tar,rec,yds,yds/rec,yds/tar,td,def_rk,h/a_1,surface_0,points
2012.0,1,Nate Burleson,1,LAR,DET,8,6,69,11.5,8.6,0,27,1.0,0.0,7.5
2012.0,1,Nate Washington,1,NE,TEN,8,2,53,26.5,6.6,1,3,1.0,1.0,11.3
2012.0,1,Patrick Turner,1,BUF,NYJ,0,0,0,0.0,0.0,0,10,1.0,0.0,0.0
2012.0,1,Percy Harvin,1,JAX,MIN,8,6,84,14.0,10.5,0,15,1.0,0.0,10.4
2012.0,1,Pierre Garcon,1,NO,WAS,4,4,109,27.2,27.2,1,25,0.0,0.0,16.9
2012.0,1,Preston Parker,1,CAR,TB,1,0,0,0.0,0.0,0,19,1.0,1.0,0.0
2012.0,1,Ramses Barden,1,DAL,NYG,0,0,0,0.0,0.0,0,5,1.0,0.0,0.0
2012.0,1,Randall Cobb,1,SF,GB,9,9,77,8.6,8.6,0,8,1.0,1.0,7.7
2012.0,1,Randy Moss,1,GB,SF,4,4,47,11.8,11.8,1,18,0.0,1.0,10.7
2012.0,1,Reggie Wayne,1,CHI,IND,18,9,135,15.0,7.5,0,24,0.0,1.0,13.5
2012.0,1,Richard Goodman,1,OAK,LAC,0,0,0,0.0,0.0,0,7,0.0,1.0,0.0
2012.0,1,Robert Meachem,1,OAK,LAC,2,2,49,24.5,24.5,0,7,0.0,1.0,4.9
2012.0,1,Rod Streater,1,LAC,OAK,10,4,27,6.8,2.7,1,13,1.0,1.0,8.7
2012.0,1,Roddy White,1,KC,ATL,8,6,87,14.5,10.9,0,14,0.0,1.0,8.7
2012.0,1,Rueben Randle,1,DAL,NYG,0,0,0,0.0,0.0,0,5,1.0,0.0,0.0
2012.0,1,Ruvell Martin,1,NYJ,BUF,0,0,0,0.0,0.0,0,21,0.0,0.0,0.0
2012.0,1,Sammie Stroughter,1,CAR,TB,0,0,0,0.0,0.0,0,19,1.0,1.0,0.0
2012.0,1,Santana Moss,1,NO,WAS,5,3,47,15.7,9.4,0,25,0.0,0.0,4.7
2012.0,1,Santonio Holmes,1,BUF,NYJ,8,4,68,17.0,8.5,0,10,1.0,0.0,6.8
2012.0,1,Sidney Rice,1,ARI,SEA,9,4,36,9.0,4.0,1,20,0.0,1.0,9.6
2012.0,1,Stefan Logan,1,LAR,DET,1,1,-1,-1.0,-1.0,0,27,1.0,0.0,0.0
2012.0,1,Stephen Burton,1,JAX,MIN,0,0,0,0.0,0.0,0,15,1.0,0.0,0.0
2012.0,1,Stephen Hill,1,BUF,NYJ,6,5,89,17.8,14.8,2,10,1.0,0.0,20.9
2012.0,1,Steve Breaston,1,ATL,KC,4,2,30,15.0,7.5,0,26,1.0,1.0,3.0
2012.0,1,Steve Johnson,1,NYJ,BUF,10,4,55,13.8,5.5,1,21,0.0,0.0,11.5
2012.0,1,Steve Smith,1,TB,CAR,11,7,106,15.1,9.6,0,29,0.0,1.0,10.6
2012.0,2,Steve Smith,1,DET,LAR,3,1,16,16.0,5.3,0,12,0.0,0.0,1.6
2012.0,1,Tandon Doss,1,CIN,BAL,0,0,0,0.0,0.0,0,6,1.0,1.0,0.0
2012.0,1,Terrance Copper,1,ATL,KC,0,0,0,0.0,0.0,0,26,1.0,1.0,0.0
2012.0,1,Titus Young,1,LAR,DET,3,1,14,14.0,4.7,0,27,1.0,0.0,2.5
2012.0,1,Torrey Smith,1,CIN,BAL,3,2,57,28.5,19.0,0,6,1.0,1.0,7.0
2012.0,1,Travis Benjamin,1,PHI,CLE,6,1,12,12.0,2.0,0,32,1.0,1.0,4.7
2012.0,1,Trindon Holliday,1,MIA,HOU,0,0,0,0.0,0.0,0,22,1.0,0.0,0.0
2012.0,1,Victor Cruz,1,DAL,NYG,11,6,58,9.7,5.3,0,5,1.0,0.0,5.8
2012.0,1,Vincent Jackson,1,CAR,TB,10,4,47,11.8,4.7,0,19,1.0,1.0,4.7
2012.0,1,Wes Welker,1,TEN,NE,5,3,14,4.7,2.8,0,17,0.0,1.0,1.4
2012.0,2,AJ Green,2,CLE,CIN,12,7,58,8.3,4.8,1,16,1.0,0.0,11.8
2012.0,2,Aldrick Robinson,2,LAR,WAS,3,2,40,20.0,13.3,0,27,0.0,1.0,4.0
2012.0,2,Alshon Jeffery,2,GB,CHI,2,1,7,7.0,3.5,0,18,0.0,1.0,0.7
2012.0,2,Andre Johnson,2,JAX,HOU,4,3,21,7.0,5.2,0,15,0.0,1.0,2.1
2012.0,2,Andre Roberts,2,NE,ARI,1,1,2,2.0,2.0,1,3,0.0,0.0,6.2
2012.0,2,Andrew Hawkins,2,CLE,CIN,3,2,56,28.0,18.7,1,16,1.0,0.0,11.6
2012.0,2,Anquan Boldin,2,PHI,BAL,4,2,7,3.5,1.8,0,32,0.0,1.0,0.7
2012.0,2,Antonio Brown,2,NYJ,PIT,10,7,79,11.3,7.9,0,21,1.0,1.0,8.8
2012.0,2,Armanti Edwards,2,NO,CAR,0,0,0,0.0,0.0,0,25,1.0,1.0,0.0
2012.0,2,Armon Binns,2,CLE,CIN,5,5,66,13.2,13.2,0,16,1.0,0.0,6.6
2012.0,1,Arrelious Benn,2,NYG,TB,0,0,0,0.0,0.0,0,11,0.0,0.0,0.0
2012.0,2,Ben Obomanu,2,DAL,SEA,0,0,0,0.0,0.0,0,5,1.0,0.0,0.0
2012.0,1,Brad Smith,2,KC,BUF,1,1,16,16.0,16.0,0,14,1.0,0.0,2.1
2012.0,2,Brandon Banks,2,LAR,WAS,0,0,0,0.0,0.0,0,27,0.0,1.0,0.0
2012.0,2,Brandon Gibson,2,WAS,LAR,4,2,53,26.5,13.2,1,28,0.0,1.0,11.3
2012.0,2,Brandon LaFell,2,NO,CAR,8,6,90,15.0,11.2,0,25,1.0,1.0,11.5
2012.0,2,Brandon Lloyd,2,ARI,NE,13,8,60,7.5,4.6,0,20,1.0,0.0,6.0
2012.0,2,Brandon Marshall,2,GB,CHI,5,2,24,12.0,4.8,0,18,0.0,1.0,2.4
2012.0,2,Brandon Stokley,2,ATL,DEN,7,3,27,9.0,3.9,0,26,0.0,0.0,2.7
2012.0,2,Brandon Tate,2,CLE,CIN,3,3,71,23.7,23.7,1,16,1.0,0.0,13.1
2012.0,2,Braylon Edwards,2,DAL,SEA,0,0,0,0.0,0.0,0,5,1.0,0.0,0.0
2012.0,2,Brian Hartline,2,OAK,MIA,12,9,111,12.3,9.2,0,7,1.0,1.0,11.1
2012.0,2,Brian Quick,2,WAS,LAR,1,0,0,0.0,0.0,0,28,0.0,1.0,0.0
2012.0,2,Calvin Johnson,2,SF,DET,12,8,94,11.8,7.8,0,8,0.0,1.0,9.4
2012.0,2,Cecil Shorts,2,HOU,JAX,2,0,0,0.0,0.0,0,31,1.0,1.0,0.0
2012.0,2,Chaz Schilens,2,PIT,NYJ,0,0,0,0.0,0.0,0,23,0.0,1.0,0.0
2012.0,2,Chris Givens,2,WAS,LAR,2,0,0,0.0,0.0,0,28,0.0,1.0,0.0
2012.0,1,Clyde Gates,2,PIT,NYJ,1,1,10,10.0,10.0,0,23,0.0,1.0,1.0
2012.0,2,Courtney Roby,2,CAR,NO,1,1,9,9.0,9.0,0,19,0.0,1.0,0.9
2012.0,2,Damaris Johnson,2,BAL,PHI,1,1,13,13.0,13.0,0,30,1.0,1.0,1.9
2012.0,2,Damian Williams,2,LAC,TEN,6,4,45,11.2,7.5,0,13,0.0,1.0,4.5
2012.0,2,Danny Amendola,2,WAS,LAR,16,15,160,10.7,10.0,1,28,0.0,1.0,20.0
2012.0,2,Darrius Heyward-Bey,2,MIA,OAK,8,4,41,10.2,5.1,0,22,0.0,1.0,4.1
2012.0,2,Davone Bess,2,OAK,MIA,6,3,43,14.3,7.2,0,7,1.0,1.0,4.3
2012.0,2,DeSean Jackson,2,BAL,PHI,9,7,114,16.3,12.7,0,30,1.0,1.0,11.4
2012.0,2,Demaryius Thomas,2,ATL,DEN,11,8,78,9.8,7.1,1,26,0.0,0.0,13.8
2012.0,1,Denarius Moore,2,MIA,OAK,8,3,67,22.3,8.4,0,22,0.0,1.0,6.7
2012.0,2,Deonte Thompson,2,PHI,BAL,0,0,0,0.0,0.0,0,32,0.0,1.0,0.0
2012.0,2,Derek Hagan,2,MIA,OAK,2,1,10,10.0,5.0,0,22,0.0,1.0,1.0
2012.0,2,Devin Aromashodu,2,IND,MIN,3,1,19,19.0,6.3,0,2,0.0,0.0,1.9
2012.0,2,Devin Hester,2,GB,CHI,1,0,0,0.0,0.0,0,18,0.0,1.0,0.0
2012.0,2,Dez Bryant,2,SEA,DAL,7,3,17,5.7,2.4,0,1,0.0,0.0,1.7
2012.0,1,Dezmon Briscoe,2,LAR,WAS,1,0,0,0.0,0.0,0,27,0.0,1.0,0.0
2012.0,2,Domenik Hixon,2,TB,NYG,1,1,12,12.0,12.0,0,29,1.0,0.0,1.2
2012.0,2,Donald Driver,2,CHI,GB,1,1,26,26.0,26.0,1,24,1.0,1.0,8.6
2012.0,2,Donald Jones,2,KC,BUF,3,1,-1,-1.0,-0.3,0,14,1.0,0.0,-0.1
2012.0,2,Donnie Avery,2,MIN,IND,10,9,111,12.3,11.1,0,9,1.0,0.0,11.8
2012.0,2,Doug Baldwin,2,DAL,SEA,1,1,8,8.0,8.0,0,5,1.0,0.0,0.8
2012.0,2,Drew Davis,2,DEN,ATL,0,0,0,0.0,0.0,0,4,1.0,0.0,0.0
2012.0,2,Dwayne Bowe,2,BUF,KC,15,8,102,12.8,6.8,2,10,0.0,0.0,22.2
2012.0,2,Dwayne Harris,2,SEA,DAL,0,0,0,0.0,0.0,0,1,0.0,0.0,0.0
2012.0,2,Earl Bennett,2,GB,CHI,6,2,21,10.5,3.5,0,18,0.0,1.0,2.1
2012.0,2,Early Doucet,2,NE,ARI,4,3,21,7.0,5.2,0,3,0.0,0.0,2.1
2012.0,2,Eddie Royal,2,TEN,LAC,3,2,18,9.0,6.0,0,17,0.0,1.0,1.8
2012.0,2,Emmanuel Sanders,2,NYJ,PIT,4,3,33,11.0,8.2,0,21,1.0,1.0,3.3
2012.0,2,Eric Decker,2,ATL,DEN,8,4,53,13.2,6.6,0,26,0.0,0.0,5.3
2012.0,2,Eric Weems,2,GB,CHI,0,0,0,0.0,0.0,0,18,0.0,1.0,0.0
2012.0,1,Golden Tate,2,DAL,SEA,4,3,38,12.7,9.5,0,5,1.0,0.0,3.8
2012.0,1,Greg Camarillo,2,CAR,NO,0,0,0,0.0,0.0,0,19,0.0,1.0,0.0
2012.0,2,Greg Little,2,CIN,CLE,7,5,57,11.4,8.1,1,6,0.0,0.0,11.7
2012.0,2,Hakeem Nicks,2,TB,NYG,15,10,199,19.9,13.3,1,29,1.0,0.0,25.9
2012.0,2,Harry Douglas,2,DEN,ATL,3,3,27,9.0,9.0,0,4,1.0,0.0,2.7
2012.0,2,Jacoby Jones,2,PHI,BAL,2,1,21,21.0,10.5,1,32,0.0,1.0,8.1
2012.0,2,James Jones,2,CHI,GB,5,2,-1,-0.5,-0.2,0,24,1.0,1.0,-0.1
2012.0,2,Jason Avant,2,BAL,PHI,2,2,33,16.5,16.5,0,30,1.0,1.0,3.3
2012.0,2,Jeremy Kerley,2,PIT,NYJ,4,2,67,33.5,16.8,0,23,0.0,1.0,4.7
2012.0,2,Jeremy Maclin,2,BAL,PHI,1,1,23,23.0,23.0,1,30,1.0,1.0,8.3
2012.0,2,Jerricho Cotchery,2,NYJ,PIT,2,1,6,6.0,3.0,0,21,1.0,1.0,0.6
2012.0,2,Joe Adams,2,NO,CAR,0,0,0,0.0,0.0,0,25,1.0,1.0,0.0
2012.0,2,Jonathan Baldwin,2,BUF,KC,6,3,62,20.7,10.3,0,10,0.0,0.0,6.2
2012.0,2,Jordy Nelson,2,CHI,GB,9,6,84,14.0,9.3,0,24,1.0,1.0,8.4
2012.0,2,Joseph Morgan,2,CAR,NO,3,1,5,5.0,1.7,0,19,0.0,1.0,0.5
2012.0,2,Josh Gordon,2,CIN,CLE,3,1,5,5.0,1.7,0,6,0.0,0.0,0.5
2012.0,2,Josh Morgan,2,LAR,WAS,5,5,50,10.0,10.0,0,27,0.0,1.0,5.0
2012.0,2,Joshua Cribbs,2,CIN,CLE,2,1,4,4.0,2.0,0,6,0.0,0.0,0.4
2012.0,2,Julian Edelman,2,ARI,NE,6,5,50,10.0,8.3,0,20,1.0,0.0,5.0
2012.0,2,Julio Jones,2,DEN,ATL,7,4,14,3.5,2.0,0,4,1.0,0.0,1.5
2012.0,2,Justin Blackmon,2,HOU,JAX,4,0,0,0.0,0.0,0,31,1.0,1.0,0.0
2012.0,2,Kassim Osgood,2,SF,DET,0,0,0,0.0,0.0,0,8,0.0,1.0,0.0
2012.0,2,Kealoha Pilares,2,NO,CAR,1,1,6,6.0,6.0,0,25,1.0,1.0,0.6
2012.0,2,Kendall Wright,2,LAC,TEN,8,2,24,12.0,3.0,1,13,0.0,1.0,8.4
2012.0,1,Kenny Britt,2,LAC,TEN,2,1,5,5.0,2.5,0,13,0.0,1.0,0.5
2012.0,2,Keshawn Martin,2,JAX,HOU,2,0,0,0.0,0.0,0,15,0.0,1.0,0.0
2012.0,2,Kevin Cone,2,DEN,ATL,0,0,0,0.0,0.0,0,4,1.0,0.0,0.0
2012.0,2,Kevin Elliott,2,HOU,JAX,0,0,0,0.0,0.0,0,31,1.0,1.0,0.0
2012.0,2,Kevin Ogletree,2,SEA,DAL,1,1,26,26.0,26.0,0,1,0.0,0.0,3.1
2012.0,2,Kevin Walter,2,JAX,HOU,4,3,34,11.3,8.5,0,15,0.0,1.0,3.4
2012.0,2,Kris Adams,2,MIN,IND,3,0,0,0.0,0.0,0,9,1.0,0.0,0.0
2012.0,2,Kyle Williams,2,DET,SF,2,0,0,0.0,0.0,0,12,1.0,1.0,0.0
2012.0,2,Lance Moore,2,CAR,NO,5,2,30,15.0,6.0,0,19,0.0,1.0,3.0
2012.0,2,Larry Fitzgerald,2,NE,ARI,5,1,4,4.0,0.8,0,3,0.0,0.0,0.4
2012.0,2,Laurent Robinson,2,HOU,JAX,6,3,49,16.3,8.2,0,31,1.0,1.0,4.9
2012.0,2,Lavelle Hawkins,2,LAC,TEN,0,0,0,0.0,0.0,0,13,0.0,1.0,0.0
2012.0,2,Legedu Naanee,2,OAK,MIA,1,0,0,0.0,0.0,0,7,1.0,1.0,0.0
2012.0,2,Leonard Hankerson,2,LAR,WAS,3,2,68,34.0,22.7,1,27,0.0,1.0,12.8
2012.0,2,Lestar Jean,2,JAX,HOU,0,0,0,0.0,0.0,0,15,0.0,1.0,0.0
2012.0,2,Louis Murphy,2,NO,CAR,0,0,0,0.0,0.0,0,25,1.0,1.0,0.0
2012.0,2,Malcom Floyd,2,TEN,LAC,8,6,109,18.2,13.6,0,17,0.0,1.0,10.9
2012.0,1,Mardy Gilyard,2,BAL,PHI,0,0,0,0.0,0.0,0,30,1.0,1.0,0.0
2012.0,2,Mario Manningham,2,DET,SF,4,3,28,9.3,7.0,0,12,1.0,1.0,5.7
2012.0,2,Marlon Moore,2,OAK,MIA,0,0,0,0.0,0.0,0,7,1.0,1.0,0.0
2012.0,2,Marques Colston,2,CAR,NO,4,3,49,16.3,12.2,0,19,0.0,1.0,4.9
2012.0,2,Marvin Jones,2,CLE,CIN,0,0,0,0.0,0.0,0,16,1.0,0.0,0.0
2012.0,2,Matt Willis,2,ATL,DEN,1,1,14,14.0,14.0,0,26,0.0,0.0,1.4
2012.0,2,Matthew Slater,2,ARI,NE,0,0,0,0.0,0.0,0,20,1.0,0.0,0.0
2012.0,2,Michael Crabtree,2,DET,SF,7,6,67,11.2,9.6,0,12,1.0,1.0,6.7
2012.0,2,Michael Floyd,2,NE,ARI,0,0,0,0.0,0.0,0,3,0.0,0.0,0.0
2012.0,2,Michael Jenkins,2,IND,MIN,6,5,43,8.6,7.2,0,2,0.0,0.0,4.3
2012.0,2,Micheal Spurlock,2,TEN,LAC,0,0,0,0.0,0.0,0,17,0.0,1.0,0.0
2012.0,2,Mike Thomas,2,HOU,JAX,3,1,12,12.0,4.0,0,31,1.0,1.0,1.2
2012.0,2,Mike Wallace,2,NYJ,PIT,5,5,74,14.8,14.8,1,21,1.0,1.0,13.4
2012.0,2,Mike Williams,2,NYG,TB,5,3,59,19.7,11.8,1,11,0.0,0.0,11.9
2012.0,2,Miles Austin,2,SEA,DAL,10,5,63,12.6,6.3,1,1,0.0,0.0,12.3
2012.0,2,Mohamed Massaquoi,2,CIN,CLE,7,5,90,18.0,12.9,0,6,0.0,0.0,9.0
2012.0,2,Nate Burleson,2,SF,DET,3,1,11,11.0,3.7,0,8,0.0,1.0,1.6
2012.0,2,Nate Washington,2,LAC,TEN,2,2,20,10.0,10.0,0,13,0.0,1.0,2.0
2012.0,2,Percy Harvin,2,IND,MIN,13,12,104,8.7,8.0,0,2,0.0,0.0,11.7
2012.0,2,Preston Parker,2,NYG,TB,1,0,0,0.0,0.0,0,11,0.0,0.0,0.7
2012.0,2,Ramses Barden,2,TB,NYG,2,1,24,24.0,12.0,0,29,1.0,0.0,2.4
2012.0,2,Randall Cobb,2,CHI,GB,2,1,20,20.0,10.0,0,24,1.0,1.0,4.8
2012.0,2,Randy Moss,2,DET,SF,1,1,14,14.0,14.0,0,12,1.0,1.0,1.4
2012.0,2,Reggie Wayne,2,MIN,IND,7,6,71,11.8,10.1,1,9,1.0,0.0,13.1
2012.0,2,Richard Goodman,2,TEN,LAC,0,0,0,0.0,0.0,0,17,0.0,1.0,0.0
2012.0,1,Rishard Matthews,2,OAK,MIA,0,0,0,0.0,0.0,0,7,1.0,1.0,0.0
2012.0,2,Robert Meachem,2,TEN,LAC,4,0,0,0.0,0.0,0,17,0.0,1.0,0.0
2012.0,2,Rod Streater,2,MIA,OAK,4,2,19,9.5,4.8,0,22,0.0,1.0,1.9
2012.0,2,Roddy White,2,DEN,ATL,11,8,102,12.8,9.3,1,4,1.0,0.0,16.2
2012.0,2,Rueben Randle,2,TB,NYG,0,0,0,0.0,0.0,0,29,1.0,0.0,0.0
2012.0,2,Ruvell Martin,2,KC,BUF,0,0,0,0.0,0.0,0,14,1.0,0.0,0.0
2012.0,2,Sammie Stroughter,2,NYG,TB,2,1,14,14.0,7.0,0,11,0.0,0.0,1.4
2012.0,2,Santana Moss,2,LAR,WAS,3,3,14,4.7,4.7,0,27,0.0,1.0,1.4
2012.0,2,Santonio Holmes,2,PIT,NYJ,11,3,28,9.3,2.5,1,23,0.0,1.0,8.8
2012.0,2,Sidney Rice,2,DAL,SEA,5,3,33,11.0,6.6,0,5,1.0,0.0,3.3
2012.0,2,Stefan Logan,2,SF,DET,0,0,0,0.0,0.0,0,8,0.0,1.0,0.0
2012.0,2,Stephen Burton,2,IND,MIN,2,1,7,7.0,3.5,1,2,0.0,0.0,6.7
2012.0,2,Stephen Hill,2,PIT,NYJ,2,0,0,0.0,0.0,0,23,0.0,1.0,0.0
2012.0,2,Steve Breaston,2,BUF,KC,1,0,0,0.0,0.0,0,10,0.0,0.0,0.0
2012.0,2,Steve Johnson,2,KC,BUF,5,2,56,28.0,11.2,1,14,1.0,0.0,11.6
2012.0,3,Steve Smith,2,NO,CAR,4,3,104,34.7,26.0,0,25,1.0,1.0,10.4
2012.0,4,Steve Smith,2,WAS,LAR,5,3,39,13.0,7.8,0,28,0.0,1.0,3.9
2012.0,1,T.Y. Hilton,2,MIN,IND,1,1,15,15.0,15.0,0,9,1.0,0.0,1.5
2012.0,1,TJ Graham,2,KC,BUF,1,1,7,7.0,7.0,0,14,1.0,0.0,0.7
2012.0,2,Tandon Doss,2,PHI,BAL,1,1,6,6.0,6.0,0,32,0.0,1.0,0.6
2012.0,2,Terrance Copper,2,BUF,KC,0,0,0,0.0,0.0,0,10,0.0,0.0,0.0
2012.0,2,Titus Young,2,SF,DET,3,1,11,11.0,3.7,0,8,0.0,1.0,1.1
2012.0,2,Torrey Smith,2,PHI,BAL,5,2,51,25.5,10.2,0,32,0.0,1.0,5.1
2012.0,2,Travis Benjamin,2,CIN,CLE,0,0,0,0.0,0.0,0,6,0.0,0.0,1.5
2012.0,2,Trindon Holliday,2,JAX,HOU,0,0,0,0.0,0.0,0,15,0.0,1.0,0.0
2012.0,2,Victor Cruz,2,TB,NYG,17,11,179,16.3,10.5,1,29,1.0,0.0,23.9
2012.0,2,Vincent Jackson,2,NYG,TB,10,5,128,25.6,12.8,1,11,0.0,0.0,18.8
2012.0,2,Wes Welker,2,ARI,NE,11,5,95,19.0,8.6,0,20,1.0,0.0,9.5
2012.0,3,AJ Green,3,WAS,CIN,11,9,183,20.3,16.6,1,28,0.0,1.0,25.4
2012.0,3,Aldrick Robinson,3,CIN,WAS,3,1,12,12.0,4.0,0,6,1.0,1.0,1.2
2012.0,3,Alshon Jeffery,3,LAR,CHI,7,5,45,9.0,6.4,0,27,1.0,1.0,4.5
2012.0,2,Andre Holmes,3,TB,DAL,0,0,0,0.0,0.0,0,29,1.0,0.0,0.0
2012.0,3,Andre Johnson,3,DEN,HOU,4,2,72,36.0,18.0,1,4,0.0,1.0,13.2
2012.0,3,Andre Roberts,3,PHI,ARI,6,3,55,18.3,9.2,0,32,1.0,1.0,5.5
2012.0,3,Andrew Hawkins,3,WAS,CIN,4,2,66,33.0,16.5,1,28,0.0,1.0,14.2
2012.0,3,Anquan Boldin,3,NE,BAL,7,4,48,12.0,6.9,0,3,1.0,1.0,4.8
2012.0,2,Anthony Armstrong,3,NYJ,MIA,6,2,9,4.5,1.5,0,21,1.0,1.0,0.9
2012.0,3,Antonio Brown,3,OAK,PIT,11,7,87,12.4,7.9,1,7,0.0,1.0,12.7
2012.0,3,Armanti Edwards,3,NYG,CAR,0,0,0,0.0,0.0,0,11,1.0,1.0,0.0
2012.0,3,Armon Binns,3,WAS,CIN,3,3,63,21.0,21.0,1,28,0.0,1.0,12.3
2012.0,2,Arrelious Benn,3,DAL,TB,1,1,8,8.0,8.0,0,5,0.0,0.0,0.8
2012.0,1,Austin Collie,3,JAX,IND,1,1,6,6.0,6.0,0,15,1.0,0.0,0.6
2012.0,1,Austin Pettis,3,CHI,LAR,0,0,0,0.0,0.0,0,24,0.0,1.0,0.0
2012.0,3,Ben Obomanu,3,GB,SEA,3,1,8,8.0,2.7,0,18,1.0,0.0,0.8
2012.0,2,Brad Smith,3,CLE,BUF,0,0,0,0.0,0.0,0,16,0.0,1.0,0.6
2012.0,3,Brandon Banks,3,CIN,WAS,1,1,5,5.0,5.0,0,6,1.0,1.0,3.4
2012.0,3,Brandon Gibson,3,CHI,LAR,6,2,19,9.5,3.2,0,24,0.0,1.0,1.9
2012.0,3,Brandon LaFell,3,NYG,CAR,5,1,27,27.0,5.4,0,11,1.0,1.0,2.7
2012.0,3,Brandon Lloyd,3,BAL,NE,12,9,108,12.0,9.0,0,30,0.0,1.0,10.8
2012.0,3,Brandon Marshall,3,LAR,CHI,11,5,71,14.2,6.5,0,27,1.0,1.0,7.1
2012.0,3,Brandon Stokley,3,HOU,DEN,6,6,73,12.2,12.2,1,31,1.0,1.0,13.3
2012.0,3,Brandon Tate,3,WAS,CIN,0,0,0,0.0,0.0,0,28,0.0,1.0,0.0
2012.0,3,Braylon Edwards,3,GB,SEA,0,0,0,0.0,0.0,0,18,1.0,0.0,0.0
2012.0,3,Brian Hartline,3,NYJ,MIA,9,1,41,41.0,4.6,0,21,1.0,1.0,4.1
2012.0,3,Calvin Johnson,3,TEN,DET,12,10,164,16.4,13.7,1,17,0.0,1.0,22.4
2012.0,3,Cecil Shorts,3,IND,JAX,2,1,80,80.0,40.0,1,2,0.0,0.0,13.6
2012.0,2,Charly Martin,3,GB,SEA,1,1,10,10.0,10.0,0,18,1.0,0.0,1.0
2012.0,3,Chaz Schilens,3,MIA,NYJ,3,2,16,8.0,5.3,0,22,0.0,1.0,1.6
2012.0,3,Chris Givens,3,CHI,LAR,4,2,9,4.5,2.2,0,24,0.0,1.0,0.9
2012.0,2,Clyde Gates,3,MIA,NYJ,1,0,0,0.0,0.0,0,22,0.0,1.0,0.0
2012.0,3,Courtney Roby,3,KC,NO,0,0,0,0.0,0.0,0,14,1.0,0.0,0.0
2012.0,3,Damaris Johnson,3,ARI,PHI,11,5,84,16.8,7.6,0,20,0.0,1.0,6.4
2012.0,3,Damian Williams,3,DET,TEN,3,2,20,10.0,6.7,0,12,1.0,1.0,2.0
2012.0,3,Danny Amendola,3,CHI,LAR,9,5,66,13.2,7.3,0,24,0.0,1.0,6.6
2012.0,3,Darrius Heyward-Bey,3,PIT,OAK,5,2,14,7.0,2.8,1,23,1.0,1.0,7.4
2012.0,3,Davone Bess,3,NYJ,MIA,7,5,86,17.2,12.3,0,21,1.0,1.0,8.6
2012.0,3,DeSean Jackson,3,ARI,PHI,10,3,43,14.3,4.3,0,20,0.0,1.0,4.3
2012.0,1,Deion Branch,3,BAL,NE,3,2,11,5.5,3.7,0,30,0.0,1.0,1.1
2012.0,3,Demaryius Thomas,3,HOU,DEN,11,3,34,11.3,3.1,0,31,1.0,1.0,1.4
2012.0,2,Denarius Moore,3,PIT,OAK,10,5,45,9.0,4.5,1,23,1.0,1.0,10.5
2012.0,3,Deonte Thompson,3,NE,BAL,0,0,0,0.0,0.0,0,3,1.0,1.0,0.0
2012.0,3,Derek Hagan,3,PIT,OAK,4,3,30,10.0,7.5,0,23,1.0,1.0,3.0
2012.0,2,Devery Henderson,3,KC,NO,7,4,53,13.2,7.6,0,14,1.0,0.0,5.3
2012.0,3,Devin Aromashodu,3,SF,MIN,2,2,24,12.0,12.0,0,8,1.0,0.0,2.4
2012.0,3,Devin Hester,3,LAR,CHI,2,0,0,0.0,0.0,0,27,1.0,1.0,0.8
2012.0,3,Dez Bryant,3,TB,DAL,8,6,62,10.3,7.8,0,29,1.0,0.0,6.2
2012.0,2,Dezmon Briscoe,3,CIN,WAS,0,0,0,0.0,0.0,0,6,1.0,1.0,0.0
2012.0,3,Donald Driver,3,SEA,GB,1,0,0,0.0,0.0,0,1,0.0,0.0,0.0
2012.0,3,Donald Jones,3,CLE,BUF,6,5,42,8.4,7.0,0,16,0.0,1.0,4.2
2012.0,3,Donnie Avery,3,JAX,IND,9,2,28,14.0,3.1,0,15,1.0,0.0,2.8
2012.0,3,Drew Davis,3,LAC,ATL,0,0,0,0.0,0.0,0,13,0.0,1.0,0.0
2012.0,3,Dwayne Bowe,3,NO,KC,16,7,79,11.3,4.9,0,25,0.0,0.0,7.9
2012.0,3,Dwayne Harris,3,TB,DAL,0,0,0,0.0,0.0,0,29,1.0,0.0,0.0
2012.0,3,Earl Bennett,3,LAR,CHI,4,1,11,11.0,2.8,0,27,1.0,1.0,1.1
2012.0,3,Early Doucet,3,PHI,ARI,1,0,0,0.0,0.0,0,32,1.0,1.0,0.0
2012.0,3,Eddie Royal,3,ATL,LAC,3,2,7,3.5,2.3,0,26,0.0,0.0,1.7
2012.0,3,Emmanuel Sanders,3,OAK,PIT,4,3,33,11.0,8.2,0,7,0.0,1.0,3.3
2012.0,3,Eric Decker,3,HOU,DEN,11,8,136,17.0,12.4,0,31,1.0,1.0,13.6
2012.0,3,Eric Weems,3,LAR,CHI,0,0,0,0.0,0.0,0,27,1.0,1.0,0.0
2012.0,2,Golden Tate,3,GB,SEA,7,3,68,22.7,9.7,2,18,1.0,0.0,18.8
2012.0,2,Greg Camarillo,3,KC,NO,0,0,0,0.0,0.0,0,14,1.0,0.0,0.0
2012.0,2,Greg Jennings,3,SEA,GB,10,6,35,5.8,3.5,0,1,0.0,0.0,3.5
2012.0,3,Greg Little,3,BUF,CLE,4,2,17,8.5,4.2,0,10,1.0,1.0,1.7
2012.0,3,Harry Douglas,3,LAC,ATL,2,2,13,6.5,6.5,0,13,0.0,1.0,1.3
