year,year,Name,Week,Opponent,games,tar_avg,rec_avg,yds_avg,yds/rec_avg,yds/tar_avg,td_avg,tar_ma,rec_ma,yds_ma,yds/rec_ma,yds/tar_ma,td_ma,tar_car,rec_car,yds_car,yds/rec_car,yds/tar_car,td_car,surface_0,h/a_1,def_rk,points
2012,2012.0,Antonio Brown,15,DAL,11,8.5,5.1,59.2,11.26,6.99,0.2,8.5,5.1,59.2,11.26,6.99,0.2,8.5,5.1,59.2,11.26,6.99,0.2,0.0,0.0,5,11.6
2012,2012.0,Antonio Brown,16,CIN,12,8.82,5.36,60.73,11.1,6.93,0.27,8.818181818181818,5.363636363636363,60.72727272727273,11.1,6.927272727272728,0.2727272727272727,8.82,5.36,60.73,11.1,6.93,0.27,1.0,1.0,6,15.7
2012,2012.0,Antonio Brown,17,CLE,13,8.58,5.33,63.75,11.79,7.7,0.33,8.583333333333334,5.333333333333333,63.75,11.791666666666666,7.7,0.3333333333333333,8.58,5.33,63.75,11.79,7.7,0.33,1.0,1.0,16,7.6
2013,2013.0,Antonio Brown,1,TEN,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15,5.08,60.54,11.73,7.67,0.38,1.0,1.0,24,12.5
2013,2013.0,Antonio Brown,3,CHI,15,7.0,5.0,71.0,14.2,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.5,46.5,12.6,8.7,0.5,1.0,1.0,11,43.6
2013,2013.0,Antonio Brown,4,MIN,16,10.0,7.0,133.5,18.0,12.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.67,5.33,96.33,15.67,10.83,1.0,0.0,0.0,27,21.8
2013,2013.0,Antonio Brown,6,NYJ,18,11.0,8.67,118.33,14.43,10.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,94.25,13.58,9.82,0.75,0.0,0.0,1,18.2
2013,2013.0,Antonio Brown,7,BAL,19,11.0,8.75,110.25,13.22,9.95,0.5,11.0,8.75,110.25,13.225,9.95,0.5,9.4,7.4,92.6,12.78,9.42,0.6,1.0,1.0,17,11.3
2013,2013.0,Antonio Brown,8,OAK,20,10.2,8.2,98.2,12.24,9.38,0.4,10.2,8.2,98.2,12.24,9.379999999999999,0.4,9.0,7.17,85.5,12.03,9.03,0.5,1.0,0.0,16,17.4
2013,2013.0,Antonio Brown,9,NE,21,10.67,8.33,95.5,11.72,8.87,0.33,10.666666666666666,8.333333333333334,95.5,11.716666666666667,8.866666666666665,0.3333333333333333,9.57,7.43,85.0,11.61,8.64,0.43,0.0,0.0,23,18.1
2013,2013.0,Antonio Brown,10,BUF,22,10.43,7.86,92.0,12.07,8.73,0.43,10.428571428571429,7.857142857142857,92.0,12.071428571428571,8.728571428571428,0.42857142857142855,9.5,7.12,83.25,11.94,8.55,0.5,1.0,1.0,18,19.4
2013,2013.0,Antonio Brown,11,DET,23,10.5,7.62,93.5,12.72,8.82,0.38,10.5,7.625,93.5,12.725,8.825,0.375,9.67,7.0,85.56,12.53,8.66,0.44,1.0,1.0,26,35.9
2013,2013.0,Antonio Brown,12,CLE,24,10.78,7.56,99.44,13.64,9.1,0.56,10.777777777777779,7.555555555555555,99.44444444444444,13.644444444444444,9.1,0.5555555555555556,10.0,7.0,91.7,13.38,8.92,0.6,1.0,0.0,28,20.4
2013,2013.0,Antonio Brown,13,BAL,25,10.7,7.4,98.7,13.81,9.11,0.6,10.7,7.4,98.7,13.809999999999999,9.11,0.6,10.0,6.91,91.73,13.55,8.95,0.64,1.0,0.0,17,10.9
2013,2013.0,Antonio Brown,14,MIA,26,10.45,7.18,95.09,13.63,8.95,0.55,10.454545454545455,7.181818181818182,95.0909090909091,13.627272727272727,8.954545454545455,0.5454545454545454,9.83,6.75,89.0,13.41,8.82,0.58,1.0,1.0,20,27.8
2013,2013.0,Antonio Brown,15,CIN,27,10.33,7.0,98.67,14.79,9.48,0.58,10.333333333333334,7.0,98.66666666666667,14.791666666666666,9.483333333333333,0.5833333333333334,9.77,6.62,92.77,14.5,9.32,0.62,1.0,1.0,4,23.7
2013,2013.0,Antonio Brown,16,GB,28,10.0,6.85,96.15,14.67,9.6,0.62,10.0,6.846153846153846,96.15384615384616,14.669230769230769,9.6,0.6153846153846154,9.5,6.5,90.86,14.41,9.44,0.64,1.0,0.0,15,19.5
2013,2013.0,Antonio Brown,17,CLE,29,10.21,6.79,96.79,14.87,9.49,0.57,10.214285714285714,6.785714285714286,96.78571428571429,14.87142857142857,9.492857142857144,0.5714285714285714,9.73,6.47,91.8,14.61,9.35,0.6,1.0,1.0,28,17.7
2014,2014.0,Antonio Brown,1,CLE,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.62,91.5,14.31,9.15,0.56,1.0,1.0,14,25.6
2014,2014.0,Antonio Brown,2,BAL,31,6.0,5.0,116.0,23.2,19.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,101.5,16.45,12.75,0.5,1.0,0.0,16,17.0
2014,2014.0,Antonio Brown,3,CAR,32,9.0,6.0,103.0,18.05,13.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10.67,7.0,97.67,15.27,11.0,0.33,1.0,1.0,3,31.0
2014,2014.0,Antonio Brown,4,TB,33,9.33,7.33,98.67,15.03,11.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,7.75,95.75,13.7,10.5,0.75,1.0,1.0,19,35.78
2014,2014.0,Antonio Brown,5,JAX,34,9.75,7.25,106.75,15.95,11.92,1.25,9.75,7.25,106.75,15.95,11.924999999999999,1.25,10.6,7.6,102.8,14.7,10.78,1.0,1.0,0.0,17,13.4
2014,2014.0,Antonio Brown,6,CLE,35,10.2,6.8,102.2,16.12,10.94,1.0,10.2,6.8,102.2,16.119999999999997,10.94,1.0,10.83,7.17,99.67,15.05,10.15,0.83,1.0,0.0,14,21.6
2014,2014.0,Antonio Brown,7,HOU,36,10.17,6.83,104.83,16.25,11.08,0.83,10.166666666666666,6.833333333333333,104.83333333333333,16.25,11.083333333333334,0.8333333333333334,10.71,7.14,102.29,15.31,10.39,0.71,1.0,1.0,5,22.12
2014,2014.0,Antonio Brown,8,IND,37,10.57,7.14,102.71,15.36,10.49,0.71,10.571428571428571,7.142857142857143,102.71428571428571,15.357142857142858,10.485714285714286,0.7142857142857143,11.0,7.38,100.75,14.65,9.95,0.62,1.0,1.0,20,38.8
2014,2014.0,Antonio Brown,9,BAL,38,10.88,7.5,106.5,15.1,10.45,0.88,10.875,7.5,106.5,15.1,10.450000000000001,0.875,11.22,7.67,104.33,14.5,9.98,0.78,1.0,1.0,16,34.4
2014,2014.0,Antonio Brown,10,NYJ,39,11.44,7.89,110.67,14.88,10.29,0.89,11.444444444444445,7.888888888888889,110.66666666666667,14.877777777777778,10.28888888888889,0.8888888888888888,11.7,8.0,108.3,14.36,9.88,0.8,1.0,1.0,25,13.4
2014,2014.0,Antonio Brown,11,TEN,40,11.2,7.9,107.0,14.31,10.08,0.8,11.2,7.9,107.0,14.309999999999999,10.080000000000002,0.8,11.45,8.0,105.18,13.89,9.73,0.73,1.0,1.0,2,24.1
2014,2014.0,Antonio Brown,13,NO,41,11.18,8.0,105.55,13.93,9.92,0.82,11.181818181818182,8.0,105.54545454545455,13.927272727272726,9.91818181818182,0.8181818181818182,11.42,8.08,104.0,13.57,9.61,0.75,1.0,1.0,4,31.7
2014,2014.0,Antonio Brown,14,CIN,42,11.25,8.0,104.83,13.77,9.77,0.92,11.25,8.0,104.83333333333333,13.774999999999999,9.766666666666667,0.9166666666666666,11.46,8.08,103.46,13.46,9.49,0.85,1.0,1.0,11,23.7
2014,2014.0,Antonio Brown,15,ATL,43,11.46,8.08,105.77,13.72,9.66,0.85,11.461538461538462,8.076923076923077,105.76923076923077,13.715384615384615,9.661538461538463,0.8461538461538461,11.64,8.14,104.43,13.43,9.41,0.79,1.0,1.0,21,25.3
2014,2014.0,Antonio Brown,16,KC,44,11.36,8.21,107.0,13.61,9.85,0.79,11.357142857142858,8.214285714285714,107.0,13.614285714285714,9.85,0.7857142857142857,11.53,8.27,105.67,13.35,9.61,0.73,1.0,1.0,18,20.2
2014,2014.0,Antonio Brown,17,CIN,45,11.2,8.13,104.67,13.39,9.73,0.8,11.2,8.133333333333333,104.66666666666667,13.393333333333334,9.726666666666667,0.8,11.38,8.19,103.56,13.16,9.51,0.75,1.0,1.0,11,34.8
2015,2015.0,Antonio Brown,1,NE,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.47,8.12,105.0,13.46,9.52,0.76,0.0,0.0,22,31.3
2015,2015.0,Antonio Brown,2,SF,47,11.0,9.0,133.0,14.8,12.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,130.5,16.55,10.95,1.0,1.0,1.0,18,39.5
2015,2015.0,Antonio Brown,3,LAR,48,11.0,9.0,164.0,18.25,14.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.67,8.33,152.0,18.27,13.2,1.0,1.0,0.0,11,24.8
2015,2015.0,Antonio Brown,4,BAL,49,11.67,9.67,145.33,15.43,12.7,0.67,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,141.0,16.15,11.97,0.75,1.0,1.0,29,9.2
2015,2015.0,Antonio Brown,5,LAC,50,11.0,8.5,119.5,13.68,10.7,0.5,11.0,8.5,119.5,13.674999999999999,10.7,0.5,11.4,8.2,121.2,14.6,10.52,0.6,1.0,0.0,4,7.5
2015,2015.0,Antonio Brown,6,ARI,51,10.0,7.4,104.6,13.94,10.06,0.4,10.0,7.4,104.6,13.939999999999998,10.059999999999999,0.4,10.5,7.33,108.5,14.67,10.02,0.5,1.0,1.0,7,5.4
2015,2015.0,Antonio Brown,7,KC,52,9.67,6.67,91.17,12.95,8.88,0.33,9.666666666666666,6.666666666666667,91.16666666666667,12.949999999999998,8.883333333333333,0.3333333333333333,10.14,6.71,96.43,13.71,9.01,0.43,1.0,0.0,23,22.0
2015,2015.0,Antonio Brown,8,CIN,53,9.43,6.57,95.86,14.06,9.83,0.29,9.428571428571429,6.571428571428571,95.85714285714286,14.057142857142855,9.828571428571427,0.2857142857142857,9.88,6.62,99.88,14.59,9.82,0.38,1.0,1.0,12,16.7
2015,2015.0,Antonio Brown,9,OAK,54,9.62,6.5,89.75,13.28,9.14,0.38,9.625,6.5,89.75,13.275,9.1375,0.375,10.0,6.56,94.0,13.83,9.21,0.44,1.0,1.0,14,49.6
2015,2015.0,Antonio Brown,10,CLE,55,11.11,7.67,111.33,13.66,9.49,0.33,11.11111111111111,7.666666666666667,111.33333333333333,13.655555555555557,9.488888888888887,0.3333333333333333,11.3,7.6,113.0,14.12,9.52,0.4,1.0,1.0,30,40.9
2015,2015.0,Antonio Brown,12,SEA,56,11.4,7.9,114.1,13.68,9.53,0.5,11.4,7.9,114.1,13.680000000000001,9.53,0.5,11.55,7.82,115.36,14.1,9.55,0.55,0.0,0.0,3,11.1
2015,2015.0,Antonio Brown,13,IND,57,11.45,7.73,108.36,13.21,9.05,0.45,11.454545454545455,7.7272727272727275,108.36363636363636,13.20909090909091,9.045454545454545,0.45454545454545453,11.58,7.67,110.0,13.63,9.11,0.5,1.0,1.0,26,40.8
2015,2015.0,Antonio Brown,14,CIN,58,11.42,7.75,109.17,13.34,9.18,0.58,11.416666666666666,7.75,109.16666666666667,13.341666666666669,9.183333333333334,0.5833333333333334,11.54,7.69,110.62,13.72,9.23,0.62,0.0,0.0,12,15.7
2015,2015.0,Antonio Brown,15,DEN,59,11.31,7.69,107.46,13.27,9.15,0.54,11.307692307692308,7.6923076923076925,107.46153846153847,13.269230769230772,9.146153846153847,0.5384615384615384,11.43,7.64,108.93,13.63,9.19,0.57,1.0,1.0,1,49.9
2015,2015.0,Antonio Brown,16,BAL,60,11.79,8.29,113.29,13.16,9.24,0.64,11.785714285714286,8.285714285714286,113.28571428571429,13.164285714285716,9.242857142857144,0.6428571428571429,11.87,8.2,114.27,13.51,9.28,0.67,1.0,0.0,29,13.1
2015,2015.0,Antonio Brown,17,CLE,61,11.73,8.2,109.8,12.87,8.99,0.6,11.733333333333333,8.2,109.8,12.866666666666669,8.993333333333334,0.6,11.81,8.12,110.94,13.21,9.04,0.62,1.0,0.0,30,39.7
2016,2016.0,Antonio Brown,1,WAS,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.12,8.41,115.41,13.28,9.16,0.65,1.0,0.0,14,35.6
2016,2016.0,Antonio Brown,2,CIN,63,11.0,8.0,126.0,15.8,11.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.5,156.5,15.1,11.25,1.5,1.0,1.0,2,7.9
2016,2016.0,Antonio Brown,3,PHI,64,11.0,6.0,82.5,12.8,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.33,117.33,13.33,8.67,1.0,1.0,0.0,29,29.0
2016,2016.0,Antonio Brown,4,KC,65,13.33,8.0,101.67,12.43,7.6,0.67,0.0,0.0,0.0,0.0,0.0,0.0,14.25,9.25,123.0,12.92,8.45,0.75,1.0,1.0,20,22.4
2016,2016.0,Antonio Brown,5,NYJ,66,11.25,7.0,92.25,13.32,8.9,1.0,11.25,7.0,92.25,13.325,8.9,1.0,12.4,8.2,111.2,13.54,9.32,1.0,1.0,1.0,15,22.8
2016,2016.0,Antonio Brown,6,MIA,67,11.2,7.4,89.4,12.4,8.54,1.0,11.2,7.4,89.4,12.4,8.540000000000001,1.0,12.17,8.33,105.67,12.73,8.95,1.0,1.0,0.0,22,8.5
2016,2016.0,Antonio Brown,7,NE,68,10.67,6.83,81.0,11.97,7.93,0.83,10.666666666666666,6.833333333333333,81.0,11.966666666666667,7.933333333333334,0.8333333333333334,11.57,7.71,96.14,12.31,8.37,0.86,1.0,1.0,7,21.9
2016,2016.0,Antonio Brown,9,BAL,69,10.71,6.86,84.57,12.41,8.17,0.71,10.714285714285714,6.857142857142857,84.57142857142857,12.414285714285713,8.171428571428573,0.7142857142857143,11.5,7.62,97.38,12.66,8.52,0.75,1.0,0.0,21,21.5
2016,2016.0,Antonio Brown,10,DAL,70,10.75,6.88,84.62,12.38,8.11,0.75,10.75,6.875,84.625,12.375,8.1125,0.75,11.44,7.56,96.0,12.6,8.43,0.78,1.0,1.0,12,37.4
2016,2016.0,Antonio Brown,11,CLE,71,11.56,7.67,92.33,12.22,8.17,0.78,11.555555555555555,7.666666666666667,92.33333333333333,12.222222222222221,8.166666666666666,0.7777777777777778,12.1,8.2,101.8,12.44,8.45,0.8,1.0,0.0,18,15.6
2016,2016.0,Antonio Brown,12,IND,72,11.4,7.7,90.7,11.95,8.11,0.7,11.4,7.7,90.7,11.95,8.11,0.7,11.91,8.18,99.45,12.17,8.37,0.73,0.0,0.0,11,32.1
2016,2016.0,Antonio Brown,13,NYG,73,10.91,7.45,90.73,12.52,8.75,0.91,10.909090909090908,7.454545454545454,90.72727272727273,12.518181818181818,8.754545454545454,0.9090909090909091,11.42,7.92,98.75,12.67,8.94,0.92,1.0,1.0,6,17.4
2016,2016.0,Antonio Brown,14,BUF,74,10.58,7.33,87.67,12.22,8.67,0.92,10.583333333333334,7.333333333333333,87.66666666666667,12.225,8.666666666666666,0.9166666666666666,11.08,7.77,95.31,12.39,8.85,0.92,0.0,0.0,10,12.8
2016,2016.0,Antonio Brown,15,CIN,75,10.62,7.15,86.92,12.48,8.55,0.85,10.615384615384615,7.153846153846154,86.92307692307692,12.484615384615383,8.546153846153846,0.8461538461538461,11.07,7.57,94.07,12.62,8.72,0.86,0.0,0.0,2,8.8
2016,2016.0,Antonio Brown,16,BAL,76,10.21,6.86,84.86,12.97,8.76,0.79,10.214285714285714,6.857142857142857,84.85714285714286,12.971428571428572,8.764285714285714,0.7857142857142857,10.67,7.27,91.67,13.07,8.91,0.8,1.0,1.0,21,25.6
2017,2017.0,Antonio Brown,1,CLE,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.69,7.44,91.94,12.85,8.9,0.81,1.0,0.0,16,32.2
2017,2017.0,Antonio Brown,2,MIN,78,11.0,11.0,182.0,16.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.5,139.0,13.05,12.6,0.5,1.0,1.0,8,11.2
2017,2017.0,Antonio Brown,3,CHI,79,11.0,8.0,122.0,14.45,11.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.67,113.33,12.83,10.27,0.33,1.0,0.0,14,30.0
2017,2017.0,Antonio Brown,4,BAL,80,12.0,8.67,118.0,13.3,10.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,11.75,9.0,112.5,12.38,9.67,0.5,1.0,0.0,5,7.4
2017,2017.0,Antonio Brown,5,JAX,81,11.25,7.5,97.0,12.1,8.45,0.25,11.25,7.5,97.0,12.1,8.45,0.25,11.2,8.0,96.8,11.6,8.5,0.4,1.0,1.0,1,28.7
2017,2017.0,Antonio Brown,6,KC,82,12.8,8.0,109.0,12.82,8.42,0.2,12.8,8.0,109.0,12.819999999999999,8.419999999999998,0.2,12.5,8.33,106.83,12.28,8.47,0.33,1.0,0.0,31,32.5
2017,2017.0,Antonio Brown,7,CIN,83,12.33,8.0,116.67,13.92,9.6,0.33,12.333333333333334,8.0,116.66666666666667,13.916666666666666,9.6,0.3333333333333333,12.14,8.29,113.71,13.3,9.47,0.43,1.0,1.0,4,16.5
2017,2017.0,Antonio Brown,8,DET,84,12.0,7.43,109.29,14.24,9.16,0.43,12.0,7.428571428571429,109.28571428571429,14.242857142857144,9.157142857142857,0.42857142857142855,11.88,7.75,107.62,13.66,9.1,0.5,0.0,0.0,17,12.0
2017,2017.0,Antonio Brown,10,IND,85,11.75,7.12,104.38,14.21,8.89,0.38,11.75,7.125,104.375,14.212499999999999,8.8875,0.375,11.67,7.44,103.44,13.7,8.87,0.44,0.0,0.0,26,7.7
2017,2017.0,Antonio Brown,11,TEN,86,11.22,6.67,98.0,14.38,8.64,0.33,11.222222222222221,6.666666666666667,98.0,14.377777777777775,8.644444444444444,0.3333333333333333,11.2,7.0,97.8,13.9,8.65,0.4,1.0,1.0,22,45.4
2017,2017.0,Antonio Brown,12,GB,87,11.4,7.0,102.6,14.38,8.89,0.6,11.4,7.0,102.6,14.379999999999999,8.889999999999999,0.6,11.36,7.27,102.0,13.95,8.87,0.64,1.0,1.0,29,43.9
2017,2017.0,Antonio Brown,13,CIN,88,11.45,7.27,108.64,14.61,9.36,0.73,11.454545454545455,7.2727272727272725,108.63636363636364,14.609090909090908,9.363636363636362,0.7272727272727273,11.42,7.5,107.58,14.19,9.31,0.75,0.0,0.0,4,27.1
2017,2017.0,Antonio Brown,14,BAL,89,11.83,7.33,108.0,14.44,9.11,0.75,11.833333333333334,7.333333333333333,108.0,14.441666666666665,9.108333333333333,0.75,11.77,7.54,107.08,14.07,9.08,0.77,1.0,1.0,5,35.3
2017,2017.0,Antonio Brown,15,NE,90,12.31,7.62,116.08,14.82,9.32,0.69,12.307692307692308,7.615384615384615,116.07692307692308,14.823076923076922,9.315384615384614,0.6923076923076923,12.21,7.79,114.64,14.45,9.27,0.71,1.0,1.0,30,4.4
2018,2018.0,Antonio Brown,1,CLE,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,7.4,108.6,14.29,9.19,0.67,1.0,0.0,25,24.3
2018,2018.0,Antonio Brown,2,KC,92,16.0,9.0,93.0,10.3,5.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,5.5,58.5,11.15,6.9,0.5,1.0,1.0,21,15.7
2018,2018.0,Antonio Brown,3,TB,93,16.5,9.0,80.0,8.85,4.85,0.5,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.67,61.33,9.9,5.9,0.33,1.0,0.0,31,17.0
2018,2018.0,Antonio Brown,4,BAL,94,14.0,8.0,70.0,8.67,5.1,0.67,0.0,0.0,0.0,0.0,0.0,0.0,11.25,6.5,58.5,9.5,5.82,0.5,1.0,1.0,3,17.2
2018,2018.0,Antonio Brown,5,ATL,95,13.25,7.25,68.0,9.6,5.22,0.75,13.25,7.25,68.0,9.600000000000001,5.225,0.75,11.2,6.2,59.2,10.08,5.78,0.6,1.0,1.0,29,31.1
2018,2018.0,Antonio Brown,6,CIN,96,13.2,7.0,74.6,11.04,5.74,1.0,13.2,7.0,74.6,11.040000000000001,5.74,1.0,11.5,6.17,66.17,11.2,6.12,0.83,0.0,0.0,24,24.5
2018,0.0,Antonio Brown,8,CLE,97,12.0,6.67,79.67,12.7,7.7,1.0,12.0,6.666666666666667,79.66666666666667,12.700000000000001,7.7,1.0,10.71,6.0,71.71,12.6,7.74,0.86,1.0,1.0,14,25.4
2018,2018.0,Antonio Callaway,1,PIT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30,0.0
2018,2018.0,Antonio Callaway,2,NO,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,17.8
2018,2018.0,Antonio Callaway,3,NYJ,3,2.5,1.5,40.5,13.5,10.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,40.5,13.5,10.1,0.5,1.0,1.0,27,6.0
2018,2018.0,Antonio Callaway,4,OAK,4,5.0,2.33,33.67,10.67,7.4,0.33,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.33,33.67,10.67,7.4,0.33,1.0,0.0,23,8.4
2018,2018.0,Antonio Callaway,5,BAL,5,6.0,2.5,38.75,12.5,7.05,0.25,6.0,2.5,38.75,12.5,7.05,0.25,6.0,2.5,38.75,12.5,7.05,0.25,1.0,1.0,3,5.2
2018,2018.0,Antonio Callaway,6,LAC,6,5.8,2.6,35.4,11.46,6.52,0.2,5.8,2.6,35.4,11.459999999999999,6.5200000000000005,0.2,5.8,2.6,35.4,11.46,6.52,0.2,1.0,1.0,19,4.9
2018,2018.0,Antonio Callaway,7,TB,7,6.0,2.5,31.0,10.3,5.65,0.17,6.0,2.5,31.0,10.299999999999999,5.6499999999999995,0.16666666666666666,6.0,2.5,31.0,10.3,5.65,0.17,1.0,0.0,31,2.4
2018,0.0,Antonio Callaway,8,PIT,8,5.43,2.29,28.57,10.83,5.84,0.14,5.428571428571429,2.2857142857142856,28.571428571428573,10.828571428571427,5.8428571428571425,0.14285714285714285,5.43,2.29,28.57,10.83,5.84,0.14,1.0,0.0,9,14.6
2017,2017.0,Ardarius Stewart,1,BUF,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3.0
2017,2017.0,Ardarius Stewart,2,OAK,2,5.0,2.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,10.0,5.0,2.0,0.0,1.0,0.0,15,0.0
