,Name,Week,Opponent,tar_car,rec_car,yds_car,td_car,fum_car,def_rk_car
994,Eric Ebron,5.0,CAR,4.83,3.0,25.67,0.17,0.0,14.83
995,Eric Ebron,6.0,NO,4.57,2.71,23.29,0.14,0.0,13.0
996,Eric Ebron,8.0,PIT,4.75,2.62,27.62,0.12,0.0,11.88
997,Eric Ebron,9.0,GB,4.67,2.67,28.44,0.11,0.0,11.11
998,Eric Ebron,10.0,CLE,4.5,2.6,29.5,0.2,0.0,13.0
999,Eric Ebron,11.0,CHI,4.73,2.73,31.27,0.18,0.0,12.91
1000,Eric Ebron,12.0,MIN,4.67,2.83,31.5,0.17,0.0,11.92
1001,Eric Ebron,13.0,BAL,4.62,2.92,32.0,0.15,0.0,12.85
1002,Eric Ebron,14.0,TB,5.07,3.43,36.43,0.14,0.07,12.14
1003,Eric Ebron,15.0,CHI,5.2,3.53,36.2,0.2,0.07,12.13
1004,Eric Ebron,16.0,CIN,5.38,3.62,39.12,0.25,0.06,12.81
1005,Eric Ebron,17.0,GB,5.41,3.47,37.35,0.24,0.06,12.35
1006,Eric Ebron,1.0,CIN,5.5,2.5,30.0,0.5,0.0,16.5
1007,Eric Ebron,2.0,WAS,5.0,2.67,28.67,0.67,0.0,15.67
1008,Eric Ebron,3.0,PHI,6.5,3.25,29.75,0.5,0.0,15.75
1009,Eric Saubert,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1010,Eric Tomlinson,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1011,Eric Tomlinson,1.0,BUF,2.0,2.0,25.0,0.0,0.0,25.0
1012,Eric Tomlinson,4.0,JAX,1.5,1.0,12.5,0.0,0.0,18.0
1013,Eric Tomlinson,5.0,CLE,1.33,1.0,19.67,0.0,0.0,22.0
1014,Eric Tomlinson,6.0,NE,1.25,0.75,14.75,0.0,0.0,19.0
1015,Eric Tomlinson,7.0,MIA,1.2,0.8,17.0,0.0,0.0,21.6
1016,Eric Tomlinson,8.0,ATL,1.17,0.83,17.5,0.17,0.0,20.17
1017,Eric Tomlinson,9.0,BUF,1.29,0.86,15.86,0.14,0.0,20.86
1018,Eric Tomlinson,17.0,NE,1.38,1.0,15.12,0.12,0.0,19.5
1019,Eric Tomlinson,1.0,DET,1.5,1.5,8.5,0.0,0.0,9.0
1020,Eric Tomlinson,2.0,MIA,1.67,1.33,13.67,0.0,0.0,11.0
1021,Erik Swoope,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1022,Erik Swoope,6.0,HOU,3.0,2.0,42.0,0.0,0.0,3.0
1023,Erik Swoope,7.0,TEN,4.0,2.0,46.5,0.0,0.0,9.0
1024,Erik Swoope,8.0,KC,3.67,2.0,41.0,0.0,0.0,7.67
1025,Erik Swoope,9.0,GB,3.0,1.75,32.5,0.0,0.0,11.0
1026,Erik Swoope,12.0,PIT,2.8,1.6,33.0,0.0,0.0,12.2
1027,Erik Swoope,13.0,NYJ,2.83,1.67,30.0,0.0,0.0,13.83
1028,Erik Swoope,15.0,MIN,2.86,1.86,32.86,0.14,0.0,13.43
1029,Erik Swoope,16.0,OAK,2.62,1.75,34.38,0.12,0.0,14.75
1030,Erik Swoope,17.0,JAX,2.44,1.67,33.0,0.11,0.0,14.89
1031,Erik Swoope,1.0,CIN,1.0,1.0,13.0,0.0,0.0,28.0
1032,Evan Engram,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1033,Evan Engram,1.0,DAL,5.0,4.0,44.0,0.0,0.0,21.0
1034,Evan Engram,2.0,DET,6.0,4.0,46.5,0.5,0.0,18.5
1035,Evan Engram,3.0,PHI,6.33,4.33,46.0,0.33,0.0,17.0
1036,Evan Engram,4.0,TB,7.5,4.75,50.0,0.25,0.0,13.5
1037,Evan Engram,5.0,LAC,6.8,3.8,40.0,0.2,0.0,12.4
1038,Evan Engram,6.0,DEN,6.83,4.0,47.0,0.33,0.0,15.17
1039,Evan Engram,7.0,SEA,7.57,4.29,48.86,0.43,0.0,14.29
1040,Evan Engram,9.0,LAR,7.88,4.25,51.5,0.5,0.0,15.0
1041,Evan Engram,10.0,SF,8.0,4.44,49.22,0.56,0.0,15.0
1042,Evan Engram,11.0,KC,7.8,4.1,45.2,0.5,0.0,14.2
1043,Evan Engram,12.0,WAS,7.73,4.0,42.73,0.45,0.0,15.45
1044,Evan Engram,13.0,OAK,7.75,4.25,47.42,0.5,0.0,16.33
1045,Evan Engram,14.0,DAL,7.69,4.23,47.92,0.46,0.0,16.69
1046,Evan Engram,15.0,PHI,8.07,4.5,50.71,0.43,0.0,16.5
1047,Evan Engram,16.0,ARI,7.67,4.27,48.13,0.4,0.0,16.53
1048,Evan Engram,1.0,JAX,3.5,1.5,15.0,0.0,0.0,11.0
1049,Evan Engram,2.0,DAL,4.67,3.33,32.33,0.33,0.0,14.0
1050,Gabe Holmes,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1051,Garrett Celek,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1052,Garrett Celek,1.0,MIN,4.0,3.0,40.0,0.0,0.0,15.0
1053,Garrett Celek,2.0,PIT,3.0,2.5,25.0,0.0,0.0,20.0
1054,Garrett Celek,3.0,ARI,3.0,2.67,26.33,0.0,0.0,20.0
1055,Garrett Celek,4.0,GB,3.5,2.75,26.25,0.0,0.0,18.5
1056,Garrett Celek,5.0,NYG,3.8,2.8,26.2,0.2,0.0,21.0
1057,Garrett Celek,6.0,BAL,3.5,2.33,21.83,0.17,0.0,18.17
1058,Garrett Celek,7.0,SEA,3.14,2.14,19.86,0.14,0.0,18.71
1059,Garrett Celek,8.0,LAR,2.88,1.88,17.38,0.12,0.0,19.62
1060,Garrett Celek,9.0,ATL,2.78,1.89,16.78,0.33,0.0,20.67
1061,Garrett Celek,11.0,SEA,2.8,1.9,18.6,0.3,0.0,20.8
1062,Garrett Celek,1.0,LAR,3.5,1.5,25.0,0.0,0.0,14.5
1063,Garrett Celek,2.0,CAR,3.0,1.33,20.67,0.0,0.0,19.0
1064,Garrett Celek,3.0,SEA,3.25,1.75,21.75,0.0,0.0,15.25
1065,Garrett Celek,4.0,DAL,3.6,2.4,33.2,0.0,0.0,18.6
1066,Garrett Celek,5.0,ARI,4.0,2.17,28.33,0.0,0.0,15.67
1067,Garrett Celek,7.0,TB,3.86,2.0,24.86,0.0,0.0,15.43
1068,Garrett Celek,9.0,NO,4.12,2.25,31.25,0.0,0.0,15.12
1069,Garrett Celek,11.0,NE,4.0,2.33,32.33,0.0,0.0,14.33
1070,Garrett Celek,12.0,MIA,3.9,2.3,31.0,0.1,0.1,15.4
1071,Garrett Celek,14.0,NYJ,3.64,2.18,28.64,0.09,0.09,16.0
1072,Garrett Celek,15.0,ATL,3.83,2.17,28.08,0.17,0.08,16.83
1073,Garrett Celek,16.0,LAR,4.08,2.31,28.92,0.15,0.08,16.08
1074,Garrett Celek,17.0,SEA,3.86,2.21,27.5,0.21,0.07,15.21
1075,Garrett Celek,2.0,SEA,1.0,1.0,7.5,0.5,0.0,6.5
1076,Garrett Celek,3.0,LAR,1.33,1.0,5.33,0.67,0.0,11.0
1077,Garrett Celek,5.0,IND,1.25,1.0,5.5,0.5,0.0,12.75
1078,Garrett Celek,6.0,WAS,1.4,1.0,7.0,0.4,0.0,15.8
1079,Garrett Celek,7.0,DAL,1.33,1.0,7.67,0.33,0.0,16.67
1080,Garrett Celek,8.0,PHI,1.43,1.0,10.0,0.29,0.0,16.29
1081,Garrett Celek,9.0,ARI,1.75,1.0,10.38,0.25,0.0,16.38
1082,Garrett Celek,10.0,NYG,2.22,1.33,16.67,0.33,0.0,18.0
1083,Garrett Celek,12.0,SEA,2.2,1.4,15.7,0.3,0.0,17.1
1084,Garrett Celek,13.0,CHI,2.36,1.45,17.0,0.27,0.0,16.64
1085,Garrett Celek,14.0,HOU,2.5,1.5,21.17,0.33,0.0,17.5
1086,Garrett Celek,15.0,TEN,2.54,1.62,24.38,0.38,0.0,17.62
1087,Garrett Celek,17.0,LAR,2.43,1.57,24.64,0.36,0.0,17.79
1088,Garrett Celek,2.0,DET,1.5,1.5,25.0,0.5,0.0,14.0
1089,Garrett Celek,3.0,KC,1.33,1.33,19.0,0.33,0.0,19.33
1090,Garrett Graham,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1091,Garrett Graham,1.0,KC,1.0,0.0,0.0,0.0,0.0,2.0
1092,Garrett Graham,2.0,CAR,3.0,0.5,3.5,0.5,0.0,7.0
1093,Garrett Graham,3.0,TB,2.33,0.67,5.33,0.33,0.0,11.67
1094,Garrett Graham,4.0,ATL,3.25,0.75,5.5,0.25,0.0,16.0
1095,Garrett Graham,5.0,IND,2.8,0.8,6.0,0.2,0.0,17.4
1096,Garrett Graham,7.0,MIA,3.0,0.67,5.0,0.17,0.0,15.67
1097,Garrett Griffin,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1098,Gary Barnidge,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1099,Gary Barnidge,1.0,NYJ,5.0,3.0,38.0,0.0,0.0,3.0
1100,Gary Barnidge,2.0,TEN,3.0,2.0,27.5,0.0,0.0,13.5
1101,Gary Barnidge,3.0,OAK,5.33,3.33,53.33,0.33,0.0,19.0
1102,Gary Barnidge,4.0,LAC,5.5,4.0,58.75,0.5,0.0,18.75
1103,Gary Barnidge,5.0,BAL,6.4,4.8,74.8,0.6,0.0,15.8
1104,Gary Barnidge,6.0,DEN,6.83,4.5,68.83,0.83,0.0,16.33
1105,Gary Barnidge,7.0,LAR,6.86,4.71,73.43,0.71,0.0,17.71
1106,Gary Barnidge,8.0,ARI,7.38,5.0,70.88,0.75,0.0,18.0
1107,Gary Barnidge,9.0,CIN,7.33,4.67,66.89,0.67,0.0,17.89
1108,Gary Barnidge,10.0,PIT,7.4,4.8,66.7,0.7,0.0,18.6
1109,Gary Barnidge,12.0,BAL,7.73,5.0,68.91,0.64,0.0,17.27
1110,Gary Barnidge,13.0,CIN,7.75,5.0,68.08,0.58,0.0,17.25
1111,Gary Barnidge,14.0,SF,7.69,5.0,69.31,0.62,0.0,16.62
1112,Gary Barnidge,15.0,SEA,7.43,4.86,66.43,0.64,0.0,17.0
1113,Gary Barnidge,16.0,KC,7.47,4.73,65.13,0.6,0.0,16.0
1114,Gary Barnidge,17.0,PIT,7.81,4.94,65.19,0.56,0.0,16.56
1115,Gary Barnidge,1.0,PHI,7.5,4.0,33.0,0.0,0.0,13.5
1116,Gary Barnidge,2.0,BAL,6.67,4.0,34.33,0.0,0.0,12.33
1117,Gary Barnidge,3.0,MIA,6.5,4.25,42.25,0.0,0.0,15.5
1118,Gary Barnidge,4.0,WAS,6.6,4.8,45.2,0.0,0.0,18.2
1119,Gary Barnidge,5.0,NE,6.83,4.83,50.33,0.0,0.0,16.5
1120,Gary Barnidge,6.0,TEN,6.57,4.57,51.57,0.0,0.0,16.29
1121,Gary Barnidge,7.0,CIN,6.62,4.75,53.38,0.0,0.0,18.0
1122,Gary Barnidge,8.0,NYJ,6.67,4.56,52.11,0.0,0.0,18.44
1123,Gary Barnidge,9.0,DAL,6.3,4.4,49.2,0.0,0.0,19.8
1124,Gary Barnidge,10.0,BAL,6.09,4.09,45.45,0.0,0.0,18.91
1125,Gary Barnidge,11.0,PIT,6.0,3.92,43.58,0.08,0.0,18.75
1126,Gary Barnidge,12.0,NYG,5.77,3.69,41.08,0.08,0.0,18.85
1127,Gary Barnidge,14.0,CIN,5.71,3.64,40.07,0.07,0.0,19.64
1128,Gary Barnidge,15.0,BUF,5.53,3.53,39.73,0.07,0.0,18.73
1129,Gary Barnidge,16.0,LAC,5.56,3.62,39.88,0.06,0.0,18.31
1130,Gavin Escobar,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1131,Gavin Escobar,1.0,NYG,2.0,2.0,8.0,1.0,0.0,31.0
1132,Gavin Escobar,2.0,PHI,2.5,2.0,12.0,0.5,0.5,21.0
1133,Gavin Escobar,4.0,NO,2.0,1.33,8.0,0.33,0.33,24.67
1134,Gavin Escobar,5.0,NE,2.0,1.0,6.0,0.25,0.25,19.75
1135,Gavin Escobar,10.0,TB,1.8,1.0,9.2,0.2,0.2,20.0
1136,Gavin Escobar,11.0,MIA,2.0,1.17,11.0,0.17,0.17,17.83
1137,Gavin Escobar,12.0,CAR,1.86,1.14,9.14,0.14,0.14,17.0
1138,Gavin Escobar,9.0,CLE,1.0,1.0,0.0,0.5,0.0,21.5
1139,Gavin Escobar,11.0,BAL,1.67,1.33,7.0,0.33,0.0,17.67
1140,Geoff Swaim,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1141,Geoff Swaim,2.0,PHI,1.0,1.0,0.0,0.0,0.0,11.0
1142,Geoff Swaim,1.0,NYG,1.0,1.0,10.5,0.0,0.0,15.5
1143,Geoff Swaim,2.0,WAS,1.33,1.33,16.67,0.0,0.0,20.0
1144,Geoff Swaim,3.0,CHI,1.25,1.0,12.5,0.0,0.0,17.25
1145,Geoff Swaim,5.0,CIN,1.2,0.8,10.0,0.0,0.0,19.8
1146,Geoff Swaim,8.0,PHI,1.17,0.83,9.67,0.0,0.0,16.83
1147,Geoff Swaim,9.0,CLE,1.29,1.0,9.86,0.0,0.0,18.86
1148,Geoff Swaim,7.0,SF,1.5,1.5,9.0,0.0,0.0,23.0
1149,Geoff Swaim,8.0,WAS,1.33,1.33,12.0,0.0,0.0,24.67
1150,Geoff Swaim,1.0,CAR,2.5,2.0,18.0,0.0,0.0,27.0
1151,Geoff Swaim,3.0,SEA,4.0,3.0,27.67,0.0,0.0,22.33
1152,George Kittle,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1153,George Kittle,1.0,CAR,6.0,5.0,27.0,0.0,0.0,6.0
1154,George Kittle,2.0,SEA,4.0,3.5,20.0,0.0,0.0,7.5
1155,George Kittle,3.0,LAR,3.67,2.67,16.0,0.0,0.0,11.67
1156,George Kittle,4.0,ARI,3.5,2.5,20.75,0.0,0.0,13.0
1157,George Kittle,5.0,IND,4.6,3.4,33.2,0.2,0.0,14.0
1158,George Kittle,6.0,WAS,5.17,3.5,35.33,0.17,0.0,16.33
1159,George Kittle,7.0,DAL,4.71,3.14,32.57,0.14,0.0,17.0
1160,George Kittle,8.0,PHI,4.62,3.0,31.25,0.12,0.0,16.62
1161,George Kittle,9.0,ARI,4.67,3.0,30.78,0.11,0.0,16.67
1162,George Kittle,12.0,SEA,4.4,2.8,29.1,0.1,0.0,15.9
1163,George Kittle,13.0,CHI,4.27,2.73,28.27,0.09,0.0,15.55
1164,George Kittle,14.0,HOU,4.08,2.67,26.75,0.08,0.0,16.5
1165,George Kittle,15.0,TEN,4.15,2.77,28.69,0.08,0.0,16.69
1166,George Kittle,16.0,JAX,4.07,2.79,29.64,0.14,0.0,16.29
1167,George Kittle,17.0,LAR,4.2,2.87,34.33,0.13,0.0,16.53
1168,George Kittle,1.0,MIN,7.5,4.5,95.0,0.0,0.0,18.5
1169,George Kittle,2.0,DET,6.33,3.67,70.67,0.0,0.0,15.0
1170,George Kittle,3.0,KC,6.5,4.0,72.75,0.0,0.0,18.75
1171,Gerald Christian,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1172,Gerald Everett,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1173,Gerald Everett,1.0,IND,1.0,1.0,39.0,0.0,0.0,18.0
1174,Gerald Everett,2.0,WAS,2.0,2.0,67.0,0.0,0.0,23.0
1175,Gerald Everett,4.0,DAL,2.33,1.67,47.33,0.0,0.0,22.33
1176,Gerald Everett,5.0,SEA,2.5,1.5,37.5,0.0,0.0,19.0
1177,Gerald Everett,6.0,JAX,2.6,1.4,30.8,0.2,0.0,17.4
1178,Gerald Everett,9.0,NYG,2.5,1.33,33.0,0.17,0.0,19.67
1179,Gerald Everett,10.0,HOU,2.43,1.14,28.29,0.14,0.0,20.71
1180,Gerald Everett,11.0,MIN,2.38,1.12,25.75,0.12,0.0,18.25
1181,Gerald Everett,12.0,NO,2.22,1.11,23.89,0.11,0.0,16.44
1182,Gerald Everett,13.0,ARI,2.4,1.2,22.2,0.2,0.0,16.5
1183,Gerald Everett,14.0,PHI,2.27,1.18,20.73,0.18,0.0,16.27
1184,Gerald Everett,15.0,SEA,2.17,1.08,19.0,0.17,0.0,15.67
1185,Gerald Everett,17.0,SF,2.46,1.23,18.77,0.15,0.08,15.62
1186,Gerald Everett,2.0,ARI,4.0,2.0,16.5,0.0,0.5,17.0
1187,Gerald Everett,3.0,LAC,3.33,1.67,12.0,0.0,0.33,12.33
1188,Greg Olsen,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1189,Greg Olsen,1.0,JAX,3.0,1.0,11.0,0.0,0.0,28.0
1190,Greg Olsen,2.0,HOU,8.5,3.5,40.5,0.0,0.0,19.0
1191,Greg Olsen,3.0,NO,9.33,5.0,71.67,0.67,0.0,23.33
1192,Greg Olsen,4.0,TB,8.5,4.25,60.75,0.5,0.0,22.75
1193,Greg Olsen,6.0,SEA,9.0,4.8,74.8,0.6,0.0,22.6
1194,Greg Olsen,7.0,PHI,8.33,4.5,73.17,0.5,0.0,20.67
1195,Greg Olsen,8.0,IND,8.86,4.71,74.0,0.57,0.0,21.0
1196,Greg Olsen,9.0,GB,8.62,4.62,73.0,0.62,0.0,20.12
1197,Greg Olsen,10.0,TEN,8.56,5.0,73.78,0.56,0.0,20.56
1198,Greg Olsen,11.0,WAS,8.3,4.8,71.8,0.6,0.0,20.1
1199,Greg Olsen,12.0,DAL,8.36,4.82,71.64,0.55,0.0,18.36
1200,Greg Olsen,13.0,NO,8.67,5.17,76.42,0.5,0.08,19.5
1201,Greg Olsen,14.0,ATL,8.31,5.0,74.54,0.46,0.08,20.23
1202,Greg Olsen,15.0,NYG,8.29,5.07,74.86,0.5,0.07,21.0
1203,Greg Olsen,16.0,ATL,8.13,5.0,72.53,0.47,0.07,21.53
1204,Greg Olsen,17.0,TB,7.75,4.81,69.0,0.44,0.06,21.5
1205,Greg Olsen,1.0,DEN,5.5,4.5,44.5,0.0,0.0,20.0
1206,Greg Olsen,2.0,SF,6.33,4.67,70.33,0.33,0.0,19.33
1207,Greg Olsen,3.0,MIN,7.25,5.0,68.75,0.25,0.0,17.25
1208,Greg Olsen,4.0,ATL,8.4,5.2,70.2,0.4,0.0,19.0
1209,Greg Olsen,5.0,TB,9.17,5.83,88.67,0.33,0.0,18.17
1210,Greg Olsen,6.0,NO,8.86,5.86,89.43,0.29,0.0,17.43
1211,Greg Olsen,8.0,ARI,8.12,5.25,79.62,0.25,0.0,15.38
1212,Greg Olsen,9.0,LAR,8.0,5.22,76.56,0.33,0.0,14.44
1213,Greg Olsen,10.0,KC,8.0,5.2,72.8,0.3,0.0,13.5
1214,Greg Olsen,11.0,NO,7.91,5.09,69.18,0.27,0.0,13.45
1215,Greg Olsen,12.0,OAK,7.67,5.0,67.17,0.25,0.0,14.33
1216,Greg Olsen,13.0,SEA,7.62,4.85,64.31,0.23,0.0,13.54
1217,Greg Olsen,14.0,LAC,7.57,4.79,65.93,0.21,0.0,13.43
1218,Greg Olsen,15.0,WAS,7.67,4.87,67.2,0.2,0.0,14.47
1219,Greg Olsen,16.0,ATL,7.94,4.94,66.69,0.19,0.0,15.19
1220,Greg Olsen,17.0,TB,7.71,4.82,64.06,0.18,0.0,15.12
1221,Greg Olsen,1.0,SF,4.0,2.5,20.0,0.0,0.0,14.5
1222,Greg Olsen,2.0,BUF,3.33,2.0,16.67,0.0,0.0,18.0
1223,Greg Olsen,12.0,NYJ,3.5,1.75,15.0,0.0,0.0,19.0
1224,Greg Olsen,14.0,MIN,3.0,1.4,12.0,0.0,0.0,15.4
1225,Greg Olsen,15.0,GB,4.5,2.67,29.33,0.17,0.0,13.67
1226,Greg Olsen,16.0,TB,4.71,2.71,29.0,0.14,0.0,12.14
1227,Greg Olsen,17.0,ATL,5.25,2.5,26.62,0.12,0.0,12.25
1228,Hakeem Valles,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1229,Hakeem Valles,5.0,SF,1.0,0.0,0.0,0.0,0.0,18.0
1230,Hakeem Valles,10.0,SF,1.0,0.0,0.0,0.0,0.0,18.0
1231,Hakeem Valles,1.0,NYJ,2.0,1.0,5.0,0.0,0.0,2.0
1232,Heath Miller,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1233,Heath Miller,1.0,NE,11.0,8.0,84.0,0.0,0.0,5.0
1234,Heath Miller,2.0,SF,6.5,5.0,49.5,0.5,0.0,7.0
1235,Heath Miller,3.0,LAR,5.33,4.0,38.67,0.33,0.0,13.33
1236,Heath Miller,4.0,BAL,4.5,3.25,29.25,0.25,0.0,11.0
1237,Heath Miller,5.0,LAC,4.2,3.2,32.6,0.2,0.0,12.4
1238,Heath Miller,6.0,ARI,3.67,2.83,28.0,0.17,0.0,13.67
1239,Heath Miller,7.0,KC,3.43,2.43,24.0,0.14,0.0,12.0
1240,Heath Miller,8.0,CIN,4.62,3.38,34.12,0.12,0.0,12.62
1241,Heath Miller,9.0,OAK,4.78,3.33,33.89,0.11,0.0,14.56
1242,Heath Miller,10.0,CLE,5.0,3.4,34.5,0.1,0.0,13.7
1243,Heath Miller,12.0,SEA,5.09,3.55,35.45,0.09,0.0,14.45
1244,Heath Miller,14.0,CIN,5.5,4.08,38.0,0.08,0.0,14.67
1245,Heath Miller,15.0,DEN,5.46,4.0,36.0,0.08,0.0,15.0
1246,Heath Miller,16.0,BAL,5.5,4.07,36.93,0.07,0.0,14.21
1247,Henry Krieger-Coble,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1248,Hunter Henry,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1249,Hunter Henry,1.0,KC,2.0,1.0,20.0,0.0,0.0,5.0
1250,Hunter Henry,3.0,IND,3.5,3.0,46.0,0.0,0.5,14.0
1251,Hunter Henry,4.0,NO,4.67,3.33,51.0,0.33,0.33,13.67
1252,Hunter Henry,5.0,OAK,4.5,3.25,56.75,0.5,0.25,16.25
1253,Hunter Henry,6.0,DEN,5.2,3.8,62.0,0.6,0.2,16.8
1254,Hunter Henry,7.0,ATL,4.83,3.33,54.33,0.5,0.17,18.33
1255,Hunter Henry,8.0,DEN,4.71,3.14,48.57,0.43,0.14,18.43
1256,Hunter Henry,10.0,MIA,4.38,3.0,43.88,0.5,0.12,19.25
1257,Hunter Henry,12.0,HOU,4.22,2.89,41.22,0.56,0.11,17.44
1258,Hunter Henry,13.0,TB,3.9,2.7,38.5,0.5,0.1,17.1
1259,Hunter Henry,14.0,CAR,4.0,2.64,36.18,0.55,0.09,18.09
1260,Hunter Henry,15.0,OAK,4.0,2.67,36.25,0.58,0.08,18.58
1261,Hunter Henry,17.0,KC,4.08,2.77,36.77,0.62,0.08,17.54
1262,Hunter Henry,2.0,MIA,6.0,5.5,61.5,0.5,0.0,18.5
1263,Hunter Henry,4.0,PHI,5.0,4.33,46.33,0.67,0.0,17.0
1264,Hunter Henry,5.0,NYG,5.75,4.0,45.25,0.75,0.0,20.5
1265,Hunter Henry,6.0,OAK,6.0,4.2,54.2,0.6,0.0,21.6
1266,Hunter Henry,7.0,DEN,5.83,4.17,57.33,0.5,0.0,22.83
1267,Hunter Henry,8.0,NE,5.29,3.86,50.71,0.43,0.0,21.0
1268,Hunter Henry,10.0,JAX,4.88,3.5,45.25,0.38,0.0,19.75
1269,Hunter Henry,11.0,BUF,4.89,3.33,43.0,0.33,0.0,20.33
1270,Hunter Henry,12.0,DAL,4.9,3.5,46.3,0.4,0.0,20.4
1271,Hunter Henry,13.0,CLE,5.27,3.82,49.45,0.36,0.0,21.27
1272,Hunter Henry,14.0,WAS,5.33,3.83,49.5,0.42,0.0,21.83
1273,Ian Thomas,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1274,Ian Thomas,1.0,DAL,2.0,2.0,4.0,0.0,0.0,20.0
1275,Ian Thomas,2.0,ATL,2.5,2.0,7.0,0.0,0.0,16.0
1276,Jace Amaro,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1277,Jack Doyle,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1278,Jack Doyle,3.0,TEN,3.0,3.0,32.0,0.0,0.0,24.0
1279,Jack Doyle,5.0,HOU,2.5,2.0,16.0,0.0,0.0,17.0
1280,Jack Doyle,6.0,NE,2.33,2.0,13.0,0.0,0.0,13.0
1281,Jack Doyle,9.0,DEN,2.25,2.0,14.25,0.25,0.0,14.5
1282,Jack Doyle,12.0,TB,2.0,1.8,12.4,0.2,0.0,15.8
1283,Jack Doyle,16.0,MIA,2.17,1.83,11.5,0.17,0.0,14.33
1284,Jack Doyle,17.0,TEN,2.0,1.71,10.29,0.14,0.0,15.71
1285,Jack Doyle,1.0,DET,2.5,2.0,19.0,1.0,0.0,25.5
1286,Jack Doyle,2.0,DEN,3.33,2.67,25.0,0.67,0.0,23.33
1287,Jack Doyle,3.0,LAC,4.0,3.5,35.0,0.5,0.0,20.5
1288,Jack Doyle,4.0,JAX,3.4,3.0,29.2,0.4,0.0,19.6
1289,Jack Doyle,5.0,CHI,3.33,2.83,25.67,0.33,0.0,17.83
1290,Jack Doyle,6.0,HOU,3.43,3.0,29.57,0.43,0.0,15.71
1291,Jack Doyle,7.0,TEN,4.25,3.75,35.62,0.5,0.0,15.62
1292,Jack Doyle,8.0,KC,4.11,3.56,35.67,0.44,0.0,14.44
1293,Jack Doyle,9.0,GB,4.6,3.7,38.2,0.4,0.0,15.1
1294,Jack Doyle,11.0,TEN,4.36,3.45,35.36,0.36,0.0,15.09
1295,Jack Doyle,12.0,PIT,4.17,3.33,34.5,0.33,0.0,15.25
1296,Jack Doyle,13.0,NYJ,4.15,3.38,34.15,0.31,0.08,15.77
1297,Jack Doyle,14.0,HOU,4.29,3.5,35.64,0.29,0.07,14.86
1298,Jack Doyle,15.0,MIN,4.27,3.53,35.4,0.27,0.07,14.6
1299,Jack Doyle,16.0,OAK,4.44,3.62,36.06,0.25,0.06,15.19
1300,Jack Doyle,17.0,JAX,4.47,3.53,34.53,0.29,0.06,15.24
1301,Jack Doyle,1.0,LAR,4.0,2.0,25.5,0.5,0.0,18.0
1302,Jack Doyle,2.0,ARI,5.33,4.0,43.33,0.33,0.0,17.67
1303,Jack Doyle,3.0,CLE,5.25,3.5,36.5,0.25,0.25,20.75
1304,Jack Doyle,4.0,SEA,5.6,3.8,34.6,0.2,0.2,18.4
1305,Jack Doyle,6.0,TEN,6.5,4.33,37.17,0.33,0.33,18.5
1306,Jack Doyle,7.0,JAX,6.57,4.57,38.14,0.29,0.29,17.43
1307,Jack Doyle,8.0,CIN,7.5,5.5,48.5,0.38,0.25,18.12
1308,Jack Doyle,9.0,HOU,7.67,5.78,50.11,0.33,0.22,19.11
1309,Jack Doyle,10.0,PIT,7.4,5.4,46.0,0.3,0.2,17.6
1310,Jack Doyle,12.0,TEN,7.45,5.55,50.36,0.27,0.18,17.73
1311,Jack Doyle,13.0,JAX,7.25,5.33,47.5,0.25,0.17,17.17
1312,Jack Doyle,14.0,BUF,6.92,5.08,44.15,0.31,0.15,17.77
1313,Jack Doyle,15.0,DEN,7.0,5.21,44.36,0.29,0.14,18.57
1314,Jack Doyle,16.0,BAL,7.2,5.2,44.13,0.27,0.13,18.93
1315,Jack Doyle,17.0,HOU,7.06,5.12,43.75,0.31,0.12,19.44
1316,Jack Doyle,1.0,CIN,7.5,5.5,49.0,0.5,0.5,27.5
1317,Jacob Hollister,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1318,Jacob Hollister,2.0,NO,2.0,1.0,5.0,0.0,0.0,2.0
1319,Jacob Hollister,3.0,HOU,1.5,1.0,12.0,0.0,0.0,14.5
