PlayerID,Name,Team,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsDraftKings,salary,def_rk,h/a,surface,year
16534,Roosevelt Nix,PIT,2,SF,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,25,away,grass,2015
16609,Charles Sims,TB,2,NO,8,38,4.8,0,3,3,14,0,0,0,8.2,3000,32,away,turf,2015
16626,Tre Mason,LAR,2,WAS,7,26,3.7,0,5,2,4,0,1,0,5.0,3000,27,away,grass,2015
16668,Carlos Hyde,SF,2,PIT,13,43,3.3,0,4,4,18,0,0,0,10.1,3000,23,away,grass,2015
16776,Melvin Gordon,LAC,2,CIN,16,88,5.5,0,1,1,10,0,0,0,10.8,3300,9,away,turf,2015
16797,TJ Yeldon,JAX,2,MIA,25,70,2.8,0,4,3,13,0,0,0,11.3,3000,26,away,grass,2015
16815,Ameer Abdullah,DET,2,MIN,6,9,1.5,0,1,1,9,0,0,0,2.8,7400,11,away,turf,2015
16834,Tevin Coleman,ATL,2,NYG,9,32,3.6,1,1,0,0,0,0,0,9.2,3000,31,away,turf,2015
16838,Duke Johnson,CLE,2,TEN,12,43,3.6,0,0,0,0,0,0,0,4.3,4400,19,away,grass,2015
16847,David Johnson,ARI,2,CHI,5,42,8.4,1,2,1,3,0,0,0,17.5,3500,15,away,grass,2015
16855,Ty Montgomery,GB,2,SEA,0,0,0.0,0,4,4,37,0,0,0,7.7,3000,1,away,turf,2015
16856,Matt Jones,WAS,2,LAR,19,123,6.5,2,3,3,23,0,1,1,31.6,3000,16,away,grass,2015
16867,Jeremy Langford,CHI,2,ARI,6,21,3.5,1,0,0,0,0,0,0,8.1,4500,4,away,grass,2015
16869,Jalston Fowler,TEN,2,CLE,1,3,3.0,0,1,1,19,0,0,0,3.2,3700,24,away,grass,2015
16886,Javorius Allen,BAL,2,OAK,1,5,5.0,0,1,1,2,0,0,0,1.7,3000,22,away,grass,2015
16887,Mike Davis,SF,2,PIT,7,14,2.0,0,4,2,4,0,0,0,3.8,3000,23,away,grass,2015
16915,Karlos Williams,BUF,2,NE,6,21,3.5,1,3,2,16,0,0,0,11.7,3000,13,away,turf,2015
16928,Michael Burton,DET,2,MIN,1,2,2.0,0,0,0,0,0,0,0,0.2,3300,11,away,turf,2015
16955,Malcolm Johnson,CLE,2,TEN,0,0,0.0,0,1,0,0,0,0,0,0.0,3000,19,away,grass,2015
16965,Josh Robinson,IND,2,NYJ,5,12,2.4,0,5,5,27,0,0,0,8.9,3000,6,away,turf,2015
16966,Aaron Ripkowski,GB,2,SEA,0,0,0.0,0,0,0,0,0,0,0,0.0,3200,1,away,turf,2015
16989,Marcus Murphy,NO,2,TB,0,0,0.0,0,0,0,0,0,1,0,0.0,4200,21,away,grass,2015
17023,Zach Zenner,DET,2,MIN,0,0,0.0,0,0,0,0,0,0,0,0.0,3600,11,away,turf,2015
17030,Tyler Varga,IND,2,NYJ,0,0,0.0,0,0,0,0,0,0,0,0.0,4700,6,away,turf,2015
17050,Thomas Rawls,SEA,2,GB,0,0,0.0,0,0,0,0,0,0,0,0.0,5100,5,away,grass,2015
17089,Terron Ward,ATL,2,NYG,0,0,0.0,0,1,1,9,0,0,0,1.9,null,31,away,turf,2015
17197,Corey Grant,JAX,2,MIA,1,1,1.0,0,0,0,0,0,0,0,0.1,5000,26,away,grass,2015
17217,Raheem Mostert,MIA,2,JAX,0,0,0.0,0,0,0,0,0,0,0,0.0,4800,29,away,grass,2015
17254,Jarryd Hayne,SF,2,PIT,2,3,1.5,0,0,0,0,0,0,0,0.3,4500,23,away,grass,2015
733,Jerome Felton,BUF,3,MIA,0,0,0.0,0,0,0,0,0,0,0,0.0,4500,26,away,grass,2015
1589,John Kuhn,GB,3,KC,0,0,0.0,0,0,0,0,0,0,0,0.0,3400,7,away,grass,2015
2699,Matt Forte,CHI,3,SEA,20,74,3.7,0,3,0,0,0,0,0,7.4,4200,1,away,turf,2015
3382,Marcel Reece,OAK,3,CLE,1,1,1.0,0,2,1,55,0,0,0,6.6,3000,24,away,grass,2015
4738,Mike Tolbert,CAR,3,NO,5,16,3.2,0,3,3,28,0,0,0,7.4,3500,32,away,turf,2015
4807,Adrian Peterson,MIN,3,LAC,20,126,6.3,2,0,0,0,0,0,0,27.6,3000,14,away,grass,2015
5451,Jonathan Stewart,CAR,3,NO,14,52,3.7,0,1,0,0,0,0,0,5.2,3000,32,away,turf,2015
5701,Fred Jackson,SEA,3,CHI,2,13,6.5,0,2,2,9,0,0,0,4.2,3400,15,away,grass,2015
5820,Frank Gore,IND,3,TEN,14,86,6.1,2,2,1,8,0,0,0,22.4,3200,19,away,grass,2015
6198,Darren Sproles,PHI,3,NYJ,11,17,1.5,1,6,4,19,0,0,0,19.6,3300,6,away,turf,2015
6828,Chris Johnson,ARI,3,SF,22,110,5.0,2,2,1,40,0,0,0,31.0,3000,25,away,grass,2015
7580,DeAngelo Williams,PIT,3,LAR,1,2,2.0,0,0,0,0,0,0,0,0.2,3000,16,away,grass,2015
7969,Jamaal Charles,KC,3,GB,11,49,4.5,3,7,5,33,0,0,0,31.2,3000,5,away,grass,2015
8066,Darren McFadden,DAL,3,ATL,6,35,5.8,1,0,0,0,0,0,0,9.5,3000,12,away,turf,2015
8649,Rashad Jennings,NYG,3,WAS,11,32,2.9,0,3,3,25,0,0,0,8.7,3000,27,away,grass,2015
9369,Justin Forsett,BAL,3,CIN,10,13,1.3,0,7,4,16,0,0,0,6.9,3000,9,away,turf,2015
10949,CJ Spiller,NO,3,CAR,1,4,4.0,0,2,2,22,0,0,0,4.6,3000,10,away,grass,2015
11220,Dexter McCluster,TEN,3,IND,5,7,1.4,0,2,1,35,0,0,0,5.2,3000,28,away,turf,2015
11256,Ryan Mathews,PHI,3,NYJ,24,108,4.5,0,4,2,20,1,1,1,22.8,3000,6,away,turf,2015
11413,Toby Gerhart,JAX,3,NE,3,10,3.3,0,0,0,0,0,0,0,1.0,3000,13,away,turf,2015
11737,Cedric Peerman,CIN,3,BAL,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,17,away,grass,2015
11932,LeSean McCoy,BUF,3,MIA,11,16,1.5,0,3,1,10,1,0,0,9.6,3000,26,away,grass,2015
11969,Darrel Young,WAS,3,NYG,1,2,2.0,0,0,0,0,0,0,0,0.2,3000,31,away,turf,2015
12285,Anthony Dixon,BUF,3,MIA,5,-1,-0.2,0,0,0,0,0,0,0,-0.1,3000,26,away,grass,2015
12296,LeGarrette Blount,NE,3,JAX,18,78,4.3,3,1,1,14,0,0,0,28.2,3000,29,away,grass,2015
12317,Danny Woodhead,LAC,3,MIN,5,11,2.2,0,4,3,32,0,0,0,7.3,null,11,away,turf,2015
12323,Joique Bell,DET,3,DEN,10,6,0.6,1,1,1,-2,0,0,0,7.4,7300,2,away,grass,2015
12386,Marshawn Lynch,SEA,3,CHI,5,14,2.8,0,1,1,9,0,0,0,3.3,3200,15,away,grass,2015
12506,James Starks,GB,3,KC,17,32,1.9,0,1,1,19,0,0,0,6.1,3800,7,away,grass,2015
12649,Will Tukuafu,SEA,3,CHI,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,15,away,grass,2015
12708,Dion Lewis,NE,3,JAX,8,37,4.6,1,5,5,30,0,0,0,17.7,7500,29,away,grass,2015
12780,Shane Vereen,NYG,3,WAS,6,23,3.8,0,3,0,0,0,0,0,2.3,4900,27,away,grass,2015
12787,Nick Bellore,SF,3,ARI,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,4,away,grass,2015
12800,Bilal Powell,NYJ,3,PHI,10,31,3.1,0,8,7,44,0,0,0,14.5,4500,30,away,grass,2015
13063,Taiwan Jones,OAK,3,CLE,2,16,8.0,0,0,0,0,0,0,0,1.6,3800,24,away,grass,2015
13102,Jordan Todman,PIT,3,LAR,0,0,0.0,0,0,0,0,0,0,0,0.0,4000,16,away,grass,2015
13158,Shaun Draughn,CLE,3,OAK,0,0,0.0,0,1,1,2,0,1,0,1.2,4400,22,away,grass,2015
13163,Roy Helu,OAK,3,CLE,0,0,0.0,0,1,1,12,0,0,0,2.2,7400,24,away,grass,2015
13255,Matt Asiata,MIN,3,LAC,2,10,5.0,0,2,2,5,0,0,0,3.5,4000,14,away,grass,2015
13299,Jacquizz Rodgers,CHI,3,SEA,4,11,2.8,0,1,1,10,0,0,0,3.1,3000,1,away,turf,2015
13337,Mark Ingram,NO,3,CAR,14,50,3.6,1,5,5,49,0,0,0,20.9,4700,10,away,grass,2015
13418,Anthony Sherman,KC,3,GB,0,0,0.0,0,0,0,0,0,0,0,0.0,6000,5,away,grass,2015
13446,Bruce Miller,SF,3,ARI,0,0,0.0,0,0,0,0,0,0,0,0.0,4800,4,away,grass,2015
13527,Tyler Clutts,DAL,3,ATL,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,12,away,turf,2015
13653,Richie Brockel,CAR,3,NO,0,0,0.0,0,0,0,0,0,0,0,0.0,3300,32,away,turf,2015
13735,Chris Polk,HOU,3,TB,5,5,1.0,0,0,0,0,0,0,0,0.5,3000,21,away,grass,2015
13741,Brandon Bolden,NE,3,JAX,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,29,away,grass,2015
13791,Lamar Miller,MIA,3,BUF,7,38,5.4,0,3,3,27,0,0,0,9.5,7100,18,away,turf,2015
13800,Marcus Thigpen,BUF,3,MIA,0,0,0.0,0,0,0,0,0,0,0,0.0,6100,26,away,grass,2015
13852,Bobby Rainey,TB,3,HOU,0,0,0.0,0,0,0,0,0,2,0,0.0,3000,3,away,turf,2015
14046,Ronnie Hillman,DEN,3,DET,7,13,1.9,1,1,1,3,0,0,0,8.6,5000,20,away,turf,2015
14269,Alfred Morris,WAS,3,NYG,6,19,3.2,0,0,0,0,0,0,0,1.9,null,31,away,turf,2015
14385,Doug Martin,TB,3,HOU,14,46,3.3,0,0,0,0,0,0,0,4.6,4000,3,away,turf,2015
14538,Jorvorskie Lane,TB,3,HOU,0,0,0.0,0,0,0,0,0,0,0,0.0,4400,3,away,turf,2015
14620,Will Johnson,PIT,3,LAR,0,0,0.0,0,0,0,0,0,0,0,0.0,4200,16,away,grass,2015
14687,Bernard Pierce,JAX,3,NE,1,1,1.0,0,3,2,3,0,0,0,2.4,7400,13,away,turf,2015
14719,Jonathan Grimes,HOU,3,TB,6,19,3.2,0,4,4,19,0,0,0,7.8,3000,21,away,grass,2015
14731,Lance Dunbar,DAL,3,ATL,1,5,5.0,0,10,10,100,0,0,0,23.5,3000,12,away,turf,2015
14786,Patrick DiMarco,ATL,3,DAL,0,0,0.0,0,1,1,4,0,0,0,1.4,4200,8,away,turf,2015
14891,Tommy Bohanon,NYJ,3,PHI,0,0,0.0,0,0,0,0,0,0,0,0.0,null,30,away,grass,2015
14901,Kyle Juszczyk,BAL,3,CIN,0,0,0.0,0,3,2,11,0,0,0,3.1,4300,9,away,turf,2015
14916,Giovani Bernard,CIN,3,BAL,13,49,3.8,0,4,3,34,0,0,0,11.3,3000,17,away,grass,2015
14917,Rex Burkhead,CIN,3,BAL,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,17,away,grass,2015
14967,Le'Veon Bell,PIT,3,LAR,19,62,3.3,1,8,7,70,0,0,0,26.2,3000,16,away,grass,2015
15020,CJ Anderson,DEN,3,DET,8,18,2.2,0,1,1,9,0,0,0,3.7,6600,20,away,turf,2015
15045,Knile Davis,KC,3,GB,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,5,away,grass,2015
15071,Latavius Murray,OAK,3,CLE,26,139,5.3,1,1,1,10,0,0,0,24.9,3000,24,away,grass,2015
15085,Joseph Randle,DAL,3,ATL,14,87,6.2,3,2,2,18,0,0,0,30.5,3000,12,away,turf,2015
15102,Chris Thompson,WAS,3,NYG,2,29,14.5,0,11,8,57,1,1,0,22.6,3000,31,away,turf,2015
15126,Theo Riddick,DET,3,DEN,0,0,0.0,0,10,8,66,0,0,0,14.6,5900,2,away,grass,2015
15138,Eddie Lacy,GB,3,KC,10,46,4.6,0,3,3,41,0,0,0,11.7,3000,7,away,grass,2015
15185,Kenjon Barner,PHI,3,NYJ,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,6,away,turf,2015
15191,Austin Johnson,NO,3,CAR,2,4,2.0,0,0,0,0,0,0,0,0.4,3000,10,away,grass,2015
15207,Benjamin Cunningham,LAR,3,PIT,1,12,12.0,0,2,2,18,0,0,0,5.0,2500,23,away,grass,2015
15221,Zac Stacy,NYJ,3,PHI,2,3,1.5,0,2,2,-2,0,0,0,2.1,null,30,away,grass,2015
15230,Stepfan Taylor,ARI,3,SF,4,6,1.5,0,0,0,0,0,0,0,0.6,3400,25,away,grass,2015
15555,Zach Line,MIN,3,LAC,1,1,1.0,1,0,0,0,0,0,0,6.1,3000,14,away,grass,2015
15565,Jonas Gray,MIA,3,BUF,9,49,5.4,0,0,0,0,0,0,0,4.9,5200,18,away,turf,2015
15616,Fozzy Whittaker,CAR,3,NO,0,0,0.0,0,1,1,14,0,0,0,2.4,3000,32,away,turf,2015
15631,Derrick Coleman,SEA,3,CHI,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,15,away,grass,2015
15645,Khiry Robinson,NO,3,CAR,7,12,1.7,1,2,2,8,0,0,0,10.0,null,10,away,grass,2015
16008,Orleans Darkwa,NYG,3,WAS,0,0,0.0,0,0,0,0,0,0,0,0.0,5300,27,away,grass,2015
16031,Damien Williams,MIA,3,BUF,2,17,8.5,0,3,1,5,0,0,0,3.2,4700,18,away,turf,2015
16056,James White,NE,3,JAX,2,8,4.0,0,4,4,26,0,0,0,7.4,3000,29,away,grass,2015
16099,Lorenzo Taliaferro,BAL,3,CIN,3,0,0.0,0,1,1,6,0,0,0,1.6,5100,9,away,turf,2015
16112,Jeremy Hill,CIN,3,BAL,12,21,1.8,0,0,0,0,0,0,0,2.1,3000,17,away,grass,2015
16120,Nikita Whitlock,NYG,3,WAS,0,0,0.0,0,0,0,0,0,0,0,0.0,null,27,away,grass,2015
16127,Isaiah Crowell,CLE,3,OAK,10,36,3.6,0,0,0,0,0,0,0,3.6,3000,22,away,grass,2015
16144,Dri Archer,PIT,3,LAR,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,16,away,grass,2015
16163,Antonio Andrews,TEN,3,IND,12,49,4.1,1,2,1,12,0,0,0,13.1,3000,28,away,turf,2015
16178,Bishop Sankey,TEN,3,IND,5,10,2.0,0,2,2,31,0,0,0,6.1,3100,28,away,turf,2015
16189,Alfred Blue,HOU,3,TB,31,139,4.5,1,0,0,0,0,1,0,22.9,3200,21,away,grass,2015
16210,Jay Prosch,HOU,3,TB,3,24,8.0,0,1,0,0,0,0,0,2.4,3000,21,away,grass,2015
16287,Juwan Thompson,DEN,3,DET,3,11,3.7,0,0,0,0,0,0,0,1.1,3000,20,away,turf,2015
16307,Charcandrick West,KC,3,GB,0,0,0.0,0,1,0,0,0,0,0,0.0,null,5,away,grass,2015
16345,Branden Oliver,LAC,3,MIN,8,26,3.2,0,1,0,0,0,1,0,2.6,3000,11,away,turf,2015
16378,Keith Smith,DAL,3,ATL,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,12,away,turf,2015
16402,Andre Williams,NYG,3,WAS,14,29,2.1,1,0,0,0,0,0,0,8.9,4700,27,away,grass,2015
16427,Ka'Deem Carey,CHI,3,SEA,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,1,away,turf,2015
16510,Jerick McKinnon,MIN,3,LAC,6,18,3.0,0,1,0,0,0,0,0,1.8,7500,14,away,grass,2015
16524,Devonta Freeman,ATL,3,DAL,30,141,4.7,3,5,5,52,0,0,0,45.3,3000,8,away,turf,2015
16534,Roosevelt Nix,PIT,3,LAR,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,16,away,grass,2015
16609,Charles Sims,TB,3,HOU,6,11,1.8,0,2,2,41,1,0,0,13.2,6200,3,away,turf,2015
16626,Tre Mason,LAR,3,PIT,9,16,1.8,0,1,1,15,0,0,0,4.1,3000,23,away,grass,2015
16668,Carlos Hyde,SF,3,ARI,15,51,3.4,0,1,1,10,0,0,0,7.1,5800,4,away,grass,2015
16771,Todd Gurley,LAR,3,PIT,6,9,1.5,0,1,1,5,0,0,0,2.4,5100,23,away,grass,2015
16776,Melvin Gordon,LAC,3,MIN,14,51,3.6,0,1,0,0,0,0,0,5.1,3000,11,away,turf,2015
16797,TJ Yeldon,JAX,3,NE,11,33,3.0,0,3,2,9,0,0,0,6.2,3100,13,away,turf,2015
16815,Ameer Abdullah,DET,3,DEN,8,23,2.9,0,5,2,19,1,1,0,12.2,7200,2,away,grass,2015
16838,Duke Johnson,CLE,3,OAK,4,3,0.8,0,7,6,32,0,0,0,9.5,3000,22,away,grass,2015
16847,David Johnson,ARI,3,SF,7,25,3.6,0,3,3,16,0,0,0,7.1,3000,25,away,grass,2015
16855,Ty Montgomery,GB,3,KC,0,0,0.0,0,2,2,14,1,0,0,9.4,3000,7,away,grass,2015
16856,Matt Jones,WAS,3,NYG,11,38,3.5,0,0,0,0,0,1,1,2.8,4000,31,away,turf,2015
16867,Jeremy Langford,CHI,3,SEA,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,1,away,turf,2015
16869,Jalston Fowler,TEN,3,IND,4,9,2.2,1,0,0,0,0,0,0,6.9,3000,28,away,turf,2015
16886,Javorius Allen,BAL,3,CIN,3,12,4.0,0,0,0,0,0,0,0,1.2,3000,9,away,turf,2015
16887,Mike Davis,SF,3,ARI,7,6,0.9,0,3,1,5,0,0,0,2.1,3000,4,away,grass,2015
16915,Karlos Williams,BUF,3,MIA,12,110,9.2,1,0,0,0,0,0,0,20.0,null,26,away,grass,2015
16928,Michael Burton,DET,3,DEN,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,2,away,grass,2015
16934,Cameron Artis-Payne,CAR,3,NO,3,6,2.0,0,0,0,0,0,0,0,0.6,3000,32,away,turf,2015
16955,Malcolm Johnson,CLE,3,OAK,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,22,away,grass,2015
16965,Josh Robinson,IND,3,TEN,2,8,4.0,0,0,0,0,0,0,0,0.8,3000,19,away,grass,2015
16966,Aaron Ripkowski,GB,3,KC,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,7,away,grass,2015
16989,Marcus Murphy,NO,3,CAR,0,0,0.0,0,0,0,0,0,0,0,6.0,3000,10,away,grass,2015
17023,Zach Zenner,DET,3,DEN,0,0,0.0,0,0,0,0,0,0,0,0.0,3300,2,away,grass,2015
17030,Tyler Varga,IND,3,TEN,0,0,0.0,0,1,0,0,0,0,0,0.0,3000,19,away,grass,2015
17050,Thomas Rawls,SEA,3,CHI,16,104,6.5,0,1,0,0,0,0,0,13.4,7300,15,away,grass,2015
17089,Terron Ward,ATL,3,DAL,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,8,away,turf,2015
17197,Corey Grant,JAX,3,NE,2,6,3.0,0,2,1,8,0,0,0,2.4,4500,13,away,turf,2015
17234,Alonzo Harris,GB,3,KC,2,17,8.5,0,0,0,0,0,0,0,1.7,3400,7,away,grass,2015
17254,Jarryd Hayne,SF,3,ARI,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,4,away,grass,2015
733,Jerome Felton,BUF,4,NYG,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,31,away,turf,2015
1589,John Kuhn,GB,4,SF,1,1,1.0,1,1,1,8,0,0,0,7.9,4600,25,away,grass,2015
2699,Matt Forte,CHI,4,OAK,25,91,3.6,0,4,4,64,0,1,1,18.5,3600,22,away,grass,2015
3382,Marcel Reece,OAK,4,CHI,0,0,0.0,0,2,2,16,0,0,0,3.6,3000,15,away,grass,2015
4640,Reggie Bush,SF,4,GB,1,0,0.0,0,3,1,6,0,0,0,1.6,3000,5,away,grass,2015
4738,Mike Tolbert,CAR,4,TB,3,7,2.3,0,0,0,0,0,0,0,0.7,3000,21,away,grass,2015
4807,Adrian Peterson,MIN,4,DEN,16,81,5.1,1,6,4,13,0,0,0,19.4,3000,2,away,grass,2015
5451,Jonathan Stewart,CAR,4,TB,10,50,5.0,0,0,0,0,0,1,0,5.0,3200,21,away,grass,2015
5701,Fred Jackson,SEA,4,DET,3,21,7.0,0,4,2,33,0,0,0,7.4,3000,20,away,turf,2015
5820,Frank Gore,IND,4,JAX,17,53,3.1,0,7,5,34,0,1,1,12.7,3000,29,away,grass,2015
6198,Darren Sproles,PHI,4,WAS,4,17,4.2,0,3,0,0,0,0,0,1.7,4600,27,away,grass,2015
6828,Chris Johnson,ARI,4,LAR,16,83,5.2,0,3,3,11,0,0,0,12.4,3400,16,away,grass,2015
7580,DeAngelo Williams,PIT,4,BAL,2,5,2.5,0,0,0,0,0,0,0,0.5,4300,17,away,grass,2015
7969,Jamaal Charles,KC,4,CIN,11,75,6.8,0,6,6,70,0,0,0,20.5,5400,9,away,turf,2015
8066,Darren McFadden,DAL,4,NO,10,31,3.1,0,0,0,0,0,0,0,3.1,null,32,away,turf,2015
8649,Rashad Jennings,NYG,4,BUF,9,38,4.2,0,2,2,54,1,0,0,17.2,4700,18,away,turf,2015
9369,Justin Forsett,BAL,4,PIT,27,150,5.6,0,1,0,0,0,0,0,18.0,5000,23,away,grass,2015
10949,CJ Spiller,NO,4,DAL,2,10,5.0,0,5,5,99,1,0,0,21.9,4400,8,away,turf,2015
11256,Ryan Mathews,PHI,4,WAS,5,20,4.0,0,1,0,0,0,1,1,1.0,4500,27,away,grass,2015
11413,Toby Gerhart,JAX,4,IND,1,-2,-2.0,0,0,0,0,0,0,0,-0.2,4500,28,away,turf,2015
11737,Cedric Peerman,CIN,4,KC,0,0,0.0,0,0,0,0,0,0,0,0.0,3400,7,away,grass,2015
11792,Arian Foster,HOU,4,ATL,8,10,1.2,0,5,3,25,0,1,1,5.5,4000,12,away,turf,2015
11969,Darrel Young,WAS,4,PHI,1,0,0.0,0,0,0,0,0,0,0,0.0,3000,30,away,grass,2015
12239,Chris Ivory,NYJ,4,MIA,29,166,5.7,1,2,0,0,0,0,0,25.6,4000,26,away,grass,2015
12285,Anthony Dixon,BUF,4,NYG,0,0,0.0,0,3,2,20,0,0,0,4.0,3000,31,away,turf,2015
12317,Danny Woodhead,LAC,4,CLE,8,54,6.8,0,4,4,84,0,0,0,17.8,3000,24,away,grass,2015
12506,James Starks,GB,4,SF,9,28,3.1,0,2,2,11,0,0,0,5.9,3100,25,away,grass,2015
12649,Will Tukuafu,SEA,4,DET,0,0,0.0,0,0,0,0,0,0,0,0.0,3200,20,away,turf,2015
12780,Shane Vereen,NYG,4,BUF,5,21,4.2,0,0,0,0,0,0,0,2.1,3200,18,away,turf,2015
12787,Nick Bellore,SF,4,GB,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,5,away,grass,2015
12800,Bilal Powell,NYJ,4,MIA,0,0,0.0,0,1,1,12,0,0,0,2.2,3000,26,away,grass,2015
13102,Jordan Todman,PIT,4,BAL,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,17,away,grass,2015
13124,DeMarco Murray,PHI,4,WAS,8,36,4.5,0,2,2,12,0,0,0,6.8,3000,27,away,grass,2015
13158,Shaun Draughn,CLE,4,LAC,1,6,6.0,0,1,1,-1,0,0,0,1.5,3000,14,away,grass,2015
13163,Roy Helu,OAK,4,CHI,5,22,4.4,0,2,2,13,1,0,0,11.5,3000,15,away,grass,2015
13255,Matt Asiata,MIN,4,DEN,1,3,3.0,0,0,0,0,0,0,0,0.3,3000,2,away,grass,2015
13299,Jacquizz Rodgers,CHI,4,OAK,2,3,1.5,0,1,0,0,0,0,0,0.3,3000,22,away,grass,2015
13337,Mark Ingram,NO,4,DAL,17,77,4.5,0,7,6,51,0,0,0,18.8,null,8,away,turf,2015
13418,Anthony Sherman,KC,4,CIN,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,9,away,turf,2015
13446,Bruce Miller,SF,4,GB,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,5,away,grass,2015
13527,Tyler Clutts,DAL,4,NO,0,0,0.0,0,1,1,4,0,0,0,1.4,3000,32,away,turf,2015
13653,Richie Brockel,CAR,4,TB,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,21,away,grass,2015
13735,Chris Polk,HOU,4,ATL,3,27,9.0,1,4,3,23,0,0,0,14.0,3000,12,away,turf,2015
13791,Lamar Miller,MIA,4,NYJ,7,26,3.7,0,2,1,10,0,0,0,4.6,3000,6,away,turf,2015
13800,Marcus Thigpen,BUF,4,NYG,0,0,0.0,0,0,0,0,0,1,0,0.0,3000,31,away,turf,2015
13852,Bobby Rainey,TB,4,CAR,0,0,0.0,0,0,0,0,0,0,0,0.0,null,10,away,grass,2015
14046,Ronnie Hillman,DEN,4,MIN,11,103,9.4,1,1,1,5,0,0,0,20.8,7100,11,away,turf,2015
14269,Alfred Morris,WAS,4,PHI,17,62,3.6,0,3,2,3,0,0,0,8.5,3000,30,away,grass,2015
14385,Doug Martin,TB,4,CAR,20,106,5.3,1,5,5,37,0,0,0,28.3,3800,10,away,grass,2015
14538,Jorvorskie Lane,TB,4,CAR,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,10,away,grass,2015
14620,Will Johnson,PIT,4,BAL,0,0,0.0,0,0,0,0,0,0,0,0.0,7800,17,away,grass,2015
14687,Bernard Pierce,JAX,4,IND,0,0,0.0,0,0,0,0,0,0,0,0.0,4700,28,away,turf,2015
14731,Lance Dunbar,DAL,4,NO,3,54,18.0,0,0,0,0,0,0,0,5.4,3000,32,away,turf,2015
14786,Patrick DiMarco,ATL,4,HOU,0,0,0.0,0,1,0,0,0,0,0,0.0,4700,3,away,turf,2015
14789,Jamize Olawale,OAK,4,CHI,1,-1,-1.0,0,0,0,0,0,0,0,-0.1,4500,15,away,grass,2015
14891,Tommy Bohanon,NYJ,4,MIA,0,0,0.0,0,0,0,0,0,0,0,0.0,4500,26,away,grass,2015
14901,Kyle Juszczyk,BAL,4,PIT,0,0,0.0,0,1,1,3,0,0,0,1.3,4600,23,away,grass,2015
14916,Giovani Bernard,CIN,4,KC,13,62,4.8,1,0,0,0,0,0,0,12.2,7600,7,away,grass,2015
14917,Rex Burkhead,CIN,4,KC,0,0,0.0,0,1,1,27,0,0,0,3.7,3600,7,away,grass,2015
14967,Le'Veon Bell,PIT,4,BAL,22,129,5.9,1,7,7,21,0,0,0,31.0,3000,17,away,grass,2015
15020,CJ Anderson,DEN,4,MIN,11,43,3.9,0,1,1,27,0,0,0,8.0,4200,11,away,turf,2015
15045,Knile Davis,KC,4,CIN,0,0,0.0,0,0,0,0,0,0,0,0.0,6000,9,away,turf,2015
15071,Latavius Murray,OAK,4,CHI,15,49,3.3,0,5,3,12,0,0,0,9.1,3900,15,away,grass,2015
15085,Joseph Randle,DAL,4,NO,11,26,2.4,1,0,0,0,0,0,0,8.6,3800,32,away,turf,2015
15102,Chris Thompson,WAS,4,PHI,6,53,8.8,0,3,2,24,0,0,0,9.7,3000,30,away,grass,2015
15126,Theo Riddick,DET,4,SEA,1,5,5.0,0,5,5,31,0,0,0,8.6,null,1,away,turf,2015
15138,Eddie Lacy,GB,4,SF,18,90,5.0,0,3,1,3,0,0,0,10.3,3000,25,away,grass,2015
15185,Kenjon Barner,PHI,4,WAS,0,0,0.0,0,0,0,0,0,0,0,0.0,7000,27,away,grass,2015
15191,Austin Johnson,NO,4,DAL,0,0,0.0,0,0,0,0,0,0,0,0.0,5600,8,away,turf,2015
15207,Benjamin Cunningham,LAR,4,ARI,2,0,0.0,0,2,2,4,0,0,0,2.4,3000,4,away,grass,2015
