,Name,Week,tar_ma,rec_ma,yds_ma,td_ma,fum_ma,def_rk_ma,year
0,AJ Derby,1,0.0,0.0,0.0,0.0,0.0,0.0,2017
1,AJ Derby,2,0.0,0.0,0.0,0.0,0.0,0.0,4035
2,AJ Derby,3,0.0,0.0,0.0,0.0,0.0,0.0,4035
3,AJ Derby,4,0.0,0.0,0.0,0.0,0.0,0.0,2017
4,AJ Derby,6,3.0,2.0,28.5,0.25,0.0,20.0,2017
5,AJ Derby,7,3.2,1.8,24.8,0.2,0.0,22.2,2017
6,AJ Derby,8,3.8333333333333335,2.5,31.666666666666668,0.16666666666666666,0.16666666666666666,19.833333333333332,2017
7,AJ Derby,9,3.857142857142857,2.4285714285714284,30.142857142857142,0.2857142857142857,0.14285714285714285,18.0,4033
8,AJ Derby,10,3.75,2.25,27.75,0.25,0.125,17.5,4033
9,AJ Derby,12,0.0,0.0,0.0,0.0,0.0,0.0,2016
10,AJ Derby,13,0.0,0.0,0.0,0.0,0.0,0.0,2016
11,AJ Derby,14,2.25,1.75,17.0,0.0,0.0,14.5,2016
12,AJ Derby,15,2.8,2.4,25.0,0.0,0.2,14.6,2016
13,AJ Derby,16,3.4444444444444446,2.111111111111111,24.88888888888889,0.2222222222222222,0.1111111111111111,16.666666666666668,2017
14,AJ Derby,17,3.6,2.0,23.5,0.2,0.1,15.7,2017
15,Adam Shaheen,3,0.0,0.0,0.0,0.0,0.0,0.0,2017
16,Adam Shaheen,8,0.0,0.0,0.0,0.0,0.0,0.0,2017
17,Adam Shaheen,10,0.0,0.0,0.0,0.0,0.0,0.0,2017
18,Adam Shaheen,11,0.0,0.0,0.0,0.0,0.0,0.0,2017
19,Adam Shaheen,12,2.0,1.75,20.5,0.5,0.0,6.75,2017
20,Adam Shaheen,14,1.8,1.6,16.6,0.4,0.0,8.2,2017
21,Alex Ellis,14,0.0,0.0,0.0,0.0,0.0,0.0,2016
22,Alex Ellis,15,0.0,0.0,0.0,0.0,0.0,0.0,2016
23,Alex Ellis,16,0.0,0.0,0.0,0.0,0.0,0.0,2016
24,Alex Smith,16,0.0,0.0,0.0,0.0,0.0,0.0,2015
25,Alex Smith,17,0.0,0.0,0.0,0.0,0.0,0.0,2015
26,Andrew Quarless,3,0.0,0.0,0.0,0.0,0.0,0.0,2015
27,Andrew Quarless,16,0.0,0.0,0.0,0.0,0.0,0.0,2015
28,Andrew Quarless,17,0.0,0.0,0.0,0.0,0.0,0.0,2015
29,Anthony Fasano,1,0.0,0.0,0.0,0.0,0.0,0.0,2015
30,Anthony Fasano,2,0.0,0.0,0.0,0.0,0.0,0.0,4031
31,Anthony Fasano,3,0.0,0.0,0.0,0.0,0.0,0.0,2015
32,Anthony Fasano,4,0.0,0.0,0.0,0.0,0.0,0.0,2016
33,Anthony Fasano,5,0.0,0.0,0.0,0.0,0.0,0.0,6048
34,Anthony Fasano,6,2.75,1.75,32.0,0.25,0.0,14.5,4031
35,Anthony Fasano,7,4.3,2.55,32.3,0.45,0.0,34.5,6048
36,Anthony Fasano,8,3.0,2.0,25.0,0.16666666666666666,0.0,15.666666666666666,4032
37,Anthony Fasano,9,4.314285714285715,2.6571428571428575,29.914285714285715,0.34285714285714286,0.0,36.65714285714286,6048
38,Anthony Fasano,10,4.25,2.8333333333333335,31.5,0.41666666666666663,0.0,37.16666666666667,4031
39,Anthony Fasano,11,2.888888888888889,1.8888888888888888,23.444444444444443,0.2222222222222222,0.0,16.444444444444443,2015
40,Anthony Fasano,12,4.228571428571429,2.757142857142857,30.214285714285715,0.4857142857142857,0.0,37.885714285714286,4031
41,Anthony Fasano,13,2.25,1.75,11.25,0.25,0.0,22.75,2017
42,Anthony Fasano,14,6.102272727272727,4.25909090909091,44.00454545454545,0.6318181818181818,0.0,61.60227272727273,6048
43,Anthony Fasano,15,4.416666666666667,3.25,35.75,0.3333333333333333,0.0,39.083333333333336,4032
44,Anthony Fasano,16,4.136752136752137,2.623931623931624,28.504273504273506,0.37606837606837606,0.0,35.35042735042735,4031
45,Anthony Fasano,17,1.8571428571428572,1.5714285714285714,15.142857142857142,0.14285714285714285,0.0,22.142857142857142,2017
46,Antonio Gates,1,0.0,0.0,0.0,0.0,0.0,0.0,6051
47,Antonio Gates,2,0.0,0.0,0.0,0.0,0.0,0.0,6051
48,Antonio Gates,3,0.0,0.0,0.0,0.0,0.0,0.0,4035
49,Antonio Gates,4,0.0,0.0,0.0,0.0,0.0,0.0,4035
50,Antonio Gates,5,4.25,2.25,19.0,0.25,0.0,20.5,6048
51,Antonio Gates,6,4.0,2.2,19.8,0.2,0.0,22.6,6048
52,Antonio Gates,7,8.5,5.0,39.41666666666667,0.6666666666666666,0.25,39.16666666666667,4033
53,Antonio Gates,8,9.142857142857142,5.257142857142857,40.8,0.5428571428571429,0.2,42.0,6048
54,Antonio Gates,9,6.5,3.5,25.333333333333332,0.5,0.16666666666666666,18.166666666666668,4031
55,Antonio Gates,10,9.857142857142858,5.589285714285714,50.42857142857143,0.6964285714285714,0.14285714285714285,39.964285714285715,4033
56,Antonio Gates,11,13.63888888888889,8.777777777777779,94.33333333333333,0.6111111111111112,0.0,35.0,4032
57,Antonio Gates,12,12.0,7.4,78.3,0.5,0.0,33.0,4032
58,Antonio Gates,13,18.518939393939394,10.704545454545455,111.4469696969697,1.3825757575757573,0.125,54.3219696969697,6048
59,Antonio Gates,14,18.325396825396822,10.932539682539682,111.39285714285715,1.2103174603174602,0.1111111111111111,55.19444444444444,6048
60,Antonio Gates,15,18.317307692307693,10.986538461538462,114.69423076923077,1.0769230769230769,0.1,55.01346153846154,6048
61,Antonio Gates,16,17.926406926406926,10.731601731601732,114.77272727272728,1.0418470418470418,0.09090909090909091,53.640692640692635,6048
62,Antonio Gates,17,18.15,11.033333333333335,118.68333333333334,1.1,0.08333333333333333,56.36666666666666,6048
63,Antony Auclair,4,0.0,0.0,0.0,0.0,0.0,0.0,2018
64,Antony Auclair,13,0.0,0.0,0.0,0.0,0.0,0.0,2017
65,Antony Auclair,15,0.0,0.0,0.0,0.0,0.0,0.0,2017
66,Asante Cleveland,12,0.0,0.0,0.0,0.0,0.0,0.0,2015
67,Austin Hooper,1,0.0,0.0,0.0,0.0,0.0,0.0,6051
68,Austin Hooper,2,0.0,0.0,0.0,0.0,0.0,0.0,6051
69,Austin Hooper,3,0.0,0.0,0.0,0.0,0.0,0.0,4035
70,Austin Hooper,4,0.0,0.0,0.0,0.0,0.0,0.0,6051
71,Austin Hooper,5,0.0,0.0,0.0,0.0,0.0,0.0,2016
72,Austin Hooper,6,3.25,2.5,48.5,0.25,0.0,14.5,2017
73,Austin Hooper,7,4.4,3.4,48.4,0.2,0.0,18.0,2017
74,Austin Hooper,8,5.333333333333334,4.5,79.83333333333334,0.41666666666666663,0.0,37.91666666666667,4033
75,Austin Hooper,9,6.342857142857143,5.342857142857143,81.14285714285714,0.4857142857142857,0.0,38.628571428571426,4033
76,Austin Hooper,10,7.208333333333334,5.458333333333334,81.54166666666666,0.5833333333333333,0.0,36.0,4033
77,Austin Hooper,11,4.555555555555555,3.4444444444444446,42.22222222222222,0.3333333333333333,0.0,16.555555555555557,2017
78,Austin Hooper,12,7.157142857142857,5.442857142857143,73.47142857142856,0.5857142857142856,0.0,33.22857142857143,4033
79,Austin Hooper,13,7.113636363636363,5.397727272727273,70.0340909090909,0.5227272727272727,0.0,30.011363636363637,4033
80,Austin Hooper,14,6.888888888888888,5.138888888888889,65.05555555555556,0.4722222222222222,0.0,27.72222222222222,4033
81,Austin Hooper,15,6.907692307692308,4.953846153846154,61.661538461538456,0.4307692307692308,0.0,26.115384615384613,4033
82,Austin Hooper,16,4.142857142857143,3.0714285714285716,33.785714285714285,0.21428571428571427,0.0,11.928571428571429,2017
83,Austin Hooper,17,4.133333333333334,3.066666666666667,32.733333333333334,0.2,0.0,11.266666666666667,2017
84,Austin Seferian-Jenkins,1,0.0,0.0,0.0,0.0,0.0,0.0,6049
85,Austin Seferian-Jenkins,2,0.0,0.0,0.0,0.0,0.0,0.0,6049
86,Austin Seferian-Jenkins,3,0.0,0.0,0.0,0.0,0.0,0.0,4035
87,Austin Seferian-Jenkins,4,0.0,0.0,0.0,0.0,0.0,0.0,4035
88,Austin Seferian-Jenkins,5,0.0,0.0,0.0,0.0,0.0,0.0,4033
89,Austin Seferian-Jenkins,6,0.0,0.0,0.0,0.0,0.0,0.0,2017
90,Austin Seferian-Jenkins,7,7.25,5.75,38.0,0.5,0.25,20.75,2017
91,Austin Seferian-Jenkins,8,6.8,5.2,34.6,0.6,0.2,23.0,2017
92,Austin Seferian-Jenkins,9,6.5,5.166666666666667,33.5,0.5,0.16666666666666666,21.333333333333332,4033
93,Austin Seferian-Jenkins,10,5.857142857142857,4.714285714285714,31.571428571428573,0.42857142857142855,0.14285714285714285,21.857142857142858,2017
94,Austin Seferian-Jenkins,12,7.75,6.125,51.25,0.625,0.125,36.75,4033
95,Austin Seferian-Jenkins,13,7.933333333333334,5.7555555555555555,49.0,0.5333333333333333,0.1111111111111111,33.4,6048
96,Austin Seferian-Jenkins,14,8.166666666666666,5.633333333333333,48.7,0.4666666666666667,0.1,33.56666666666666,6048
97,Austin Seferian-Jenkins,15,13.603896103896105,8.821428571428571,98.7564935064935,0.9155844155844155,0.09090909090909091,64.10714285714286,6048
98,Austin Seferian-Jenkins,16,13.35,8.533333333333333,91.125,0.975,0.08333333333333333,63.141666666666666,6048
99,Austin Seferian-Jenkins,17,5.333333333333333,3.0,48.333333333333336,0.6666666666666666,0.0,26.0,2015
100,Austin Traylor,11,0.0,0.0,0.0,0.0,0.0,0.0,2017
101,Austin Traylor,12,0.0,0.0,0.0,0.0,0.0,0.0,2017
102,Austin Traylor,13,0.0,0.0,0.0,0.0,0.0,0.0,2017
103,Austin Traylor,16,0.0,0.0,0.0,0.0,0.0,0.0,2017
104,Ben Braunecker,8,0.0,0.0,0.0,0.0,0.0,0.0,2016
105,Ben Braunecker,12,0.0,0.0,0.0,0.0,0.0,0.0,2016
106,Ben Braunecker,16,0.0,0.0,0.0,0.0,0.0,0.0,2016
107,Ben Koyack,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
108,Ben Koyack,6,0.0,0.0,0.0,0.0,0.0,0.0,2017
109,Ben Koyack,7,0.0,0.0,0.0,0.0,0.0,0.0,2017
110,Ben Koyack,8,0.0,0.0,0.0,0.0,0.0,0.0,2016
111,Ben Koyack,10,0.0,0.0,0.0,0.0,0.0,0.0,4033
112,Ben Koyack,11,0.0,0.0,0.0,0.0,0.0,0.0,2016
113,Ben Koyack,12,0.0,0.0,0.0,0.0,0.0,0.0,2016
114,Ben Koyack,13,2.75,2.5,24.75,0.0,0.0,12.75,2016
115,Ben Koyack,14,2.8,2.2,20.6,0.0,0.0,14.0,2016
116,Ben Koyack,15,3.6666666666666665,2.6666666666666665,27.333333333333332,0.0,0.0,29.75,4033
117,Ben Koyack,16,3.5714285714285716,2.6,23.314285714285717,0.0,0.0,30.4,4033
118,Ben Koyack,17,2.5,2.0,17.0,0.0,0.0,12.375,2016
119,Benjamin Watson,1,0.0,0.0,0.0,0.0,0.0,0.0,6050
120,Benjamin Watson,2,0.0,0.0,0.0,0.0,0.0,0.0,6050
121,Benjamin Watson,3,0.0,0.0,0.0,0.0,0.0,0.0,6050
122,Benjamin Watson,4,0.0,0.0,0.0,0.0,0.0,0.0,6050
123,Benjamin Watson,5,8.5,7.0,62.25,0.25,0.25,30.5,4032
124,Benjamin Watson,6,8.600000000000001,6.6,57.400000000000006,0.4,0.2,31.8,4032
125,Benjamin Watson,7,10.5,8.166666666666668,73.66666666666667,0.5,0.16666666666666666,33.333333333333336,4032
126,Benjamin Watson,8,10.428571428571429,8.285714285714286,77.0,0.42857142857142855,0.14285714285714285,32.0,4032
127,Benjamin Watson,9,10.875,8.625,86.5,0.625,0.125,35.875,4032
128,Benjamin Watson,10,5.888888888888889,4.777777777777778,59.111111111111114,0.3333333333333333,0.1111111111111111,19.11111111111111,2015
129,Benjamin Watson,11,5.444444444444445,4.222222222222222,29.0,0.2222222222222222,0.0,17.555555555555557,2017
130,Benjamin Watson,12,10.8,8.5,84.5,0.5,0.1,35.1,4032
131,Benjamin Watson,13,10.90909090909091,8.363636363636363,84.27272727272727,0.45454545454545453,0.09090909090909091,35.27272727272727,4032
132,Benjamin Watson,14,11.083333333333332,8.25,82.41666666666667,0.5833333333333333,0.08333333333333333,34.66666666666667,4032
133,Benjamin Watson,15,11.153846153846153,8.153846153846153,81.46153846153845,0.5384615384615385,0.07692307692307693,33.92307692307692,4032
134,Benjamin Watson,16,11.5,8.285714285714285,84.42857142857143,0.6428571428571428,0.07142857142857142,35.57142857142857,4032
135,Benjamin Watson,17,11.266666666666666,8.133333333333333,81.80000000000001,0.6,0.06666666666666667,36.266666666666666,4032
136,Blake Bell,2,0.0,0.0,0.0,0.0,0.0,0.0,6048
137,Blake Bell,3,0.0,0.0,0.0,0.0,0.0,0.0,4031
138,Blake Bell,4,0.0,0.0,0.0,0.0,0.0,0.0,2017
139,Blake Bell,5,0.0,0.0,0.0,0.0,0.0,0.0,4031
140,Blake Bell,12,0.0,0.0,0.0,0.0,0.0,0.0,4031
141,Blake Bell,13,2.0,1.5,21.0,0.0,0.0,24.0,2015
142,Blake Bell,14,3.7,1.9,20.3,0.0,0.0,36.3,6048
143,Blake Bell,15,3.9333333333333336,2.2666666666666666,31.0,0.0,0.0,35.16666666666667,4031
144,Blake Bell,16,3.142857142857143,2.0,25.857142857142858,0.0,0.0,18.857142857142858,2015
145,Blake Bell,17,2.875,1.75,22.625,0.0,0.0,19.875,2015
146,Blake Jarwin,1,0.0,0.0,0.0,0.0,0.0,0.0,2018
147,Blake Jarwin,3,0.0,0.0,0.0,0.0,0.0,0.0,2018
148,Braedon Bowman,4,0.0,0.0,0.0,0.0,0.0,0.0,2016
149,Brandon Bostick,2,0.0,0.0,0.0,0.0,0.0,0.0,2016
150,Brandon Bostick,5,0.0,0.0,0.0,0.0,0.0,0.0,2016
151,Brandon Bostick,7,0.0,0.0,0.0,0.0,0.0,0.0,2016
152,Brandon Bostick,8,0.0,0.0,0.0,0.0,0.0,0.0,2016
153,Brandon Bostick,12,1.0,0.5,3.25,0.0,0.0,16.0,2016
154,Brandon Bostick,13,1.2,0.8,5.4,0.0,0.0,14.4,2016
155,Brandon Bostick,14,1.1666666666666667,0.8333333333333334,6.5,0.0,0.0,15.833333333333334,2016
156,Brandon Bostick,16,1.2857142857142858,1.0,8.0,0.0,0.0,16.142857142857142,2016
157,Brandon Bostick,17,1.25,0.875,7.0,0.0,0.0,15.125,2016
158,Brandon Myers,1,0.0,0.0,0.0,0.0,0.0,0.0,2016
159,Brandon Myers,3,0.0,0.0,0.0,0.0,0.0,0.0,4031
160,Brandon Myers,4,0.0,0.0,0.0,0.0,0.0,0.0,2015
161,Brandon Myers,5,0.0,0.0,0.0,0.0,0.0,0.0,4031
162,Brandon Myers,7,0.0,0.0,0.0,0.0,0.0,0.0,2015
163,Brandon Myers,8,2.5,1.5,15.0,0.0,0.0,16.5,2015
164,Brandon Myers,10,2.6,1.8,18.4,0.0,0.0,19.0,4031
165,Brandon Myers,13,1.5,1.0,7.25,0.25,0.0,17.5,2016
166,Brandon Myers,14,1.4,0.8,5.8,0.2,0.0,16.4,2016
167,Brandon Myers,16,1.3333333333333333,0.8333333333333334,6.333333333333333,0.16666666666666666,0.0,15.833333333333334,2016
168,Brandon Pettigrew,1,0.0,0.0,0.0,0.0,0.0,0.0,2015
169,Brandon Pettigrew,5,0.0,0.0,0.0,0.0,0.0,0.0,2015
170,Brandon Pettigrew,8,0.0,0.0,0.0,0.0,0.0,0.0,2015
171,Brandon Pettigrew,10,0.0,0.0,0.0,0.0,0.0,0.0,2015
172,Brandon Pettigrew,11,2.75,1.0,7.75,0.25,0.0,13.5,2015
173,Brandon Pettigrew,12,2.4,1.0,7.8,0.2,0.0,16.8,2015
174,Brandon Pettigrew,14,2.3333333333333335,1.0,10.0,0.16666666666666666,0.0,15.833333333333334,2015
175,Brandon Williams,2,0.0,0.0,0.0,0.0,0.0,0.0,2017
176,Brandon Williams,3,0.0,0.0,0.0,0.0,0.0,0.0,2017
177,Brandon Williams,4,0.0,0.0,0.0,0.0,0.0,0.0,2017
178,Brandon Williams,5,0.0,0.0,0.0,0.0,0.0,0.0,2017
179,Brandon Williams,7,1.75,1.5,19.0,0.0,0.0,17.75,2017
180,Brandon Williams,9,1.8,1.4,16.4,0.0,0.0,16.4,4033
181,Brandon Williams,13,1.8333333333333333,1.5,17.0,0.0,0.0,18.166666666666668,2017
182,Brandon Williams,14,1.8571428571428572,1.5714285714285714,16.142857142857142,0.0,0.0,17.142857142857142,2017
183,Brandon Williams,15,2.0,1.625,15.125,0.0,0.0,18.125,2017
184,Brandon Williams,17,0.0,0.0,0.0,0.0,0.0,0.0,2016
185,Brent Celek,1,0.0,0.0,0.0,0.0,0.0,0.0,6048
186,Brent Celek,2,0.0,0.0,0.0,0.0,0.0,0.0,2016
187,Brent Celek,3,0.0,0.0,0.0,0.0,0.0,0.0,2016
188,Brent Celek,4,0.0,0.0,0.0,0.0,0.0,0.0,4032
189,Brent Celek,5,0.0,0.0,0.0,0.0,0.0,0.0,4032
190,Brent Celek,7,0.0,0.0,0.0,0.0,0.0,0.0,6048
191,Brent Celek,8,1.5,0.75,4.75,0.0,0.0,20.25,2017
192,Brent Celek,9,1.6,0.8,6.6,0.0,0.0,19.2,2017
193,Brent Celek,10,4.25,3.0,37.5,0.5,0.0,39.25,4031
194,Brent Celek,11,6.4,4.566666666666667,70.6,0.4,0.0,58.83333333333333,6048
195,Brent Celek,12,5.833333333333334,4.142857142857142,61.61904761904762,0.3333333333333333,0.0,40.35714285714286,4032
196,Brent Celek,13,3.857142857142857,2.857142857142857,42.0,0.42857142857142855,0.0,20.571428571428573,2015
197,Brent Celek,14,7.041666666666667,4.791666666666667,69.08333333333333,0.375,0.0,54.70833333333333,6048
198,Brent Celek,15,5.190476190476191,3.7301587301587302,50.84126984126984,0.3333333333333333,0.0,35.58730158730158,4031
199,Brent Celek,16,6.95,4.65,60.74166666666667,0.4111111111111111,0.0,54.60277777777778,6048
200,Brent Celek,17,6.888888888888889,4.717171717171717,60.64949494949495,0.3727272727272727,0.0,55.38989898989899,6048
201,Brian Leonhardt,14,0.0,0.0,0.0,0.0,0.0,0.0,2015
202,Brian Parker,10,0.0,0.0,0.0,0.0,0.0,0.0,2015
203,Brian Parker,16,0.0,0.0,0.0,0.0,0.0,0.0,2015
204,CJ Fiedorowicz,1,0.0,0.0,0.0,0.0,0.0,0.0,6048
205,CJ Fiedorowicz,2,0.0,0.0,0.0,0.0,0.0,0.0,4031
206,CJ Fiedorowicz,3,0.0,0.0,0.0,0.0,0.0,0.0,2016
207,CJ Fiedorowicz,4,0.0,0.0,0.0,0.0,0.0,0.0,4031
208,CJ Fiedorowicz,5,2.25,1.5,13.75,0.25,0.0,9.25,4031
209,CJ Fiedorowicz,6,4.9,3.5,39.7,0.45,0.25,26.1,4031
210,CJ Fiedorowicz,7,5.6,4.066666666666666,48.3,0.5333333333333333,0.2,30.633333333333333,4031
211,CJ Fiedorowicz,8,6.095238095238096,4.166666666666667,46.04761904761905,0.45238095238095233,0.16666666666666666,29.69047619047619,4031
212,CJ Fiedorowicz,10,6.464285714285714,4.535714285714286,47.589285714285715,0.5178571428571428,0.14285714285714285,32.48214285714286,6048
213,CJ Fiedorowicz,11,4.777777777777778,3.2222222222222223,33.888888888888886,0.3333333333333333,0.0,14.777777777777779,4033
214,CJ Fiedorowicz,12,7.05,4.875,53.575,0.425,0.125,33.45,6048
215,CJ Fiedorowicz,13,12.141414141414142,7.98989898989899,82.19444444444444,0.3838383838383838,0.1111111111111111,52.696969696969695,6048
216,CJ Fiedorowicz,14,5.666666666666667,3.75,39.416666666666664,0.25,0.0,15.833333333333334,2016
217,CJ Fiedorowicz,15,1.7,1.4,14.7,0.1,0.1,18.2,2015
218,CJ Fiedorowicz,16,7.5874125874125875,4.965034965034965,52.209790209790214,0.32167832167832167,0.09090909090909091,35.02097902097902,4031
219,CJ Fiedorowicz,17,7.607142857142857,4.964285714285714,51.82142857142857,0.2976190476190476,0.08333333333333333,36.44047619047619,4031
220,CJ Uzomah,1,0.0,0.0,0.0,0.0,0.0,0.0,4034
221,CJ Uzomah,2,0.0,0.0,0.0,0.0,0.0,0.0,4034
222,CJ Uzomah,3,0.0,0.0,0.0,0.0,0.0,0.0,4034
223,CJ Uzomah,4,0.0,0.0,0.0,0.0,0.0,0.0,6051
224,CJ Uzomah,5,5.5,2.75,36.0,0.0,0.0,20.75,4033
225,CJ Uzomah,6,5.4,3.2,37.4,0.0,0.0,23.0,2016
226,CJ Uzomah,7,0.0,0.0,0.0,0.0,0.0,0.0,2017
227,CJ Uzomah,9,0.0,0.0,0.0,0.0,0.0,0.0,2017
228,CJ Uzomah,13,1.5,0.75,9.75,0.0,0.0,17.5,4032
229,CJ Uzomah,14,1.4,0.8,12.0,0.0,0.0,14.8,2017
230,CJ Uzomah,15,1.3333333333333333,0.6666666666666666,10.0,0.0,0.0,14.333333333333334,2017
231,CJ Uzomah,16,6.5476190476190474,3.9761904761904763,44.166666666666664,0.0,0.0,32.92857142857143,4033
232,CJ Uzomah,17,6.625,4.267857142857142,42.19642857142857,0.125,0.0,30.875,4033
233,Cameron Brate,1,0.0,0.0,0.0,0.0,0.0,0.0,4034
234,Cameron Brate,2,0.0,0.0,0.0,0.0,0.0,0.0,4033
235,Cameron Brate,3,0.0,0.0,0.0,0.0,0.0,0.0,6051
236,Cameron Brate,4,0.0,0.0,0.0,0.0,0.0,0.0,8066
237,Cameron Brate,5,6.25,4.0,39.75,0.5,0.0,13.25,4033
238,Cameron Brate,6,5.5,3.75,51.25,0.75,0.0,13.5,2017
239,Cameron Brate,7,11.6,7.6,95.6,1.2000000000000002,0.0,30.4,6048
240,Cameron Brate,8,11.666666666666668,7.833333333333334,94.5,1.0,0.0,32.5,6048
241,Cameron Brate,9,11.428571428571429,7.714285714285714,93.28571428571428,1.0,0.0,32.142857142857146,6048
242,Cameron Brate,10,12.5,8.75,107.625,1.25,0.0,53.625,6048
243,Cameron Brate,11,12.511111111111113,8.755555555555555,105.57777777777778,1.2,0.0,49.355555555555554,6048
244,Cameron Brate,12,12.433333333333334,8.6,104.73333333333332,1.2333333333333334,0.0,48.766666666666666,6048
245,Cameron Brate,13,12.7012987012987,8.909090909090908,106.64935064935065,1.2467532467532467,0.0,48.2987012987013,6048
246,Cameron Brate,14,13.041666666666668,9.0,108.58333333333334,1.375,0.0,48.58333333333333,6048
247,Cameron Brate,15,12.752136752136753,8.846153846153847,105.63247863247864,1.2564102564102564,0.0,49.98290598290599,6048
248,Cameron Brate,16,13.2,9.1,108.12857142857143,1.2285714285714286,0.0,51.64285714285714,6048
249,Cameron Brate,17,7.345454545454546,5.0,62.2060606060606,0.6727272727272727,0.0,34.33939393939394,4032
250,Cethan Carter,5,0.0,0.0,0.0,0.0,0.0,0.0,2017
251,Charles Clay,1,0.0,0.0,0.0,0.0,0.0,0.0,8066
252,Charles Clay,2,0.0,0.0,0.0,0.0,0.0,0.0,8066
253,Charles Clay,3,0.0,0.0,0.0,0.0,0.0,0.0,8066
254,Charles Clay,4,0.0,0.0,0.0,0.0,0.0,0.0,8066
255,Charles Clay,5,18.25,12.75,149.0,1.0,0.0,44.25,6048
256,Charles Clay,6,11.2,7.800000000000001,89.8,0.4,0.0,27.6,4031
257,Charles Clay,7,12.666666666666668,8.833333333333334,93.83333333333334,0.3333333333333333,0.0,28.833333333333332,4031
258,Charles Clay,8,5.142857142857143,3.4285714285714284,38.285714285714285,0.0,0.0,13.0,2016
259,Charles Clay,9,12.392857142857142,8.107142857142858,84.25,0.2857142857142857,0.0,31.660714285714285,4031
260,Charles Clay,10,11.975,8.375,96.1,0.65,0.0,36.35,4032
261,Charles Clay,11,16.61111111111111,11.333333333333334,121.94444444444443,0.5555555555555556,0.0,43.38888888888889,6048
262,Charles Clay,12,16.3,11.071428571428571,115.37142857142858,0.4857142857142857,0.0,43.01428571428571,6048
263,Charles Clay,13,11.056818181818182,7.806818181818182,85.93181818181819,0.4318181818181818,0.0,27.56818181818182,4032
264,Charles Clay,14,16.098484848484848,10.994949494949495,114.61363636363636,0.4722222222222222,0.0,40.37878787878788,6048
265,Charles Clay,15,9.95,6.65,70.15,0.2833333333333333,0.0,27.633333333333333,4033
266,Charles Clay,16,10.475524475524477,7.083916083916083,75.93006993006993,0.3356643356643357,0.0,30.608391608391607,4033
267,Charles Clay,17,11.214285714285715,7.440476190476191,79.16666666666666,0.45238095238095233,0.0,30.857142857142858,4033
268,Chase Coffman,2,0.0,0.0,0.0,0.0,0.0,0.0,2015
269,Chase Coffman,17,0.0,0.0,0.0,0.0,0.0,0.0,2015
270,Chris Gragg,4,0.0,0.0,0.0,0.0,0.0,0.0,2015
271,Chris Gragg,6,0.0,0.0,0.0,0.0,0.0,0.0,2015
272,Chris Gragg,7,0.0,0.0,0.0,0.0,0.0,0.0,2015
273,Chris Gragg,11,0.0,0.0,0.0,0.0,0.0,0.0,2015
274,Chris Gragg,14,3.5,2.0,26.0,0.0,0.0,20.25,2015
275,Chris Gragg,15,3.2,1.8,23.0,0.0,0.0,18.4,2015
276,Chris Gragg,16,2.8333333333333335,1.6666666666666667,21.833333333333332,0.0,0.0,18.0,2015
277,Chris Herndon IV,2,0.0,0.0,0.0,0.0,0.0,0.0,2018
278,Chris Herndon IV,3,0.0,0.0,0.0,0.0,0.0,0.0,2018
279,Chris Herndon IV,4,0.0,0.0,0.0,0.0,0.0,0.0,2018
280,Chris Manhertz,7,0.0,0.0,0.0,0.0,0.0,0.0,2017
281,Chris Manhertz,13,0.0,0.0,0.0,0.0,0.0,0.0,2017
282,Chris Manhertz,14,0.0,0.0,0.0,0.0,0.0,0.0,2017
283,Chris Manhertz,16,0.0,0.0,0.0,0.0,0.0,0.0,2016
284,Clay Harbor,1,0.0,0.0,0.0,0.0,0.0,0.0,2015
285,Clay Harbor,3,0.0,0.0,0.0,0.0,0.0,0.0,2015
286,Clay Harbor,4,0.0,0.0,0.0,0.0,0.0,0.0,2015
287,Clay Harbor,6,0.0,0.0,0.0,0.0,0.0,0.0,2016
288,Clay Harbor,7,0.0,0.0,0.0,0.0,0.0,0.0,2016
289,Clay Harbor,11,0.0,0.0,0.0,0.0,0.0,0.0,2015
290,Clay Harbor,12,3.5,2.25,22.75,0.25,0.0,16.0,2015
291,Clay Harbor,14,3.2,2.0,20.6,0.2,0.0,16.4,2015
292,Clay Harbor,16,3.0,2.0,20.666666666666668,0.16666666666666666,0.0,17.5,2015
293,Clay Harbor,17,2.7142857142857144,1.8571428571428572,18.714285714285715,0.14285714285714285,0.0,19.571428571428573,2015
294,Clive Walford,1,0.0,0.0,0.0,0.0,0.0,0.0,4031
295,Clive Walford,2,0.0,0.0,0.0,0.0,0.0,0.0,6048
296,Clive Walford,3,0.0,0.0,0.0,0.0,0.0,0.0,4033
297,Clive Walford,4,0.0,0.0,0.0,0.0,0.0,0.0,4031
298,Clive Walford,5,0.0,0.0,0.0,0.0,0.0,0.0,2015
299,Clive Walford,6,4.75,3.25,31.25,0.25,0.0,16.0,2016
300,Clive Walford,7,5.7,3.75,39.5,0.2,0.0,27.05,6048
301,Clive Walford,8,5.433333333333334,3.6666666666666665,41.83333333333333,0.3666666666666667,0.0,28.366666666666667,4031
302,Clive Walford,9,5.690476190476191,3.8809523809523814,42.07142857142857,0.30952380952380953,0.0,26.476190476190474,4031
303,Clive Walford,10,2.2857142857142856,1.1428571428571428,13.428571428571429,0.2857142857142857,0.0,14.142857142857142,2015
