Name,Opponent,PlayerID,Team,Week,att,def_rk,fum,h/a_1,points,rec,rec_td,rec_yds,ru_att,ru_td,ru_yds,ru_yds/att,salary,surface_0,tar,td,yds,yds/att,year
Mike Gillislee,MIA,14872,BUF,16,,20,0,1.0,9.1,0,,,11.0,0.0,91.0,8.3,3900,0.0,0,0,0,,2016
Kyle Juszczyk,PIT,14901,BAL,16,,27,0,0.0,10.5,2,,,2.0,1.0,15.0,7.5,3900,1.0,3,0,10,,2016
Rex Burkhead,HOU,14917,CIN,16,,11,0,0.0,10.7,4,,,12.0,0.0,42.0,3.5,4000,0.0,4,0,25,,2016
Le'Veon Bell,BAL,14967,PIT,16,,13,0,1.0,31.7,3,,,20.0,1.0,122.0,6.1,3000,1.0,4,1,15,,2016
Kerwynn Williams,SEA,15010,ARI,16,,4,0,0.0,1.6,1,,,0.0,0.0,0.0,0.0,3000,0.0,1,0,6,,2016
Latavius Murray,IND,15071,OAK,16,,25,0,1.0,7.1,2,,,15.0,0.0,40.0,2.7,4300,1.0,2,0,11,,2016
Chris Thompson,CHI,15102,WAS,16,,5,0,0.0,16.7,1,,,3.0,1.0,20.0,6.7,3000,1.0,1,1,17,,2016
Andre Ellington,SEA,15224,ARI,16,,4,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,4000,0.0,0,0,0,,2016
Stepfan Taylor,SEA,15230,ARI,16,,4,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,0.0,0,0,0,,2016
Christine Michael,MIN,15256,GB,16,,8,0,1.0,1.5,1,,,4.0,0.0,4.0,1.0,5000,1.0,1,0,1,,2016
Spencer Ware,DEN,15261,KC,16,,18,0,1.0,10.2,2,,,13.0,0.0,62.0,4.8,3000,1.0,3,0,20,,2016
Chase Reynolds,SF,15596,LAR,16,,32,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,1.0,0,0,0,,2016
Fozzy Whittaker,ATL,15616,CAR,16,,29,0,1.0,5.4,1,,,3.0,0.0,30.0,10.0,0,1.0,1,0,14,,2016
Khiry Robinson,NE,15645,NYJ,16,,7,1,0.0,1.2,0,,,8.0,0.0,22.0,2.8,3000,0.0,0,0,0,,2016
Damien Williams,BUF,16031,MIA,16,,24,0,0.0,7.1,2,,,0.0,0.0,0.0,0.0,3200,0.0,3,0,51,,2016
James White,NYJ,16056,NE,16,,19,0,1.0,13.6,3,,,1.0,0.0,14.0,14.0,6400,0.0,4,1,32,,2016
Jeremy Hill,HOU,16112,CIN,16,,11,0,0.0,0.8,0,,,7.0,0.0,8.0,1.1,3000,0.0,0,0,0,,2016
Isaiah Crowell,LAC,16127,CLE,16,,28,0,1.0,21.8,4,,,16.0,2.0,54.0,3.4,0,1.0,5,0,4,,2016
Terrance West,PIT,16142,BAL,16,,27,0,0.0,8.5,3,,,10.0,0.0,27.0,2.7,0,1.0,3,0,28,,2016
Antonio Andrews,JAX,16163,TEN,16,,14,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,0,1.0,0,0,0,,2016
Alfred Blue,CIN,16189,HOU,16,,21,0,1.0,19.0,4,,,21.0,1.0,73.0,3.5,4800,0.0,4,0,17,,2016
Jay Prosch,CIN,16210,HOU,16,,21,0,1.0,0.5,0,,,1.0,0.0,5.0,5.0,4200,0.0,0,0,0,,2016
Juwan Thompson,KC,16287,DEN,16,,17,0,0.0,1.9,0,,,3.0,0.0,19.0,6.3,0,1.0,1,0,0,,2016
Charcandrick West,DEN,16307,KC,16,,18,0,1.0,4.8,1,,,14.0,0.0,35.0,2.5,5700,1.0,1,0,3,,2016
George Atkinson,LAC,16309,CLE,16,,28,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,7000,1.0,0,0,0,,2016
Keith Smith,DET,16378,DAL,16,,9,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3500,0.0,0,0,0,,2016
Jerick McKinnon,GB,16510,MIN,16,,10,0,0.0,13.5,5,,,11.0,0.0,50.0,4.5,0,1.0,6,0,35,,2016
Devonta Freeman,CAR,16524,ATL,16,,15,0,0.0,16.8,8,,,13.0,0.0,53.0,4.1,4700,1.0,8,0,35,,2016
Roosevelt Nix,BAL,16534,PIT,16,,13,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3600,1.0,0,0,0,,2016
Charles Sims,NO,16609,TB,16,,30,0,0.0,8.2,4,,,3.0,0.0,12.0,4.0,8900,0.0,4,0,30,,2016
Carlos Hyde,LAR,16668,SF,16,,16,1,0.0,14.2,3,,,13.0,0.0,38.0,2.9,4700,1.0,3,1,24,,2016
Fitzgerald Toussaint,BAL,16699,PIT,16,,13,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3400,1.0,0,0,0,,2016
Todd Gurley,SF,16771,LAR,16,,32,0,1.0,17.7,3,,,23.0,1.0,67.0,2.9,3800,1.0,3,0,20,,2016
TJ Yeldon,TEN,16797,JAX,16,,2,0,1.0,0.5,0,,,2.0,0.0,5.0,2.5,3000,1.0,0,0,0,,2016
Tevin Coleman,CAR,16834,ATL,16,,15,0,0.0,22.5,3,,,9.0,1.0,90.0,10.0,3000,1.0,3,0,45,,2016
Duke Johnson,LAC,16838,CLE,16,,28,0,1.0,6.9,2,,,7.0,0.0,28.0,4.0,3100,1.0,2,0,21,,2016
David Johnson,SEA,16847,ARI,16,,4,1,0.0,34.6,4,,,28.0,3.0,95.0,3.4,0,0.0,7,0,41,,2016
Ty Montgomery,MIN,16855,GB,16,,8,0,1.0,8.0,4,,,9.0,0.0,23.0,2.6,7600,1.0,5,0,17,,2016
Jeremy Langford,WAS,16867,CHI,16,,26,0,1.0,9.3,1,,,7.0,1.0,19.0,2.7,3000,1.0,2,0,4,,2016
Jalston Fowler,JAX,16869,TEN,16,,14,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,3800,1.0,0,0,0,,2016
Jay Ajayi,BUF,16909,MIA,16,,24,0,0.0,30.9,1,,,32.0,1.0,206.0,6.4,3000,0.0,1,0,3,,2016
Michael Burton,DAL,16928,DET,16,,3,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,0.0,0,0,0,,2016
Aaron Ripkowski,MIN,16966,GB,16,,8,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,5700,1.0,0,0,0,,2016
Terrence Magee,ARI,17016,SEA,16,,1,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,0.0,0,0,0,,2016
Zach Zenner,DAL,17023,DET,16,,3,0,0.0,23.2,2,,,12.0,2.0,67.0,5.6,3000,0.0,3,0,25,,2016
Thomas Rawls,ARI,17050,SEA,16,,1,0,1.0,0.8,0,,,8.0,0.0,8.0,1.0,3000,0.0,1,0,0,,2016
Malcolm Brown,SF,17053,LAR,16,,32,0,1.0,0.2,0,,,1.0,0.0,2.0,2.0,3500,1.0,0,0,0,,2016
Bronson Hill,TEN,17067,JAX,16,,2,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,1.0,0,0,0,,2016
Mack Brown,CHI,17102,WAS,16,,5,0,0.0,15.0,1,,,8.0,1.0,82.0,10.2,8500,1.0,1,0,-2,,2016
Corey Grant,TEN,17197,JAX,16,,2,0,1.0,4.2,1,,,9.0,0.0,27.0,3.0,5200,1.0,3,0,5,,2016
Akeem Hunt,CIN,17199,HOU,16,,21,0,1.0,5.4,2,,,1.0,0.0,6.0,6.0,3800,0.0,2,0,28,,2016
Ezekiel Elliott,DET,17923,DAL,16,,9,0,1.0,22.2,1,,,12.0,2.0,80.0,6.7,5600,0.0,1,0,12,,2016
Derrick Henry,JAX,17959,TEN,16,,14,0,0.0,5.5,2,,,4.0,0.0,13.0,3.2,3900,1.0,2,0,22,,2016
Kenneth Dixon,PIT,17969,BAL,16,,27,0,0.0,6.8,1,,,12.0,0.0,57.0,4.8,3000,1.0,3,0,1,,2016
Devontae Booker,KC,17970,DEN,16,,17,1,0.0,12.1,6,,,5.0,0.0,27.0,5.4,5300,1.0,10,0,44,,2016
Paul Perkins,PHI,17972,NYG,16,,12,0,0.0,8.7,1,,,15.0,0.0,68.0,4.5,4300,1.0,2,0,9,,2016
Kenyan Drake,BUF,18003,MIA,16,,24,0,0.0,11.6,0,,,4.0,1.0,56.0,14.0,3000,0.0,0,0,0,,2016
Tyler Ervin,CIN,18041,HOU,16,,21,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,0.0,0,0,0,,2016
Deandre Washington,IND,18061,OAK,16,,25,0,1.0,24.7,1,,,12.0,2.0,99.0,8.2,3000,1.0,1,0,18,,2016
Jordan Howard,WAS,18067,CHI,16,,26,0,1.0,16.8,1,,,18.0,0.0,119.0,6.6,3300,1.0,3,0,9,,2016
Jonathan Williams,MIA,18073,BUF,16,,20,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3500,0.0,0,0,0,,2016
Alex Collins,ARI,18088,SEA,16,,1,0,1.0,8.7,4,,,7.0,0.0,28.0,4.0,3000,0.0,4,0,19,,2016
Dan Vitale,LAC,18114,CLE,16,,28,0,1.0,2.5,1,,,0.0,0.0,0.0,0.0,3700,1.0,1,0,15,,2016
Derek Watt,CLE,18115,LAC,16,,31,0,0.0,2.6,1,,,0.0,0.0,0.0,0.0,3900,1.0,1,0,16,,2016
Dwayne Washington,DAL,18152,DET,16,,3,0,0.0,3.6,1,,,7.0,0.0,22.0,3.1,4300,0.0,2,0,4,,2016
Josh Ferguson,OAK,18217,IND,16,,23,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,1.0,0,0,0,,2016
Aaron Green,SF,18235,LAR,16,,32,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3300,1.0,0,0,0,,2016
Byron Marshall,NYG,18256,PHI,16,,6,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,1.0,0,0,0,,2016
Kenneth Farrow,CLE,18299,LAC,16,,31,0,0.0,9.7,4,,,9.0,0.0,28.0,3.1,3000,1.0,4,0,29,,2016
Brandon Wilds,NE,18349,NYJ,16,,7,0,0.0,1.4,0,,,4.0,0.0,14.0,3.5,4800,0.0,0,0,0,,2016
Peyton Barber,NO,18375,TB,16,,30,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,5900,0.0,0,0,0,,2016
Alan Cross,NO,18376,TB,16,,30,0,0.0,1.5,1,,,0.0,0.0,0.0,0.0,3000,0.0,1,0,5,,2016
Rob Kelley,CHI,18451,WAS,16,,5,0,0.0,10.2,2,,,19.0,0.0,76.0,4.0,3000,1.0,3,0,6,,2016
Joe Kerridge,MIN,18452,GB,16,,8,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,5000,1.0,0,0,0,,2016
Jalen Richard,IND,18690,OAK,16,,25,0,1.0,16.9,3,,,6.0,0.0,66.0,11.0,5200,1.0,3,1,13,,2016
Jerome Felton,NYJ,733,BUF,17,,19,0,0.0,0.0,0,,,1.0,0.0,0.0,0.0,4900,0.0,0,0,0,,2016
John Kuhn,ATL,1589,NO,17,,29,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,4400,0.0,0,0,0,,2016
Tim Hightower,ATL,2262,NO,17,,29,0,0.0,8.9,0,,,3.0,1.0,29.0,9.7,0,0.0,0,0,0,,2016
Marcel Reece,SF,3382,SEA,17,,32,0,0.0,4.5,2,,,1.0,0.0,0.0,0.0,5700,1.0,2,0,25,,2016
Reggie Bush,NYJ,4640,BUF,17,,19,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,0,0.0,0,0,0,,2016
Mike Tolbert,TB,4738,CAR,17,,22,0,0.0,2.4,0,,,3.0,0.0,24.0,8.0,3000,1.0,1,0,0,,2016
Jonathan Stewart,TB,5451,CAR,17,,22,0,0.0,14.2,1,,,20.0,1.0,65.0,3.2,4800,1.0,2,0,7,,2016
Frank Gore,JAX,5820,IND,17,,14,0,1.0,9.6,2,,,16.0,0.0,62.0,3.9,3000,0.0,2,0,14,,2016
Darren Sproles,DAL,6198,PHI,17,,3,0,1.0,6.6,3,,,9.0,0.0,32.0,3.6,3000,1.0,5,0,4,,2016
DeAngelo Williams,CLE,7580,PIT,17,,31,0,1.0,24.4,3,,,23.0,1.0,67.0,2.9,0,1.0,4,1,27,,2016
Darren McFadden,PHI,8066,DAL,17,,12,0,0.0,6.7,2,,,7.0,0.0,28.0,4.0,3900,1.0,3,0,19,,2016
Rashad Jennings,WAS,8649,NYG,17,,26,0,0.0,12.7,1,,,18.0,1.0,52.0,2.9,0,1.0,1,0,5,,2016
Justin Forsett,OAK,9369,DEN,17,,23,0,1.0,9.0,0,,,22.0,0.0,90.0,4.1,3000,1.0,1,0,0,,2016
Cedric Peerman,BAL,11737,CIN,17,,13,0,1.0,1.5,0,,,6.0,0.0,15.0,2.5,0,0.0,1,0,0,,2016
LeSean McCoy,NYJ,11932,BUF,17,,19,0,0.0,2.6,1,,,5.0,0.0,10.0,2.0,7800,0.0,1,0,6,,2016
LeGarrette Blount,MIA,12296,NE,17,,20,0,0.0,11.1,0,,,14.0,1.0,51.0,3.6,3800,1.0,0,0,0,,2016
Joique Bell,GB,12323,DET,17,,10,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,5500,0.0,0,0,0,,2016
Dion Lewis,MIA,12708,NE,17,,20,0,0.0,7.2,2,,,11.0,0.0,48.0,4.4,0,1.0,2,0,4,,2016
Bilal Powell,BUF,12800,NYJ,17,,24,0,1.0,25.7,3,,,22.0,0.0,122.0,5.5,4400,0.0,3,1,15,,2016
DuJuan Harris,SEA,12985,SF,17,,4,1,1.0,-1.1,0,,,4.0,0.0,-1.0,-0.2,3800,1.0,0,0,0,,2016
Taiwan Jones,DEN,13063,OAK,17,,18,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,0,1.0,0,0,0,,2016
Jordan Todman,JAX,13102,IND,17,,14,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,4000,0.0,0,0,0,,2016
DeMarco Murray,HOU,13124,TEN,17,,11,0,1.0,2.9,1,,,11.0,0.0,21.0,1.9,4600,1.0,1,0,-2,,2016
Shaun Draughn,SEA,13158,SF,17,,4,0,1.0,26.9,4,,,21.0,2.0,41.0,2.0,3900,1.0,6,0,68,,2016
Matt Asiata,CHI,13255,MIN,17,,5,0,1.0,7.5,3,,,8.0,0.0,14.0,1.8,3000,0.0,3,0,31,,2016
Jacquizz Rodgers,CAR,13299,TB,17,,15,0,1.0,8.9,1,,,17.0,0.0,75.0,4.4,3000,1.0,1,0,4,,2016
Mark Ingram,ATL,13337,NO,17,,29,0,0.0,28.2,6,,,20.0,1.0,103.0,5.2,3200,0.0,8,0,29,,2016
Anthony Sherman,LAC,13418,KC,17,,28,0,0.0,1.2,1,,,0.0,0.0,0.0,0.0,3500,1.0,1,0,2,,2016
Brandon Bolden,MIA,13741,NE,17,,20,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,4500,1.0,0,0,0,,2016
Bobby Rainey,WAS,13852,NYG,17,,26,0,0.0,1.3,1,,,0.0,0.0,0.0,0.0,6000,1.0,1,0,3,,2016
Ronnie Hillman,KC,14046,LAC,17,,17,0,0.0,12.1,3,,,7.0,0.0,41.0,5.9,3000,1.0,6,0,50,,2016
Alfred Morris,PHI,14269,DAL,17,,12,0,0.0,2.5,1,,,8.0,0.0,12.0,1.5,3000,1.0,2,0,3,,2016
Travaris Cadet,ATL,14352,NO,17,,29,0,0.0,10.8,3,,,0.0,0.0,0.0,0.0,5600,0.0,5,1,18,,2016
Robert Turbin,JAX,14533,IND,17,,14,0,1.0,11.3,2,,,3.0,1.0,15.0,5.0,3000,0.0,4,0,18,,2016
Joe Banyard,IND,14549,JAX,17,,25,0,0.0,0.7,0,,,2.0,0.0,7.0,3.5,3000,0.0,0,0,0,,2016
Jonathan Grimes,TEN,14719,HOU,17,,2,0,0.0,8.9,4,,,8.0,0.0,16.0,2.0,5100,1.0,5,0,33,,2016
Lance Dunbar,PHI,14731,DAL,17,,12,0,0.0,6.9,3,,,3.0,0.0,20.0,6.7,3000,1.0,6,0,19,,2016
James Develin,MIA,14783,NE,17,,20,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,5700,1.0,0,0,0,,2016
Patrick DiMarco,NO,14786,ATL,17,,30,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3300,0.0,0,0,0,,2016
Jamize Olawale,DEN,14789,OAK,17,,18,0,0.0,2.0,1,,,0.0,0.0,0.0,0.0,0,1.0,1,0,10,,2016
Mike Gillislee,NYJ,14872,BUF,17,,19,0,0.0,12.0,1,,,15.0,1.0,40.0,2.7,3000,0.0,1,0,10,,2016
Kyle Juszczyk,CIN,14901,BAL,17,,21,0,0.0,2.1,2,,,0.0,0.0,0.0,0.0,3000,0.0,2,0,1,,2016
Rex Burkhead,BAL,14917,CIN,17,,13,0,1.0,31.4,2,,,27.0,2.0,119.0,4.4,3000,0.0,2,0,25,,2016
Kerwynn Williams,LAR,15010,ARI,17,,16,0,0.0,12.0,0,,,12.0,1.0,60.0,5.0,3000,1.0,1,0,0,,2016
Denard Robinson,IND,15018,JAX,17,,25,0,0.0,1.7,0,,,4.0,0.0,17.0,4.2,3000,0.0,1,0,0,,2016
Knile Davis,LAC,15045,KC,17,,28,0,0.0,0.9,0,,,6.0,0.0,9.0,1.5,3000,1.0,1,0,0,,2016
Latavius Murray,DEN,15071,OAK,17,,18,0,0.0,3.5,1,,,5.0,0.0,11.0,2.2,4600,1.0,1,0,14,,2016
Chris Thompson,NYG,15102,WAS,17,,6,0,1.0,10.2,6,,,3.0,0.0,5.0,1.7,3000,1.0,8,0,37,,2016
Austin Johnson,CAR,15191,TB,17,,15,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,0,1.0,0,0,0,,2016
Andre Ellington,LAR,15224,ARI,17,,16,0,0.0,4.6,2,,,7.0,0.0,18.0,2.6,3500,1.0,3,0,8,,2016
Stepfan Taylor,LAR,15230,ARI,17,,16,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,9200,1.0,0,0,0,,2016
Christine Michael,DET,15256,GB,17,,9,0,0.0,2.6,1,,,3.0,0.0,6.0,2.0,3000,0.0,2,0,10,,2016
Zach Line,CHI,15555,MIN,17,,5,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3200,0.0,0,0,0,,2016
Chase Reynolds,ARI,15596,LAR,17,,1,0,1.0,1.4,1,,,0.0,0.0,0.0,0.0,0,1.0,1,0,4,,2016
Fozzy Whittaker,TB,15616,CAR,17,,22,0,0.0,0.9,0,,,4.0,0.0,9.0,2.2,3500,1.0,0,0,0,,2016
Damien Williams,NE,16031,MIA,17,,7,1,1.0,4.8,3,,,2.0,0.0,5.0,2.5,5400,1.0,4,0,23,,2016
James White,MIA,16056,NE,17,,20,0,0.0,7.0,4,,,2.0,0.0,9.0,4.5,3700,1.0,4,0,21,,2016
Isaiah Crowell,PIT,16127,CLE,17,,27,1,0.0,21.8,3,,,19.0,0.0,152.0,8.0,5800,1.0,4,0,16,,2016
Terrance West,CIN,16142,BAL,17,,21,0,0.0,7.5,4,,,5.0,0.0,18.0,3.6,0,0.0,5,0,17,,2016
Antonio Andrews,HOU,16163,TEN,17,,11,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3600,1.0,0,0,0,,2016
Alfred Blue,TEN,16189,HOU,17,,2,0,0.0,7.0,3,,,11.0,0.0,28.0,2.5,3000,1.0,4,0,12,,2016
Juwan Thompson,OAK,16287,DEN,17,,23,0,1.0,0.1,0,,,2.0,0.0,1.0,0.5,4000,1.0,0,0,0,,2016
Charcandrick West,LAC,16307,KC,17,,28,0,0.0,28.6,5,,,16.0,0.0,58.0,3.6,3500,1.0,5,2,58,,2016
George Atkinson,PIT,16309,CLE,17,,27,0,0.0,9.4,0,,,7.0,1.0,34.0,4.9,3000,1.0,0,0,0,,2016
Keith Smith,PHI,16378,DAL,17,,12,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,3300,1.0,0,0,0,,2016
Andre Williams,KC,16402,LAC,17,,17,0,0.0,8.7,0,,,18.0,0.0,87.0,4.8,6400,1.0,2,0,0,,2016
Jerick McKinnon,CHI,16510,MIN,17,,5,0,1.0,26.0,3,,,16.0,1.0,89.0,5.6,0,0.0,4,1,21,,2016
Devonta Freeman,NO,16524,ATL,17,,30,0,1.0,28.7,5,,,12.0,1.0,96.0,8.0,3000,0.0,5,0,81,,2016
Roosevelt Nix,CLE,16534,PIT,17,,31,0,1.0,2.5,2,,,0.0,0.0,0.0,0.0,3000,1.0,2,0,5,,2016
Fitzgerald Toussaint,CLE,16699,PIT,17,,31,0,1.0,5.8,2,,,3.0,0.0,14.0,4.7,3000,1.0,2,0,24,,2016
Todd Gurley,ARI,16771,LAR,17,,1,0,1.0,11.7,4,,,14.0,0.0,40.0,2.9,3000,1.0,5,0,37,,2016
Tevin Coleman,NO,16834,ATL,17,,30,0,1.0,14.9,3,,,8.0,0.0,44.0,5.5,3900,0.0,4,1,15,,2016
Duke Johnson,PIT,16838,CLE,17,,27,0,0.0,0.4,0,,,1.0,0.0,4.0,4.0,4000,1.0,0,0,0,,2016
David Johnson,LAR,16847,ARI,17,,16,0,0.0,7.4,3,,,5.0,0.0,6.0,1.2,3000,1.0,4,0,38,,2016
Ty Montgomery,DET,16855,GB,17,,9,0,0.0,9.1,3,,,8.0,0.0,44.0,5.5,4300,0.0,5,0,17,,2016
Jeremy Langford,MIN,16867,CHI,17,,8,1,0.0,8.7,3,,,10.0,0.0,26.0,2.6,3800,0.0,3,0,41,,2016
Jalston Fowler,HOU,16869,TEN,17,,11,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,0,1.0,0,0,0,,2016
Jay Ajayi,NE,16909,MIA,17,,7,0,1.0,10.9,3,,,16.0,0.0,59.0,3.7,4300,1.0,3,0,20,,2016
Aaron Ripkowski,DET,16966,GB,17,,9,0,0.0,15.6,2,,,9.0,0.0,61.0,6.8,3000,0.0,2,1,15,,2016
Zach Zenner,GB,17023,DET,17,,10,0,1.0,21.0,4,,,20.0,1.0,69.0,3.4,4000,0.0,5,0,41,,2016
Thomas Rawls,SF,17050,SEA,17,,32,0,0.0,7.4,0,,,8.0,1.0,14.0,1.8,3000,1.0,0,0,0,,2016
Malcolm Brown,ARI,17053,LAR,17,,1,0,1.0,1.1,0,,,5.0,0.0,11.0,2.2,4900,1.0,0,0,0,,2016
Terrell Watson,DAL,17066,PHI,17,,3,0,1.0,10.3,1,,,9.0,1.0,28.0,3.1,3000,1.0,1,0,5,,2016
Bronson Hill,IND,17067,JAX,17,,25,0,0.0,1.1,0,,,2.0,0.0,11.0,5.5,0,0.0,1,0,0,,2016
Mack Brown,NYG,17102,WAS,17,,6,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,1.0,0,0,0,,2016
Corey Grant,IND,17197,JAX,17,,25,0,0.0,24.7,2,,,18.0,1.0,122.0,6.8,3300,0.0,2,0,15,,2016
Akeem Hunt,TEN,17199,HOU,17,,2,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,6100,1.0,0,0,0,,2016
Raheem Mostert,SEA,17217,SF,17,,4,0,1.0,0.6,0,,,1.0,0.0,6.0,6.0,3000,1.0,0,0,0,,2016
Derrick Henry,HOU,17959,TEN,17,,11,0,1.0,13.8,1,,,15.0,1.0,65.0,4.3,0,1.0,1,0,3,,2016
Kenneth Dixon,CIN,17969,BAL,17,,21,0,0.0,15.3,3,,,10.0,1.0,44.0,4.4,4000,0.0,4,0,19,,2016
Devontae Booker,OAK,17970,DEN,17,,23,0,1.0,24.9,2,,,14.0,1.0,57.0,4.1,0,1.0,3,1,52,,2016
Paul Perkins,WAS,17972,NYG,17,,26,0,0.0,13.2,0,,,21.0,0.0,102.0,4.9,5300,1.0,2,0,0,,2016
Kenyan Drake,NE,18003,MIA,17,,7,0,1.0,1.0,0,,,4.0,0.0,10.0,2.5,4200,1.0,0,0,0,,2016
Tyler Ervin,TEN,18041,HOU,17,,2,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,5000,1.0,0,0,0,,2016
Deandre Washington,DEN,18061,OAK,17,,18,0,0.0,7.7,2,,,7.0,0.0,43.0,6.1,7200,1.0,2,0,14,,2016
Jordan Howard,MIN,18067,CHI,17,,8,0,0.0,16.5,0,,,23.0,0.0,135.0,5.9,3700,0.0,0,0,0,,2016
Jonathan Williams,NYJ,18073,BUF,17,,19,1,0.0,0.1,0,,,4.0,0.0,11.0,2.8,5200,0.0,0,0,0,,2016
Alex Collins,SF,18088,SEA,17,,32,0,0.0,6.9,1,,,7.0,0.0,55.0,7.9,4300,1.0,1,0,4,,2016
Dan Vitale,PIT,18114,CLE,17,,27,0,0.0,0.9,1,,,0.0,0.0,0.0,0.0,9500,1.0,1,0,-1,,2016
Derek Watt,KC,18115,LAC,17,,17,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,4200,1.0,0,0,0,,2016
Dwayne Washington,GB,18152,DET,17,,10,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3400,0.0,0,0,0,,2016
Josh Ferguson,JAX,18217,IND,17,,14,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,4100,0.0,0,0,0,,2016
Russell Hansbrough,CAR,18225,TB,17,,15,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,1.0,0,0,0,,2016
Aaron Green,ARI,18235,LAR,17,,1,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3000,1.0,0,0,0,,2016
Byron Marshall,DAL,18256,PHI,17,,3,0,1.0,5.6,1,,,10.0,0.0,42.0,4.2,0,1.0,2,0,4,,2016
Brandon Wilds,BUF,18349,NYJ,17,,24,0,1.0,4.9,2,,,4.0,0.0,9.0,2.2,6700,0.0,2,0,20,,2016
Peyton Barber,CAR,18375,TB,17,,15,0,1.0,1.9,0,,,5.0,0.0,19.0,3.8,3000,1.0,0,0,0,,2016
Alan Cross,CAR,18376,TB,17,,15,0,1.0,0.0,0,,,0.0,0.0,0.0,0.0,3800,1.0,1,0,0,,2016
Rob Kelley,NYG,18451,WAS,17,,6,0,1.0,3.3,0,,,12.0,0.0,33.0,2.8,0,1.0,0,0,0,,2016
Joe Kerridge,DET,18452,GB,17,,9,0,0.0,0.0,0,,,1.0,0.0,0.0,0.0,3000,0.0,0,0,0,,2016
JD McKissic,SF,18464,SEA,17,,32,0,0.0,3.8,2,,,1.0,0.0,2.0,2.0,3000,1.0,2,0,16,,2016
Brandon Burks,BUF,18626,NYJ,17,,24,0,1.0,-0.4,0,,,2.0,0.0,-4.0,-2.0,3000,0.0,0,0,0,,2016
Jalen Richard,DEN,18690,OAK,17,,18,0,0.0,0.8,1,,,3.0,0.0,3.0,1.0,0,1.0,1,0,-5,,2016
John Kuhn,MIN,1589,NO,1,,7,0,0.0,0.2,0,,,1.0,0.0,2.0,2.0,3000,0.0,0,0,0,,2017
Matt Forte,BUF,2699,NYJ,1,,30,0,0.0,6.6,3,,,6.0,0.0,16.0,2.7,4800,0.0,5,0,20,,2017
Mike Tolbert,NYJ,4738,BUF,1,,11,0,1.0,12.4,1,,,12.0,1.0,42.0,3.5,3000,0.0,1,0,12,,2017
Adrian Peterson,MIN,4807,NO,1,,7,0,0.0,1.8,0,,,6.0,0.0,18.0,3.0,4500,0.0,1,0,0,,2017
Jonathan Stewart,SF,5451,CAR,1,,27,0,0.0,16.2,2,,,18.0,0.0,65.0,3.6,5000,1.0,2,1,17,,2017
Frank Gore,LAR,5820,IND,1,,15,0,0.0,6.2,1,,,10.0,0.0,42.0,4.2,4300,1.0,1,0,10,,2017
Darren Sproles,WAS,6198,PHI,1,,16,0,0.0,9.5,5,,,2.0,0.0,2.0,1.0,3900,1.0,8,0,43,,2017
