PlayerID,Name,Team,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsDraftKings,salary,h/a,surface,year,def_rk
14786,Patrick DiMarco,BUF,12,KC,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,away,grass,2017,6
14789,Jamize Olawale,OAK,12,DEN,0,0,0.0,0,0,0,0,0,0,0,0.0,3700,home,grass,2017,4
14891,Tommy Bohanon,JAX,12,ARI,0,0,0.0,0,0,0,0,0,0,0,0.0,null,away,grass,2017,5
14901,Kyle Juszczyk,SF,12,SEA,0,0,0.0,0,2,2,8,0,0,0,2.8,3200,home,grass,2017,9
14916,Giovani Bernard,CIN,12,CLE,3,12,4.0,0,1,1,15,0,0,0,3.7,3000,home,turf,2017,13
14917,Rex Burkhead,NE,12,MIA,13,50,3.8,1,2,2,3,1,0,0,19.3,3000,home,turf,2017,25
14967,Le'Veon Bell,PIT,12,GB,20,95,4.8,0,14,12,88,0,1,1,29.3,4100,home,grass,2017,24
15010,Kerwynn Williams,ARI,12,JAX,3,8,2.7,0,1,1,10,0,0,0,2.8,8400,home,grass,2017,10
15020,CJ Anderson,DEN,12,OAK,5,12,2.4,0,0,0,0,0,0,0,1.2,5100,away,grass,2017,19
15071,Latavius Murray,MIN,12,DET,20,84,4.2,1,1,0,0,0,0,0,14.4,6500,away,turf,2017,31
15126,Theo Riddick,DET,12,MIN,5,20,4.0,0,2,1,10,0,0,0,4.0,6300,home,turf,2017,1
15138,Eddie Lacy,SEA,12,SF,17,46,2.7,0,3,3,15,0,0,0,9.1,null,away,grass,2017,26
15185,Kenjon Barner,PHI,12,CHI,0,0,0.0,0,1,0,0,0,0,0,0.0,8600,home,grass,2017,11
15207,Benjamin Cunningham,CHI,12,PHI,1,-1,-1.0,0,2,1,9,0,0,0,1.8,4000,away,grass,2017,2
15555,Zach Line,NO,12,LAR,0,0,0.0,0,0,0,0,0,0,0,0.0,3600,away,grass,2017,27
15616,Fozzy Whittaker,CAR,12,NYJ,0,0,0.0,0,0,0,0,0,0,0,0.0,4200,away,turf,2017,21
15631,Derrick Coleman,ATL,12,TB,0,0,0.0,0,1,0,0,0,0,0,0.0,3400,home,turf,2017,29
15966,David Fluellen,TEN,12,IND,0,0,0.0,0,0,0,0,0,0,0,0.0,4100,away,turf,2017,15
16008,Orleans Darkwa,NYG,12,WAS,11,30,2.7,0,1,1,9,0,0,0,4.9,null,away,grass,2017,28
16031,Damien Williams,MIA,12,NE,8,38,4.8,0,5,3,14,0,0,0,8.2,3000,away,turf,2017,16
16056,James White,NE,12,MIA,3,13,4.3,0,2,1,2,0,0,0,2.5,null,home,turf,2017,25
16127,Isaiah Crowell,CLE,12,CIN,16,95,5.9,0,2,1,10,0,0,0,11.5,6600,away,turf,2017,30
16189,Alfred Blue,HOU,12,BAL,8,15,1.9,0,2,2,11,0,0,0,4.6,3000,away,grass,2017,20
16210,Jay Prosch,HOU,12,BAL,0,0,0.0,0,0,0,0,0,0,0,0.0,3600,away,grass,2017,20
16307,Charcandrick West,KC,12,BUF,0,0,0.0,0,4,3,7,0,0,0,3.7,3000,home,grass,2017,32
16378,Keith Smith,DAL,12,LAC,0,0,0.0,0,0,0,0,0,0,0,0.0,3800,home,turf,2017,23
16402,Andre Williams,LAC,12,DAL,0,0,0.0,0,0,0,0,0,0,0,0.0,null,away,turf,2017,8
16441,Senorise Perry,MIA,12,NE,0,0,0.0,0,0,0,0,0,0,0,0.0,4200,away,turf,2017,16
16510,Jerick McKinnon,MIN,12,DET,13,23,1.8,0,3,1,31,0,0,0,6.4,null,away,turf,2017,31
16534,Roosevelt Nix,PIT,12,GB,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,home,grass,2017,24
16609,Charles Sims,TB,12,ATL,1,3,3.0,0,5,3,26,0,0,0,5.9,3400,away,turf,2017,14
16668,Carlos Hyde,SF,12,SEA,16,47,2.9,0,13,7,21,0,0,0,13.8,null,home,grass,2017,9
16699,Fitzgerald Toussaint,PIT,12,GB,0,0,0.0,0,0,0,0,0,0,0,0.0,4400,home,grass,2017,24
16771,Todd Gurley,LAR,12,NO,17,74,4.4,0,7,4,54,0,0,0,16.8,3900,home,grass,2017,17
16776,Melvin Gordon,LAC,12,DAL,21,65,3.1,0,3,3,23,0,0,0,11.8,5900,away,turf,2017,8
16797,TJ Yeldon,JAX,12,ARI,3,10,3.3,0,6,5,42,0,0,0,10.2,3100,away,grass,2017,5
16815,Ameer Abdullah,DET,12,MIN,6,14,2.3,0,5,3,29,0,0,0,7.3,3700,home,turf,2017,1
16834,Tevin Coleman,ATL,12,TB,19,97,5.1,2,0,0,0,0,0,0,21.7,3900,home,turf,2017,29
16838,Duke Johnson,CLE,12,CIN,6,35,5.8,0,5,4,32,0,0,0,10.7,5100,away,turf,2017,30
16886,Javorius Allen,BAL,12,HOU,5,15,3.0,1,1,1,2,0,0,0,8.7,null,home,grass,2017,7
16909,Jay Ajayi,PHI,12,CHI,5,26,5.2,0,2,1,7,0,1,0,4.3,8300,home,grass,2017,11
16928,Michael Burton,CHI,12,PHI,0,0,0.0,0,0,0,0,0,0,0,0.0,4600,away,grass,2017,2
16934,Cameron Artis-Payne,CAR,12,NYJ,1,0,0.0,0,0,0,0,0,0,0,0.0,4100,away,turf,2017,21
16966,Aaron Ripkowski,GB,12,PIT,1,4,4.0,0,0,0,0,0,0,0,0.4,3100,away,grass,2017,18
17016,Terrence Magee,ATL,12,TB,0,0,0.0,0,0,0,0,0,0,0,0.0,4000,home,turf,2017,29
17023,Zach Zenner,DET,12,MIN,1,6,6.0,0,0,0,0,0,0,0,0.6,null,home,turf,2017,1
17050,Thomas Rawls,SEA,12,SF,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,away,grass,2017,26
17089,Terron Ward,ATL,12,TB,7,35,5.0,0,1,1,-3,0,1,1,3.2,5000,home,turf,2017,29
17197,Corey Grant,JAX,12,ARI,0,0,0.0,0,0,0,0,0,0,0,0.0,4000,away,grass,2017,5
17199,Akeem Hunt,KC,12,BUF,1,-10,-10.0,0,1,1,6,0,0,0,0.6,7400,home,grass,2017,32
17217,Raheem Mostert,SF,12,SEA,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,home,grass,2017,9
17360,Rod Smith,DAL,12,LAC,9,41,4.6,1,2,2,7,0,0,0,12.8,5200,home,turf,2017,23
17959,Derrick Henry,TEN,12,IND,13,79,6.1,0,2,1,10,0,0,0,9.9,5500,away,turf,2017,15
17970,Devontae Booker,DEN,12,OAK,6,11,1.8,0,2,2,22,0,0,0,5.3,3000,away,grass,2017,19
17972,Paul Perkins,NYG,12,WAS,0,0,0.0,0,0,0,0,0,0,0,0.0,4700,away,grass,2017,28
18003,Kenyan Drake,MIA,12,NE,9,20,2.2,0,4,3,27,1,1,1,12.7,null,away,turf,2017,16
18061,Deandre Washington,OAK,12,DEN,6,23,3.8,0,3,3,23,0,0,0,7.6,3000,home,grass,2017,4
18067,Jordan Howard,CHI,12,PHI,7,6,0.9,0,2,2,13,0,0,0,3.9,3000,away,grass,2017,2
18088,Alex Collins,BAL,12,HOU,16,60,3.8,1,2,2,-3,0,0,0,13.7,3000,home,grass,2017,7
18093,Andy Janovich,DEN,12,OAK,1,4,4.0,0,0,0,0,0,0,0,0.4,3300,away,grass,2017,19
18114,Dan Vitale,CLE,12,CIN,0,0,0.0,0,1,0,0,0,0,0,0.0,3000,away,turf,2017,30
18115,Derek Watt,LAC,12,DAL,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,away,turf,2017,8
18217,Josh Ferguson,IND,12,TEN,0,0,0.0,0,0,0,0,0,0,0,0.0,3100,home,turf,2017,12
18253,DJ Foster,ARI,12,JAX,1,4,4.0,0,4,3,18,0,0,0,5.2,3600,home,grass,2017,10
18256,Byron Marshall,WAS,12,NYG,4,18,4.5,0,2,1,12,0,0,0,4.0,9800,home,grass,2017,22
18375,Peyton Barber,TB,12,ATL,5,7,1.4,2,0,0,0,0,0,0,12.7,3600,away,turf,2017,14
18435,Lawrence Thomas,NYJ,12,CAR,0,0,0.0,0,1,1,5,0,0,0,1.5,4000,home,turf,2017,3
18452,Joe Kerridge,GB,12,PIT,0,0,0.0,0,0,0,0,0,0,0,0.0,4000,away,grass,2017,18
18464,JD McKissic,SEA,12,SF,4,22,5.5,0,7,4,24,0,0,0,8.6,5700,away,grass,2017,26
18617,Elijhaa Penny,ARI,12,JAX,0,0,0.0,0,0,0,0,0,0,0,0.0,4000,home,grass,2017,10
18652,CJ Ham,MIN,12,DET,0,0,0.0,0,0,0,0,0,0,0,0.0,3500,away,turf,2017,31
18690,Jalen Richard,OAK,12,DEN,2,17,8.5,0,2,2,13,1,0,0,11.0,null,home,grass,2017,4
18803,Leonard Fournette,JAX,12,ARI,12,25,2.1,0,3,3,17,0,0,0,7.2,3000,away,grass,2017,5
18858,Joe Mixon,CIN,12,CLE,23,114,5.0,1,3,3,51,0,0,0,28.5,3800,home,turf,2017,13
18877,Christian McCaffrey,CAR,12,NYJ,7,62,8.9,0,5,2,35,0,0,0,11.7,null,away,turf,2017,21
18878,Alvin Kamara,NO,12,LAR,5,87,17.4,1,6,6,101,1,0,0,39.8,3000,away,grass,2017,27
18944,Kareem Hunt,KC,12,BUF,11,17,1.5,0,1,1,9,0,0,0,3.6,3000,home,grass,2017,32
18983,James Conner,PIT,12,GB,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,home,grass,2017,24
18993,Samaje Perine,WAS,12,NYG,24,100,4.2,0,4,3,30,0,0,0,19.0,3000,home,grass,2017,22
18995,Jamaal Williams,GB,12,PIT,21,66,3.1,1,5,4,69,1,0,0,29.5,3000,away,grass,2017,18
18996,Wayne Gallman,NYG,12,WAS,9,37,4.1,0,2,2,6,0,0,0,6.3,4500,away,grass,2017,28
18998,Marlon Mack,IND,12,TEN,4,11,2.8,0,2,2,20,0,0,0,5.1,4700,home,turf,2017,12
19003,Tarik Cohen,CHI,12,PHI,2,-11,-5.5,0,2,2,8,0,0,0,1.7,4500,away,grass,2017,2
19078,Matt Dayes,CLE,12,CIN,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,away,turf,2017,30
19109,Elijah McGuire,NYJ,12,CAR,5,21,4.2,0,1,1,13,0,0,0,4.4,4300,home,turf,2017,3
19209,Patrick Ricard,BAL,12,HOU,0,0,0.0,0,0,0,0,0,0,0,0.0,3700,home,grass,2017,7
19278,Leshun Daniels Jr.,WAS,12,NYG,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,home,grass,2017,22
19319,Matt Breida,SF,12,SEA,1,12,12.0,0,1,1,12,0,0,0,3.4,3500,home,grass,2017,9
19529,Justin Davis,LAR,12,NO,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,home,grass,2017,17
19541,Shane Smith,NYG,12,WAS,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,away,grass,2017,28
19548,Corey Clement,PHI,12,CHI,4,27,6.8,0,1,1,12,0,0,0,4.9,3000,home,grass,2017,11
19562,Austin Ekeler,LAC,12,DAL,6,15,2.5,0,3,3,55,0,0,0,10.0,6600,away,turf,2017,8
19599,Trey Edmunds,NO,12,LAR,0,0,0.0,0,0,0,0,0,0,0,0.0,6000,away,grass,2017,27
2699,Matt Forte,NYJ,13,KC,15,58,3.9,0,3,3,33,1,0,0,18.1,3000,home,turf,2017,6
5451,Jonathan Stewart,CAR,13,NO,11,45,4.1,1,1,0,0,0,0,0,10.5,null,away,turf,2017,17
5820,Frank Gore,IND,13,JAX,13,61,4.7,0,0,0,0,0,1,0,6.1,3400,away,grass,2017,10
7969,Jamaal Charles,DEN,13,MIA,3,12,4.0,0,5,5,39,0,0,0,10.1,6300,away,grass,2017,25
11932,LeSean McCoy,BUF,13,NE,15,93,6.2,0,5,2,9,0,0,0,12.2,8700,home,turf,2017,16
12239,Chris Ivory,JAX,13,IND,4,12,3.0,0,1,1,3,0,0,0,2.5,7200,home,grass,2017,15
12296,LeGarrette Blount,PHI,13,SEA,8,26,3.2,0,0,0,0,0,0,0,2.6,4000,away,turf,2017,9
12317,Danny Woodhead,BAL,13,DET,3,9,3.0,0,2,2,14,0,0,0,4.3,4500,home,grass,2017,31
12386,Marshawn Lynch,OAK,13,NYG,17,101,5.9,1,3,2,20,0,0,0,23.1,4800,home,grass,2017,22
12708,Dion Lewis,NE,13,BUF,15,92,6.1,0,0,0,0,0,0,0,9.2,4100,away,turf,2017,32
12780,Shane Vereen,NYG,13,OAK,1,-3,-3.0,0,3,3,13,0,0,0,4.0,6800,away,grass,2017,19
12787,Nick Bellore,DET,13,BAL,0,0,0.0,0,1,1,1,1,0,0,7.1,4300,away,grass,2017,20
12800,Bilal Powell,NYJ,13,KC,18,48,2.7,1,3,2,2,0,0,0,13.0,3000,home,turf,2017,6
13102,Jordan Todman,HOU,13,TEN,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,away,grass,2017,12
13124,DeMarco Murray,TEN,13,HOU,11,66,6.0,0,2,2,13,0,0,0,9.9,3000,home,grass,2017,7
13299,Jacquizz Rodgers,TB,13,GB,3,25,8.3,0,0,0,0,0,0,0,2.5,3000,away,grass,2017,24
13337,Mark Ingram,NO,13,CAR,14,85,6.1,1,7,6,37,0,0,0,24.2,3000,home,turf,2017,3
13418,Anthony Sherman,KC,13,NYJ,0,0,0.0,0,0,0,0,0,0,0,0.0,3600,away,turf,2017,21
13741,Brandon Bolden,NE,13,BUF,0,0,0.0,0,0,0,0,0,0,0,0.0,3400,away,turf,2017,32
13791,Lamar Miller,HOU,13,TEN,15,56,3.7,0,4,4,38,0,0,0,13.4,3900,away,grass,2017,12
14269,Alfred Morris,DAL,13,WAS,27,127,4.7,1,1,0,0,0,0,0,21.7,3000,home,turf,2017,28
14352,Travaris Cadet,BUF,13,NE,4,22,5.5,0,5,3,19,0,0,0,7.1,3000,home,turf,2017,16
14731,Lance Dunbar,LAR,13,ARI,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,away,grass,2017,5
14783,James Develin,NE,13,BUF,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,away,turf,2017,32
14786,Patrick DiMarco,BUF,13,NE,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,home,turf,2017,16
14789,Jamize Olawale,OAK,13,NYG,1,9,9.0,0,2,2,14,0,0,0,4.3,3400,home,grass,2017,22
14891,Tommy Bohanon,JAX,13,IND,0,0,0.0,0,0,0,0,0,0,0,0.0,8800,home,grass,2017,15
14901,Kyle Juszczyk,SF,13,CHI,1,3,3.0,0,3,3,20,0,0,0,5.3,5000,away,grass,2017,11
14916,Giovani Bernard,CIN,13,PIT,13,77,5.9,0,3,2,19,0,0,0,11.6,3900,home,turf,2017,18
14917,Rex Burkhead,NE,13,BUF,12,78,6.5,2,4,3,25,0,0,0,25.3,3700,away,turf,2017,32
14967,Le'Veon Bell,PIT,13,CIN,18,76,4.2,0,6,5,106,1,0,0,32.2,3200,away,turf,2017,30
15010,Kerwynn Williams,ARI,13,LAR,16,97,6.1,0,0,0,0,0,0,0,9.7,4800,home,grass,2017,27
15020,CJ Anderson,DEN,13,MIA,15,67,4.5,0,7,4,43,0,0,0,15.0,null,away,grass,2017,25
15071,Latavius Murray,MIN,13,ATL,16,76,4.8,0,3,3,21,0,0,0,12.7,6100,away,turf,2017,14
15126,Theo Riddick,DET,13,BAL,9,21,2.3,1,5,5,41,0,0,0,17.2,3000,away,grass,2017,20
15138,Eddie Lacy,SEA,13,PHI,1,3,3.0,0,0,0,0,0,0,0,0.3,3000,home,turf,2017,2
15185,Kenjon Barner,PHI,13,SEA,0,0,0.0,0,1,0,0,0,0,0,0.0,3000,away,turf,2017,9
15207,Benjamin Cunningham,CHI,13,SF,0,0,0.0,0,0,0,0,0,0,0,0.0,null,home,grass,2017,26
15224,Andre Ellington,HOU,13,TEN,2,-4,-2.0,0,6,5,56,0,0,0,10.2,3600,away,grass,2017,12
15555,Zach Line,NO,13,CAR,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,home,turf,2017,3
15616,Fozzy Whittaker,CAR,13,NO,0,0,0.0,0,0,0,0,0,0,0,0.0,null,away,turf,2017,17
15631,Derrick Coleman,ATL,13,MIN,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,home,turf,2017,1
15966,David Fluellen,TEN,13,HOU,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,home,grass,2017,7
16008,Orleans Darkwa,NYG,13,OAK,14,32,2.3,1,1,1,-1,0,0,0,10.1,null,away,grass,2017,19
16056,James White,NE,13,BUF,5,18,3.6,0,6,4,32,0,0,0,9.0,3000,away,turf,2017,32
16127,Isaiah Crowell,CLE,13,LAC,10,41,4.1,0,1,1,3,0,0,0,5.4,null,away,grass,2017,23
16189,Alfred Blue,HOU,13,TEN,4,2,0.5,0,1,1,7,0,0,0,1.9,3300,away,grass,2017,12
16210,Jay Prosch,HOU,13,TEN,0,0,0.0,0,0,0,0,0,0,0,0.0,3400,away,grass,2017,12
16378,Keith Smith,DAL,13,WAS,0,0,0.0,0,0,0,0,0,0,0,0.0,null,home,turf,2017,28
16402,Andre Williams,LAC,13,CLE,0,0,0.0,0,0,0,0,0,0,0,0.0,3300,home,grass,2017,13
16441,Senorise Perry,MIA,13,DEN,5,22,4.4,0,0,0,0,0,0,0,2.2,3000,home,grass,2017,4
16510,Jerick McKinnon,MIN,13,ATL,9,24,2.7,0,5,5,28,1,0,0,16.2,3000,away,turf,2017,14
16524,Devonta Freeman,ATL,13,MIN,12,74,6.2,0,2,1,7,0,0,0,9.1,3000,home,turf,2017,1
16534,Roosevelt Nix,PIT,13,CIN,0,0,0.0,0,1,0,0,0,0,0,0.0,8400,away,turf,2017,30
16609,Charles Sims,TB,13,GB,3,16,5.3,0,2,2,35,0,0,0,7.1,4900,away,grass,2017,24
16668,Carlos Hyde,SF,13,CHI,17,54,3.2,0,5,3,12,0,0,0,9.6,null,away,grass,2017,11
16699,Fitzgerald Toussaint,PIT,13,CIN,0,0,0.0,0,0,0,0,0,0,0,0.0,6800,away,turf,2017,30
16771,Todd Gurley,LAR,13,ARI,19,74,3.9,0,7,6,84,0,0,0,21.8,6900,away,grass,2017,5
16776,Melvin Gordon,LAC,13,CLE,19,77,4.1,0,4,4,29,0,0,0,14.6,null,home,grass,2017,13
16797,TJ Yeldon,JAX,13,IND,0,0,0.0,0,2,2,25,0,0,0,4.5,4000,home,grass,2017,15
16834,Tevin Coleman,ATL,13,MIN,8,22,2.8,0,6,3,27,0,0,0,7.9,4500,home,turf,2017,1
16838,Duke Johnson,CLE,13,LAC,7,2,0.3,0,4,2,10,0,0,0,3.2,3300,away,grass,2017,23
16886,Javorius Allen,BAL,13,DET,7,22,3.1,0,1,1,4,0,0,0,3.6,4000,home,grass,2017,31
16887,Mike Davis,SEA,13,PHI,16,64,4.0,0,4,4,37,0,0,0,14.1,3500,home,turf,2017,2
16909,Jay Ajayi,PHI,13,SEA,9,35,3.9,0,4,3,11,0,0,0,7.6,3800,away,turf,2017,9
16928,Michael Burton,CHI,13,SF,0,0,0.0,0,0,0,0,0,0,0,0.0,3800,home,grass,2017,26
16934,Cameron Artis-Payne,CAR,13,NO,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,away,turf,2017,17
16966,Aaron Ripkowski,GB,13,TB,0,0,0.0,0,1,0,0,0,0,0,0.0,null,home,grass,2017,29
17023,Zach Zenner,DET,13,BAL,1,4,4.0,0,0,0,0,0,0,0,0.4,6400,away,grass,2017,20
17050,Thomas Rawls,SEA,13,PHI,1,4,4.0,0,0,0,0,0,0,0,0.4,3000,home,turf,2017,2
17089,Terron Ward,ATL,13,MIN,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,home,turf,2017,1
17197,Corey Grant,JAX,13,IND,0,0,0.0,0,0,0,0,0,0,0,0.0,3500,home,grass,2017,15
17199,Akeem Hunt,KC,13,NYJ,1,2,2.0,0,1,1,20,0,0,0,3.2,3000,away,turf,2017,21
17360,Rod Smith,DAL,13,WAS,10,27,2.7,1,1,0,0,0,0,0,8.7,3700,home,turf,2017,28
17959,Derrick Henry,TEN,13,HOU,11,109,9.9,1,0,0,0,0,1,0,19.9,null,home,grass,2017,7
17970,Devontae Booker,DEN,13,MIA,2,8,4.0,0,1,1,0,0,0,0,1.8,3000,away,grass,2017,25
17972,Paul Perkins,NYG,13,OAK,3,12,4.0,0,0,0,0,0,0,0,1.2,4200,away,grass,2017,19
18003,Kenyan Drake,MIA,13,DEN,23,120,5.2,1,5,3,21,0,0,0,26.1,null,home,grass,2017,4
18061,Deandre Washington,OAK,13,NYG,6,16,2.7,1,0,0,0,0,0,0,7.6,3000,home,grass,2017,22
18067,Jordan Howard,CHI,13,SF,13,38,2.9,0,2,1,-5,0,0,0,4.3,3900,home,grass,2017,26
18088,Alex Collins,BAL,13,DET,15,75,5.0,2,2,2,23,0,0,0,23.8,null,home,grass,2017,31
18093,Andy Janovich,DEN,13,MIA,0,0,0.0,0,0,0,0,0,0,0,0.0,3900,away,grass,2017,25
18114,Dan Vitale,CLE,13,LAC,0,0,0.0,0,0,0,0,0,0,0,0.0,6000,away,grass,2017,23
18115,Derek Watt,LAC,13,CLE,0,0,0.0,0,0,0,0,0,0,0,0.0,null,home,grass,2017,13
18217,Josh Ferguson,IND,13,JAX,0,0,0.0,0,3,3,16,0,0,0,4.6,3900,away,grass,2017,10
18253,DJ Foster,ARI,13,LAR,2,5,2.5,0,5,2,20,0,0,0,4.5,4300,home,grass,2017,27
18256,Byron Marshall,WAS,13,DAL,4,12,3.0,0,6,5,24,0,0,0,8.6,null,away,turf,2017,8
18375,Peyton Barber,TB,13,GB,23,102,4.4,0,4,4,41,0,0,0,21.3,7800,away,grass,2017,24
18376,Alan Cross,TB,13,GB,0,0,0.0,0,1,1,13,0,0,0,2.3,4500,away,grass,2017,24
18435,Lawrence Thomas,NYJ,13,KC,0,0,0.0,0,0,0,0,0,0,0,0.0,3800,home,turf,2017,6
18452,Joe Kerridge,GB,13,TB,0,0,0.0,0,0,0,0,0,0,0,0.0,4400,home,grass,2017,29
18464,JD McKissic,SEA,13,PHI,1,-1,-1.0,0,3,1,15,1,0,0,8.4,4600,home,turf,2017,2
18617,Elijhaa Penny,ARI,13,LAR,2,4,2.0,1,0,0,0,0,0,0,6.4,4500,home,grass,2017,27
18652,CJ Ham,MIN,13,ATL,1,1,1.0,0,1,1,12,0,0,0,2.3,3100,away,turf,2017,14
18690,Jalen Richard,OAK,13,NYG,1,4,4.0,0,3,1,5,0,3,0,1.9,null,home,grass,2017,22
18803,Leonard Fournette,JAX,13,IND,20,57,2.8,1,4,3,22,0,0,0,16.9,3000,home,grass,2017,15
18858,Joe Mixon,CIN,13,PIT,7,34,4.9,0,1,1,8,0,0,0,5.2,4800,home,turf,2017,18
18877,Christian McCaffrey,CAR,13,NO,6,16,2.7,0,6,5,33,1,0,0,15.9,4000,away,turf,2017,17
18878,Alvin Kamara,NO,13,CAR,9,60,6.7,2,6,5,66,0,0,0,29.6,8100,home,turf,2017,3
18944,Kareem Hunt,KC,13,NYJ,9,40,4.4,0,5,3,23,0,0,0,9.3,3000,away,turf,2017,21
18983,James Conner,PIT,13,CIN,3,12,4.0,0,0,0,0,0,0,0,1.2,3000,away,turf,2017,30
18993,Samaje Perine,WAS,13,DAL,12,38,3.2,0,3,3,31,0,0,0,9.9,5000,away,turf,2017,8
18995,Jamaal Williams,GB,13,TB,21,113,5.4,1,3,2,10,0,0,0,23.3,4500,home,grass,2017,29
18996,Wayne Gallman,NYG,13,OAK,3,11,3.7,0,1,1,8,0,0,0,2.9,3000,away,grass,2017,19
18998,Marlon Mack,IND,13,JAX,6,46,7.7,0,2,1,8,0,0,0,6.4,4500,away,grass,2017,10
19003,Tarik Cohen,CHI,13,SF,2,5,2.5,0,4,4,39,0,0,0,14.4,3000,home,grass,2017,26
19033,Brian Hill,CIN,13,PIT,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,home,turf,2017,18
19045,Aaron Jones,GB,13,TB,1,20,20.0,1,0,0,0,0,0,0,8.0,3000,home,grass,2017,29
19072,Alex Armah,CAR,13,NO,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,away,turf,2017,17
19078,Matt Dayes,CLE,13,LAC,0,0,0.0,0,0,0,0,0,0,0,0.0,3900,away,grass,2017,23
19090,Devante Mays,GB,13,TB,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,home,grass,2017,29
19109,Elijah McGuire,NYJ,13,KC,5,20,4.0,0,0,0,0,0,0,0,4.0,3100,home,turf,2017,6
19209,Patrick Ricard,BAL,13,DET,0,0,0.0,0,1,1,3,1,0,0,7.3,4400,home,grass,2017,31
19257,De'Veon Smith,MIA,13,DEN,0,0,0.0,0,0,0,0,0,0,0,0.0,9400,home,grass,2017,4
19278,Leshun Daniels Jr.,WAS,13,DAL,0,0,0.0,0,0,0,0,0,0,0,0.0,3600,away,turf,2017,8
19319,Matt Breida,SF,13,CHI,12,45,3.8,0,1,1,4,0,0,0,5.9,4200,away,grass,2017,11
19483,Tion Green,DET,13,BAL,11,51,4.6,1,0,0,0,0,0,0,11.1,4000,away,grass,2017,20
19541,Shane Smith,NYG,13,OAK,0,0,0.0,0,0,0,0,0,0,0,0.0,5400,away,grass,2017,19
19548,Corey Clement,PHI,13,SEA,3,7,2.3,0,3,3,30,0,0,0,6.7,4100,away,turf,2017,9
19562,Austin Ekeler,LAC,13,CLE,4,19,4.8,0,3,2,21,0,0,0,6.0,3500,home,grass,2017,13
19599,Trey Edmunds,NO,13,CAR,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,home,turf,2017,3
2699,Matt Forte,NYJ,14,DEN,6,13,2.2,0,3,2,21,0,0,0,5.4,null,away,grass,2017,4
4738,Mike Tolbert,BUF,14,IND,6,32,5.3,0,0,0,0,0,1,1,2.2,3000,home,turf,2017,15
5451,Jonathan Stewart,CAR,14,MIN,16,103,6.4,3,1,0,0,0,0,0,31.3,3800,home,grass,2017,1
5820,Frank Gore,IND,14,BUF,36,130,3.6,0,1,1,10,0,0,0,18.0,null,away,turf,2017,32
7969,Jamaal Charles,DEN,14,NYJ,0,0,0.0,0,3,3,12,0,0,0,4.2,3000,home,grass,2017,21
11932,LeSean McCoy,BUF,14,IND,32,156,4.9,1,0,0,0,0,0,0,24.6,3000,home,turf,2017,15
12239,Chris Ivory,JAX,14,SEA,6,48,8.0,0,0,0,0,0,0,0,4.8,3000,home,grass,2017,9
12296,LeGarrette Blount,PHI,14,LAR,7,12,1.7,0,2,2,11,0,0,0,4.3,4800,away,grass,2017,27
12317,Danny Woodhead,BAL,14,PIT,2,7,3.5,0,5,4,29,0,0,0,7.6,4500,away,grass,2017,18
12386,Marshawn Lynch,OAK,14,KC,7,61,8.7,1,2,1,3,0,0,0,13.4,5000,away,grass,2017,6
12708,Dion Lewis,NE,14,MIA,5,17,3.4,0,6,5,50,0,0,0,11.7,null,away,grass,2017,25
12780,Shane Vereen,NYG,14,DAL,6,23,3.8,0,4,3,24,0,0,0,7.7,4100,home,turf,2017,8
12800,Bilal Powell,NYJ,14,DEN,13,35,2.7,0,0,0,0,0,0,0,3.5,3200,away,grass,2017,4
13102,Jordan Todman,HOU,14,SF,0,0,0.0,0,0,0,0,0,0,0,0.0,3700,home,turf,2017,26
13124,DeMarco Murray,TEN,14,ARI,11,34,3.1,0,3,2,13,0,0,0,6.7,3000,away,grass,2017,5
13299,Jacquizz Rodgers,TB,14,DET,0,0,0.0,0,0,0,0,0,0,0,0.0,4400,home,grass,2017,31
13337,Mark Ingram,NO,14,ATL,12,49,4.1,0,5,4,43,0,0,0,13.2,3500,away,turf,2017,14
